Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Ja Morant 2025 Topps Midnight #NV-14 Night Vision","Raw","-32.81","-$10.50","$32.00","$21.50 (03/08/2026)","$26.75","$21.50","$32.00","-60.00","2","$53.50"
"Ace Bailey 2025 Topps Midnight #RHS-AB Rookie Horizon Signatures - Summer Solstice","Raw","0.00","$0.00","$182.75","$182.75 (03/08/2026)","$182.75","$180.00","$185.50","0.00","2","$365.50"
"Derik Queen 2025 Topps Midnight #MF-23 Moonfall - Moon Beam","Raw","29.41","$1.25","$4.25","$5.50 (03/07/2026)","$4.88","$4.25","$5.50","0.00","2","$9.75"
"Cedric Coward 2025 Topps Midnight #RJA-CC Rookie Jersey Autographs - Dusk","Raw","-33.68","-$32.00","$95.00","$63.00 (03/15/2026)","$79.00","$63.00","$95.00","100.00","2","$158.00"
"Isaiah Collier 2024 Prizm #227 Fast Break Orange","Raw","-14.68","-$3.01","$20.50","$17.49 (03/22/2026)","$18.99","$17.49","$20.50","0.00","2","$37.99"
"Nikola Topic 2024 Prizm #230 Hyper","Raw","-66.67","-$2.00","$3.00","$1.00 (03/05/2026)","$2.00","$1.00","$3.00","100.00","2","$4.00"
"Zach Edey 2024 Prizm #249 China Variation","Raw","-20.80","-$0.26","$1.25","$0.99 (03/26/2026)","$1.12","$0.99","$1.25","0.00","2","$2.24"
"Matas Buzelis 2024 Prizm #252 Multi Wave","Raw","-41.42","-$28.99","$69.99","$41.00 (03/22/2026)","$55.49","$41.00","$69.99","100.00","2","$110.99"
"Jared McCain 2024 Prizm #222 Fast Break","Raw","0.00","$0.00","$9.99","$9.99 (03/26/2026)","$9.99","$9.99","$9.99","0.00","2","$19.98"
"Shai Gilgeous-Alexander 2024 Prizm #2 Sublime","Raw","-2.15","-$1.12","$52.12","$51.00 (03/24/2026)","$51.56","$51.00","$52.12","-50.00","2","$103.12"
"Kyrie Irving 2018 Contenders Optic #VT-KIV Veteran Season Ticket Autographs","Raw","-33.86","-$42.50","$125.50","$83.00 (03/22/2026)","$104.25","$83.00","$125.50","100.00","2","$208.50"
"Alexandre Sarr 2024 Prizm #264 Red White Blue","Raw","-49.95","-$4.99","$9.99","$5.00 (03/13/2026)","$7.50","$5.00","$9.99","-66.67","2","$14.99"
"Baylor Scheierman 2024 Prizm #236 Red","Raw","81.25","$3.25","$4.00","$7.25 (03/12/2026)","$5.63","$4.00","$7.25","0.00","2","$11.25"
"Marcus Sasser 2023 Select #114 Premier Level Tiger","Raw","25.06","$5.01","$19.99","$25.00 (03/14/2026)","$22.49","$19.99","$25.00","100.00","2","$44.99"
"Jared McCain 2024 Prizm #222 Red Seismic","Raw","-4.84","-$0.75","$15.50","$14.75 (03/20/2026)","$15.13","$14.75","$15.50","100.00","2","$30.25"
"LeBron James 2021 Prizm #91 Blue NBA 75th Anniversary","Raw","-20.00","-$5.00","$25.00","$20.00 (03/26/2026)","$22.50","$20.00","$25.00","100.00","2","$45.00"
"Ausar Thompson 2023 Select #128 Premier Level Blue Retail","Raw","1.01","$0.01","$0.99","$1.00 (03/09/2026)","$0.99","$0.99","$1.00","0.00","2","$1.99"
"Victor Wembanyama 2023 Select #288 Courtside Green White Purple","Raw","6.25","$7.50","$120.00","$127.50 (03/12/2026)","$123.75","$120.00","$127.50","0.00","2","$247.50"
"Jamal Shead 2024 Prizm #241 Red Sparkle","Raw","228.28","$2.26","$0.99","$3.25 (03/23/2026)","$2.12","$0.99","$3.25","-33.33","2","$4.24"
"Keyonte George 2023 Select #109 Premier Level Orange Flash","Raw","26.58","$0.42","$1.58","$2.00 (03/04/2026)","$1.79","$1.58","$2.00","0.00","2","$3.58"
"Alexandre Sarr 2024 Prizm #11 Sublime","Raw","134.25","$19.48","$14.51","$33.99 (03/21/2026)","$24.25","$14.51","$33.99","0.00","2","$48.50"
"Nikola Topic 2024 Prizm #230 Green Wave","Raw","-55.56","-$2.50","$4.50","$2.00 (03/19/2026)","$3.25","$2.00","$4.50","0.00","2","$6.50"
"Reed Sheppard 2024 Prizm #268 Orange Wave","Raw","5.25","$4.99","$95.00","$99.99 (03/24/2026)","$97.50","$95.00","$99.99","100.00","2","$194.99"
"Nikola Topic 2024 Prizm #230 Ice","Raw","66.67","$1.00","$1.50","$2.50 (03/06/2026)","$2.00","$1.50","$2.50","-66.67","2","$4.00"
"Nikola Topic 2024 Prizm #230 Wave","Raw","44.44","$1.00","$2.25","$3.25 (03/10/2026)","$2.75","$2.25","$3.25","100.00","2","$5.50"
"Jaime Jaquez Jr. 2023 Prizm #23 Instant Impact - Silver","Raw","-1.00","-$0.01","$1.00","$0.99 (03/26/2026)","$0.99","$0.99","$1.00","0.00","2","$1.99"
"Amen Thompson 2023 Prizm #12 Luck of the Lottery","Raw","20.20","$0.20","$0.99","$1.19 (03/17/2026)","$1.09","$0.99","$1.19","0.00","2","$2.18"
"Cason Wallace 2023 Prizm #11 Luck of the Lottery - Silver","Raw","-25.00","-$0.50","$2.00","$1.50 (03/20/2026)","$1.75","$1.50","$2.00","100.00","2","$3.50"
"Cody Williams 2024 Prizm #232 Fast Break Purple","Raw","0.00","$0.00","$15.00","$15.00 (03/20/2026)","$15.00","$15.00","$15.00","0.00","2","$30.00"
"Keyonte George 2023 Prizm #127 Ruby Wave","Raw","-50.00","-$4.00","$8.00","$4.00 (03/07/2026)","$6.00","$4.00","$8.00","-60.00","2","$12.00"
"Giannis Antetokounmpo 2023 Select #7 En Fuego - Silver","Raw","-86.97","-$13.35","$15.35","$2.00 (03/09/2026)","$8.68","$2.00","$15.35","0.00","2","$17.35"
"Jaylen Wells 2024 Optic #252 Base","Raw","-23.26","-$0.30","$1.29","$0.99 (03/10/2026)","$1.14","$0.99","$1.29","100.00","2","$2.28"
"Dereck Lively II 2023 Donruss #233 Holo Green Laser","Raw","-50.25","-$1.00","$1.99","$0.99 (03/04/2026)","$1.49","$0.99","$1.99","0.00","2","$2.98"
"Cason Wallace 2023 Optic #218 Choice Red","Raw","0.10","$0.01","$9.99","$10.00 (02/28/2026)","$10.00","$9.99","$10.00","0.00","2","$19.99"
"Shai Gilgeous-Alexander 2023 Prizm Deca #110 Purple","Raw","0.00","$0.00","$37.50","$37.50 (03/10/2026)","$37.50","$35.01","$40.00","100.00","2","$75.01"
"De'Anthony Melton 2018 Prizm #4 Base","Raw","-20.80","-$0.26","$1.25","$0.99 (03/22/2026)","$1.12","$0.99","$1.25","0.00","2","$2.24"
"Scoot Henderson 2023 Optic #9 Red Hot Rookies - Red","Raw","-54.18","-$2.66","$4.91","$2.25 (03/22/2026)","$3.58","$2.25","$4.91","0.00","2","$7.16"
"Ausar Thompson 2023 Optic #255 Rated Rookie Signatures - Choice","Raw","-9.98","-$5.99","$59.99","$54.00 (03/15/2026)","$57.00","$54.00","$59.99","0.00","2","$113.99"
"Cody Williams 2024 Prizm #232 Rookie Variation - Fast Break","Raw","12.50","$0.25","$2.00","$2.25 (03/18/2026)","$2.13","$2.00","$2.25","100.00","2","$4.25"
"Cooper Flagg 2025 Topps Chrome #FS-CF Future Stars Autographs - Purple Refractor","Raw","0.00","$0.00","$3699.99","$3699.99 (03/25/2026)","$3699.99","$3699.99","$3699.99","-33.33","2","$7399.98"
"Devin Booker 2025 Topps Finest #TM-2 The Man","Raw","-36.36","-$200.00","$550.00","$350.00 (03/21/2026)","$450.00","$350.00","$550.00","0.00","2","$900.00"
"Egor Demin 2025 Topps Finest #RFA-ED Rookie Finest Autographs - Orange Refractor","Raw","-41.25","-$33.00","$80.00","$47.00 (03/26/2026)","$63.50","$47.00","$80.00","0.00","2","$127.00"
"Jeremiah Fears 2025 Topps Chrome #257 Blue RayWave Refractor","Raw","-18.31","-$5.49","$29.99","$24.50 (03/08/2026)","$27.24","$24.50","$29.99","0.00","2","$54.49"
"Dylan Harper 2025 Topps Finest #202 Rare - Geometric Refractor","Raw","-59.65","-$39.37","$66.00","$26.63 (03/22/2026)","$46.31","$26.63","$66.00","0.00","2","$92.63"
"Walter Clayton Jr. 2025 Topps Finest #MA-WC Masters Autographs - Gold Refractor","Raw","-0.40","-$0.12","$30.00","$29.88 (03/13/2026)","$29.94","$29.88","$30.00","0.00","2","$59.88"
"Kon Knueppel 2025 Topps Finest #204 Rare - X-Fractor","Raw","3.85","$5.00","$130.00","$135.00 (03/22/2026)","$132.50","$130.00","$135.00","0.00","2","$265.00"
"Ace Bailey 2025 Topps Finest #105 Uncommon - Red Black Geometric Refractor","Raw","14.65","$26.00","$177.50","$203.50 (03/22/2026)","$190.50","$177.50","$203.50","0.00","2","$381.00"
"Walter Clayton Jr. 2025 Topps Finest #F-18 First - Sky Blue Refractor","Raw","15.38","$1.00","$6.50","$7.50 (03/15/2026)","$7.00","$6.50","$7.50","0.00","2","$14.00"
"Kyshawn George 2024 Donruss #P-225 Optic Preview - Gold","Raw","-34.44","-$41.50","$120.50","$79.00 (03/13/2026)","$99.75","$79.00","$120.50","100.00","2","$199.50"
"Luka Doncic 2024 Prizm #89 Red","Raw","-14.38","-$1.51","$10.50","$8.99 (03/25/2026)","$9.75","$8.99","$10.50","100.00","2","$19.49"
"Gradey Dick 2023 Select #90 Concourse Elephant","Raw","-52.50","-$10.50","$20.00","$9.50 (03/21/2026)","$14.75","$9.50","$20.00","0.00","2","$29.50"
"Donovan Clingan 2024 Prizm #221 Green Wave","Raw","60.00","$0.75","$1.25","$2.00 (03/21/2026)","$1.63","$1.25","$2.00","100.00","2","$3.25"
"Kyshawn George 2024 Prizm #257 Hyper","Raw","0.00","$0.00","$1.12","$1.12 (03/16/2026)","$1.12","$0.99","$1.25","0.00","2","$2.24"
"Victor Wembanyama 2024 Prizm #172 Teal Ice","Raw","-28.14","-$12.10","$43.00","$30.90 (03/15/2026)","$36.95","$30.90","$43.00","-50.00","2","$73.90"
"LaMelo Ball 2020 Donruss #202 Rated Rookie Signatures","Raw","-26.36","-$34.00","$129.00","$95.00 (03/23/2026)","$112.00","$95.00","$129.00","0.00","2","$224.00"
"Zaccharie Risacher 2024 Select #379 Mezzanine Pink Cracked Ice","Raw","442.86","$7.75","$1.75","$9.50 (03/22/2026)","$5.63","$1.75","$9.50","100.00","2","$11.25"
"Collin Murray-Boyles 2025 Topps Chrome #259 Magenta Refractor","Raw","370.35","$15.74","$4.25","$19.99 (03/16/2026)","$12.12","$4.25","$19.99","-71.43","2","$24.24"
"Cason Wallace 2023 Optic #269 Rated Rookie Signatures","Raw","-76.88","-$18.45","$24.00","$5.55 (03/12/2026)","$14.78","$5.55","$24.00","-33.33","2","$29.55"
"Nikola Jokic 2023 Prizm Deca #35 Blue","Raw","3.94","$0.63","$15.99","$16.62 (03/22/2026)","$16.30","$15.99","$16.62","0.00","2","$32.61"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct - Blue Refractor","Raw","82.35","$7.00","$8.50","$15.50 (03/19/2026)","$12.00","$8.50","$15.50","-80.00","2","$24.00"
"Cedric Coward 2025 Topps Chrome #261 Gold Refractor","Raw","15.79","$150.00","$950.00","$1100.00 (03/02/2026)","$1025.00","$950.00","$1100.00","0.00","2","$2050.00"
"Brandon Miller 2023 Contenders Optic #8 Uniformity - Gold","Raw","-34.72","-$62.49","$179.99","$117.50 (03/19/2026)","$148.75","$117.50","$179.99","0.00","2","$297.49"
"Brandon Miller 2023 Contenders Optic #8 Lottery Ticket","Raw","0.00","$0.00","$1.00","$1.00 (03/21/2026)","$1.00","$1.00","$1.00","100.00","2","$2.00"
"Stephon Castle 2024 Select #72 Concourse Light Blue Disco","Raw","-30.01","-$18.00","$59.99","$41.99 (03/25/2026)","$50.99","$41.99","$59.99","0.00","2","$101.98"
"Ron Holland II 2024 Select #74 Concourse Blue Scope","Raw","50.00","$1.00","$2.00","$3.00 (02/26/2026)","$2.50","$2.00","$3.00","100.00","2","$5.00"
"Stephon Castle 2024 Donruss #244 Winter Holo","Raw","-41.62","-$4.99","$11.99","$7.00 (03/12/2026)","$9.50","$7.00","$11.99","-33.33","2","$18.99"
"Alexandre Sarr 2024 Select #185 Premier Level Maroon","Raw","100.00","$3.75","$3.75","$7.50 (03/16/2026)","$5.63","$3.75","$7.50","-60.00","2","$11.25"
"Alexandre Sarr 2024 Select #185 Premier Level Red Scope","Raw","60.00","$3.00","$5.00","$8.00 (03/17/2026)","$6.50","$5.00","$8.00","0.00","2","$13.00"
"Donovan Clingan 2024 Select #199 Premier Level Blue Disco","Raw","26.67","$8.00","$30.00","$38.00 (03/13/2026)","$34.00","$30.00","$38.00","0.00","2","$68.00"
"Donovan Clingan 2024 Select #199 Premier Level Blue Prizm","Raw","-55.36","-$1.24","$2.24","$1.00 (03/14/2026)","$1.62","$1.00","$2.24","100.00","2","$3.24"
"Brandin Podziemski 2023 Prizm #147 Fast Break Purple","Raw","-64.29","-$22.50","$35.00","$12.50 (03/01/2026)","$23.75","$12.50","$35.00","0.00","2","$47.50"
"Brandon Miller 2023 Prizm #152 Fast Break","Raw","-52.71","-$10.10","$19.16","$9.06 (03/25/2026)","$14.11","$9.06","$19.16","0.00","2","$28.22"
"Zach Edey 2024 Select #98 Concourse Tri-Color","Raw","-9.33","-$0.14","$1.50","$1.36 (03/12/2026)","$1.43","$1.36","$1.50","0.00","2","$2.86"
"Luka Doncic 2024 Select #56 Concourse Light Blue","Raw","-35.06","-$5.40","$15.40","$10.00 (03/24/2026)","$12.70","$10.00","$15.40","-33.33","2","$25.40"
"Stephon Castle 2024 Select #72 Concourse Maroon","Raw","22.52","$3.49","$15.50","$18.99 (03/10/2026)","$17.24","$15.50","$18.99","0.00","2","$34.49"
"Zach Edey 2024 Select #98 Concourse Light Blue Disco","Raw","245.60","$3.07","$1.25","$4.32 (03/17/2026)","$2.79","$1.25","$4.32","100.00","2","$5.57"
"Bronny James Jr. 2024 Select #179 Premier Level Green Wave","Raw","110.42","$10.49","$9.50","$19.99 (03/13/2026)","$14.74","$9.50","$19.99","100.00","2","$29.49"
"Matas Buzelis 2024 Select #70 Concourse Maroon","Raw","-44.44","-$1.00","$2.25","$1.25 (03/06/2026)","$1.75","$1.25","$2.25","-60.00","2","$3.50"
"Brandin Podziemski 2023 Prizm #147 Base","Raw","0.00","$0.00","$1.13","$1.13 (03/09/2026)","$1.13","$1.00","$1.25","-33.33","2","$2.25"
"Kyshawn George 2024 Select #85 Concourse Silver","Raw","-54.38","-$1.18","$2.17","$0.99 (03/19/2026)","$1.58","$0.99","$2.17","100.00","2","$3.16"
"Donovan Clingan 2024 Select #199 Premier Level Red Scope","Raw","41.67","$2.50","$6.00","$8.50 (03/16/2026)","$7.25","$6.00","$8.50","-60.00","2","$14.50"
"Donovan Clingan 2024 Donruss #16 Night Moves","Raw","4.00","$1.00","$25.00","$26.00 (02/27/2026)","$25.50","$25.00","$26.00","0.00","2","$51.00"
"Victor Wembanyama 2024 Select #9 Concourse Light Blue Disco","Raw","-21.15","-$11.00","$52.00","$41.00 (03/01/2026)","$46.50","$41.00","$52.00","0.00","2","$93.00"
"Bub Carrington 2024 Donruss #220 Holo Green Laser","Raw","399.00","$3.99","$1.00","$4.99 (03/04/2026)","$3.00","$1.00","$4.99","100.00","2","$5.99"
"Nikola Jokic 2024 Donruss #14 Animation","Raw","10.96","$40.00","$365.00","$405.00 (03/23/2026)","$385.00","$365.00","$405.00","100.00","2","$770.00"
"Zach Edey 2024 Select #192 Premier Level Maroon","Raw","-89.57","-$10.74","$11.99","$1.25 (03/20/2026)","$6.62","$1.25","$11.99","-33.33","2","$13.24"
"Isaiah Collier 2024 Select #178 Premier Level Orange","Raw","17.57","$2.24","$12.75","$14.99 (03/21/2026)","$13.87","$12.75","$14.99","-50.00","2","$27.74"
"Stephon Castle 2024 Select #72 Concourse White Wave","Raw","-1.64","-$1.00","$61.00","$60.00 (03/13/2026)","$60.50","$60.00","$61.00","0.00","2","$121.00"
"Tristan da Silva 2024 Select #83 Concourse White Disco","Raw","-35.00","-$1.75","$5.00","$3.25 (03/26/2026)","$4.13","$3.25","$5.00","0.00","2","$8.25"
"Donovan Clingan 2024 Select #69 Concourse Bronze Checker","Raw","0.00","$0.00","$13.54","$13.54 (03/22/2026)","$13.54","$7.09","$20.00","0.00","2","$27.09"
"Alexandre Sarr 2024 Select #73 Concourse Disco","Raw","-50.00","-$1.00","$2.00","$1.00 (03/19/2026)","$1.50","$1.00","$2.00","0.00","2","$3.00"
"Alexandre Sarr 2024 Select #73 Concourse Red","Raw","-44.94","-$4.49","$9.99","$5.50 (03/16/2026)","$7.75","$5.50","$9.99","-50.00","2","$15.49"
"Jaylen Wells 2024 Donruss #P-245 Optic Preview - Blue Cracked Ice","Raw","-35.29","-$1.50","$4.25","$2.75 (03/26/2026)","$3.50","$2.75","$4.25","0.00","2","$7.00"
"Trae Young 2018 Prizm #5 Emergent","Raw","28.80","$0.36","$1.25","$1.61 (03/26/2026)","$1.43","$1.25","$1.61","100.00","2","$2.86"
"Jayson Tatum 2022 Optic #17 My House - Holo","Raw","48.51","$0.65","$1.34","$1.99 (03/20/2026)","$1.67","$1.34","$1.99","0.00","2","$3.33"
"Ja Morant 2023 Prizm #8 Deep Space - Silver","Raw","-40.20","-$0.80","$1.99","$1.19 (03/06/2026)","$1.59","$1.19","$1.99","0.00","2","$3.18"
"Ausar Thompson 2023 Prizm #5 Deep Space","Raw","-11.61","-$0.13","$1.12","$0.99 (03/05/2026)","$1.06","$0.99","$1.12","-50.00","2","$2.11"
"Jaime Jaquez Jr. 2023 Optic #13 White Hot Rookies - Holo","Raw","20.20","$0.20","$0.99","$1.19 (03/20/2026)","$1.09","$0.99","$1.19","100.00","2","$2.18"
"Alexandre Sarr 2024 Select #73 Concourse Red Wave","Raw","-10.00","-$0.25","$2.50","$2.25 (03/16/2026)","$2.38","$2.25","$2.50","100.00","2","$4.75"
"Zaccharie Risacher 2024 Select #180 Premier Level Silver","Raw","35.35","$0.35","$0.99","$1.34 (03/05/2026)","$1.17","$0.99","$1.34","100.00","2","$2.33"
"Maxime Raynaud 2025 Topps Finest #132 Uncommon - Green Refractor","Raw","-35.90","-$14.00","$39.00","$25.00 (03/27/2026)","$32.00","$25.00","$39.00","0.00","2","$64.00"
"Donte DiVincenzo 2018 Prizm #246 Red Ice","Raw","-77.95","-$3.50","$4.49","$0.99 (03/14/2026)","$2.74","$0.99","$4.49","100.00","2","$5.48"
"Mikal Bridges 2018 Optic #200 Base","Raw","2.42","$0.04","$1.65","$1.69 (03/26/2026)","$1.67","$1.65","$1.69","-66.67","2","$3.34"
"Tyler Herro 2019 Prizm #259 Ruby Wave","Raw","10.50","$1.05","$10.00","$11.05 (03/21/2026)","$10.53","$10.00","$11.05","0.00","2","$21.05"
"Paolo Banchero 2022 Select #169 Premier Level","Raw","0.00","$0.00","$1.00","$1.00 (03/25/2026)","$1.00","$1.00","$1.00","-60.00","2","$2.00"
"Ousmane Dieng 2022 Select #190 Premier Level Tri-Color","Raw","-14.86","-$0.26","$1.75","$1.49 (03/26/2026)","$1.62","$1.49","$1.75","0.00","2","$3.24"
"Jamal Murray 2016 Optic #157 Purple","Raw","272.21","$10.97","$4.03","$15.00 (03/07/2026)","$9.52","$4.03","$15.00","0.00","2","$19.03"
"Shai Gilgeous-Alexander 2018 Select #7 Concourse Silver","Raw","15.21","$16.50","$108.50","$125.00 (03/17/2026)","$116.75","$108.50","$125.00","0.00","2","$233.50"
"Stephen Curry 2019 Optic #8 Holo","Raw","-6.67","-$0.20","$3.00","$2.80 (03/24/2026)","$2.90","$2.80","$3.00","0.00","2","$5.80"
"Jayson Tatum 2017 Prizm #16 Red White Blue","Raw","-3.38","-$3.50","$103.50","$100.00 (03/20/2026)","$101.75","$100.00","$103.50","0.00","2","$203.50"
"Jayson Tatum 2017 Prizm #16 Fast Break","Raw","18.37","$22.50","$122.50","$145.00 (03/19/2026)","$133.75","$122.50","$145.00","0.00","2","$267.50"
"Nickeil Alexander-Walker 2019 Prizm #263 Choice Red","Raw","5.00","$1.50","$30.00","$31.50 (03/25/2026)","$30.75","$30.00","$31.50","0.00","2","$61.50"
"Luka Doncic 2018 Prizm #RS-LDC Rookie Signatures","Raw","0.00","$0.00","$750.00","$750.00 (03/19/2026)","$750.00","$750.00","$750.00","0.00","2","$1500.00"
"Anfernee Simons 2018 Prizm #61 Red White Blue","Raw","197.74","$7.89","$3.99","$11.88 (03/17/2026)","$7.94","$3.99","$11.88","0.00","2","$15.87"
"Darius Garland 2019 Prizm #288 Orange Ice","Raw","77.22","$6.17","$7.99","$14.16 (03/10/2026)","$11.07","$7.99","$14.16","100.00","2","$22.15"
"Jaylen Brown 2016 Select #174 Premier Level","Raw","-34.57","-$4.49","$12.99","$8.50 (02/28/2026)","$10.75","$8.50","$12.99","0.00","2","$21.49"
"Anfernee Simons 2018 Prizm #61 Silver","Raw","275.94","$11.01","$3.99","$15.00 (03/06/2026)","$9.50","$3.99","$15.00","-88.24","2","$18.99"
"Carsen Edwards 2019 Prizm #276 Silver","Raw","-14.29","-$0.25","$1.75","$1.50 (03/03/2026)","$1.63","$1.50","$1.75","100.00","2","$3.25"
"Giannis Antetokounmpo 2017 Prizm #182 Silver","Raw","-90.74","-$12.25","$13.50","$1.25 (02/26/2026)","$7.38","$1.25","$13.50","0.00","2","$14.75"
"Darius Garland 2019 Optic #195 Holo","Raw","740.00","$9.25","$1.25","$10.50 (03/01/2026)","$5.88","$1.25","$10.50","100.00","2","$11.75"
"RJ Barrett 2019 Optic #178 Holo","Raw","0.00","$0.00","$10.25","$10.25 (02/26/2026)","$10.25","$7.00","$13.50","0.00","2","$20.50"
"Zion Williamson 2019 Optic #158 Fanatics Silver Wave","Raw","0.00","$0.00","$5.38","$5.38 (03/09/2026)","$5.38","$4.25","$6.50","0.00","2","$10.75"
"Luka Doncic 2020 Prizm Flashback","Raw","62.50","$1.25","$2.00","$3.25 (03/17/2026)","$2.63","$2.00","$3.25","100.00","2","$5.25"
"Bam Adebayo 2017 Prizm #51 Orange","Raw","-57.50","-$172.49","$299.99","$127.50 (03/22/2026)","$213.75","$127.50","$299.99","0.00","2","$427.49"
"James Wiseman 2020 Donruss #226 Base","Raw","70.71","$0.70","$0.99","$1.69 (03/16/2026)","$1.34","$0.99","$1.69","0.00","2","$2.68"
"De'Andre Hunter 2019 Prizm #251 Base","Raw","-17.65","-$0.24","$1.36","$1.12 (03/17/2026)","$1.24","$1.12","$1.36","100.00","2","$2.48"
"Collin Sexton 2018 Prizm #170 Purple Wave","Raw","0.00","$0.00","$0.99","$0.99 (03/14/2026)","$0.99","$0.99","$0.99","0.00","2","$1.98"
"Shai Gilgeous-Alexander 2019 Optic #113 Holo","Raw","-19.08","-$1.12","$5.87","$4.75 (03/12/2026)","$5.31","$4.75","$5.87","-33.33","2","$10.62"
"De'Aaron Fox 2017 Select #49 Concourse Scope","Raw","0.00","$0.00","$10.00","$10.00 (03/20/2026)","$10.00","$10.00","$10.00","100.00","2","$20.00"
"Jayson Tatum 2017 Optic #198 Holo","Raw","17.11","$5.99","$35.00","$40.99 (03/07/2026)","$38.00","$35.00","$40.99","0.00","2","$75.99"
"Luka Doncic 2018 Optic #177 Hyper Pink","Raw","5.88","$7.50","$127.50","$135.00 (03/25/2026)","$131.25","$127.50","$135.00","0.00","2","$262.50"
"Ja Morant 2019 Optic #168 Fanatics Green Wave","Raw","-67.48","-$13.49","$19.99","$6.50 (03/09/2026)","$13.24","$6.50","$19.99","0.00","2","$26.49"
"Deni Avdija 2020 Select #180 Premier Level Green White Purple","Raw","1.53","$0.03","$1.96","$1.99 (03/25/2026)","$1.98","$1.96","$1.99","-50.00","2","$3.95"
"James Harden 2017 Prizm #251 Red White Blue","Raw","0.00","$0.00","$2.99","$2.99 (03/22/2026)","$2.99","$2.99","$2.99","0.00","2","$5.98"
"Josh Hart 2017 Prizm #282 Base","Raw","-10.05","-$0.20","$1.99","$1.79 (03/26/2026)","$1.89","$1.79","$1.99","-71.43","2","$3.78"
"Immanuel Quickley 2020 Prizm #296 Base","Raw","-1.00","-$0.01","$1.00","$0.99 (03/15/2026)","$0.99","$0.99","$1.00","-33.33","2","$1.99"
"Luka Doncic 2020 Prizm #32 Silver","Raw","100.00","$1.25","$1.25","$2.50 (03/24/2026)","$1.88","$1.25","$2.50","-75.00","2","$3.75"
"Ja Morant 2020 Prizm #115 Silver","Raw","0.00","$0.00","$1.50","$1.50 (03/08/2026)","$1.50","$0.99","$2.00","100.00","2","$2.99"
"LeBron James 2020 Prizm #1 Widescreen - Silver","Raw","-30.15","-$22.01","$73.00","$50.99 (03/24/2026)","$62.00","$50.99","$73.00","100.00","2","$123.99"
"Anthony Edwards 2020 Select #169 Premier Level Silver","Raw","-9.09","-$4.00","$44.00","$40.00 (03/10/2026)","$42.00","$40.00","$44.00","-50.00","2","$84.00"
"Jordan Poole 2019 Prizm #272 Orange Ice","Raw","-74.94","-$2.99","$3.99","$1.00 (03/01/2026)","$2.50","$1.00","$3.99","0.00","2","$4.99"
"Alperen Sengun 2021 Prizm #28 Emergent - Silver","Raw","150.00","$1.50","$1.00","$2.50 (03/25/2026)","$1.75","$1.00","$2.50","-33.33","2","$3.50"
"Jalen Suggs 2021 Prizm #314 Base","Raw","40.40","$0.40","$0.99","$1.39 (03/14/2026)","$1.19","$0.99","$1.39","0.00","2","$2.38"
"Franz Wagner 2021 Donruss #235 Choice","Raw","102.02","$1.01","$0.99","$2.00 (03/04/2026)","$1.50","$0.99","$2.00","0.00","2","$2.99"
"Keegan Murray 2022 Prizm #245 Base","Raw","3.47","$0.05","$1.44","$1.49 (03/21/2026)","$1.46","$1.44","$1.49","-33.33","2","$2.93"
"LeBron James 2020 Optic #13 Purple Shock","Raw","-36.62","-$1.15","$3.14","$1.99 (03/08/2026)","$2.56","$1.99","$3.14","0.00","2","$5.13"
"Paolo Banchero 2022 Select #169 Premier Level Blue Prizm","Raw","-71.52","-$7.51","$10.50","$2.99 (03/21/2026)","$6.75","$2.99","$10.50","-60.00","2","$13.49"
"Amen Thompson 2023 Select #322 Mezzanine Blue Prizm","Raw","0.00","$0.00","$2.00","$2.00 (03/20/2026)","$2.00","$0.99","$3.00","-33.33","2","$3.99"
"Zaccharie Risacher 2024 Optic #268 Purple","Raw","-43.61","-$1.74","$3.99","$2.25 (03/08/2026)","$3.12","$2.25","$3.99","-66.67","2","$6.24"
"Matas Buzelis 2024 Optic #24 Downtown","Raw","-5.61","-$55.00","$980.00","$925.00 (03/24/2026)","$952.50","$925.00","$980.00","0.00","2","$1905.00"
"Jared McCain 2024 Optic #28 Downtown","Raw","2.80","$15.00","$535.00","$550.00 (03/04/2026)","$542.50","$535.00","$550.00","-50.00","2","$1085.00"
"Brandon Miller 2023 Select #332 Mezzanine Zebra","Raw","-7.67","-$11.50","$150.00","$138.50 (03/12/2026)","$144.25","$138.50","$150.00","-33.33","2","$288.50"
"Jaden Hardy 2022 Prizm #226 Silver","Raw","51.52","$0.51","$0.99","$1.50 (03/22/2026)","$1.25","$0.99","$1.50","0.00","2","$2.49"
"Jabari Smith Jr. 2022 Prizm #228 Red Ice","Raw","61.29","$0.95","$1.55","$2.50 (03/11/2026)","$2.02","$1.55","$2.50","0.00","2","$4.05"
"Shaedon Sharpe 2022 Prizm #250 Pink Ice","Raw","-22.00","-$0.44","$2.00","$1.56 (03/04/2026)","$1.78","$1.56","$2.00","-50.00","2","$3.56"
"James Harden 2022 Optic #13 Splash! - Lime Green","Raw","-4.25","-$0.31","$7.30","$6.99 (03/12/2026)","$7.14","$6.99","$7.30","0.00","2","$14.29"
"Jalen Green 2021 Optic #159 Purple","Raw","203.03","$2.01","$0.99","$3.00 (03/13/2026)","$2.00","$0.99","$3.00","100.00","2","$3.99"
