Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Nikola Topic 2024 Optic #278 Orange Shock","Raw","0.00","$0.00","$3.25","$3.25 (05/11/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Amen Thompson 2023 Optic #2 Express Lane - Purple","Raw","0.00","$0.00","$1.25","$1.25 (05/12/2026)","$1.25","$1.25","$1.25","0.00","1","$1.25"
"Jett Howard 2023 Topps Chrome Sapphire Edition #SS-20 Sapphire Selections","Raw","0.00","$0.00","$1.80","$1.80 (05/12/2026)","$1.80","$1.80","$1.80","0.00","1","$1.80"
"Ron Holland II 2024 Donruss #27 Night Moves","Raw","0.00","$0.00","$25.00","$25.00 (05/11/2026)","$25.00","$25.00","$25.00","0.00","1","$25.00"
"Cedric Coward 2025 Topps Chrome Cosmic #SW-13 Space Walk - Gold Interstellar Refractor","Raw","0.00","$0.00","$30.01","$30.01 (05/12/2026)","$30.01","$30.01","$30.01","0.00","1","$30.01"
"Obi Toppin 2020 Optic #158 Fanatics Box Set","Raw","0.00","$0.00","$1.00","$1.00 (05/09/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Brice Sensabaugh 2023 Optic #209 Red","Raw","0.00","$0.00","$12.00","$12.00 (05/09/2026)","$12.00","$12.00","$12.00","0.00","1","$12.00"
"Maxime Raynaud 2025 Topps Chrome Cosmic #133 White Hole Refractor","Raw","0.00","$0.00","$29.00","$29.00 (05/12/2026)","$29.00","$29.00","$29.00","0.00","1","$29.00"
"Cedric Coward 2025 Topps Chrome Cosmic #7 Black Eclipse Refractor","Raw","0.00","$0.00","$159.00","$159.00 (05/10/2026)","$159.00","$159.00","$159.00","0.00","1","$159.00"
"Isaiah Collier 2024 Donruss #237 Holo Red & Green Laser","Raw","0.00","$0.00","$3.34","$3.34 (05/10/2026)","$3.34","$3.34","$3.34","0.00","1","$3.34"
"LeBron James 2025 Topps Chrome Cosmic #PPU-2 Planetary Pursuit - Uranus","Raw","0.00","$0.00","$5150.00","$5150.00 (05/12/2026)","$5150.00","$5150.00","$5150.00","0.00","1","$5150.00"
"Jalen Brunson 2025 Topps Chrome #TCA-JB Chrome Autographs","Raw","0.00","$0.00","$150.00","$150.00 (05/13/2026)","$150.00","$150.00","$150.00","0.00","1","$150.00"
"Keyonte George 2023 Optic #4 Red Hot Rookies - Red","Raw","0.00","$0.00","$10.00","$10.00 (05/08/2026)","$10.00","$10.00","$10.00","0.00","1","$10.00"
"Ron Holland II 2024 Optic #1 White Hot Rookies - Purple","Raw","0.00","$0.00","$1.49","$1.49 (05/09/2026)","$1.49","$1.49","$1.49","0.00","1","$1.49"
"Luka Doncic 2023 Crown Royale #12 Kaboom!","Raw","0.00","$0.00","$1025.00","$1025.00 (05/10/2026)","$1025.00","$1025.00","$1025.00","0.00","1","$1025.00"
"Nique Clifford 2025 Topps Chrome #274 Green RayWave Refractor","Raw","0.00","$0.00","$17.99","$17.99 (05/08/2026)","$17.99","$17.99","$17.99","0.00","1","$17.99"
"Stephon Castle 2024 Optic #1 Express Lane - Hyper Green","Raw","0.00","$0.00","$21.50","$21.50 (05/11/2026)","$21.50","$21.50","$21.50","0.00","1","$21.50"
"Bub Carrington 2024 Optic #273 Base","Raw","0.00","$0.00","$1.29","$1.29 (05/10/2026)","$1.29","$1.29","$1.29","0.00","1","$1.29"
"Reed Sheppard 2024 Optic #16 Express Lane - Holo","Raw","0.00","$0.00","$0.99","$0.99 (05/08/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Anthony Edwards 2024 Optic #14 Elite Dominators - International Green","Raw","0.00","$0.00","$46.00","$46.00 (05/12/2026)","$46.00","$46.00","$46.00","0.00","1","$46.00"
"Anthony Edwards 2024 Optic #7 Express Lane - Red Shimmer","Raw","0.00","$0.00","$41.00","$41.00 (05/13/2026)","$41.00","$41.00","$41.00","0.00","1","$41.00"
"Kon Knueppel 2025 Topps Chrome #YQ-4 Youthquake - Purple Geometric Refractor","Raw","0.00","$0.00","$98.00","$98.00 (05/11/2026)","$98.00","$98.00","$98.00","0.00","1","$98.00"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct - Purple Geometric Refractor","Raw","0.00","$0.00","$78.00","$78.00 (05/08/2026)","$78.00","$78.00","$78.00","0.00","1","$78.00"
"Cooper Flagg 2025 Topps Chrome #VS-6 Voices - Aqua Refractor","Raw","0.00","$0.00","$150.00","$150.00 (05/13/2026)","$150.00","$150.00","$150.00","0.00","1","$150.00"
"Kon Knueppel 2025 Topps Finest #104 Uncommon - Oil Spill Refractor","Raw","0.00","$0.00","$157.50","$157.50 (05/10/2026)","$157.50","$157.50","$157.50","0.00","1","$157.50"
"Walter Clayton Jr. 2025 Topps Finest #218 Rare - Purple X-Fractor","Raw","0.00","$0.00","$4.01","$4.01 (05/11/2026)","$4.01","$4.01","$4.01","0.00","1","$4.01"
"Dylan Harper 2025 Topps Finest #RFA-DH Rookie Finest Autographs - Refractor","Raw","0.00","$0.00","$295.00","$295.00 (05/13/2026)","$295.00","$295.00","$295.00","-50.00","1","$295.00"
"Cooper Flagg 2025 Topps Finest #ESG-CF Electrifying Signatures - Yellow Geometric Refractor","Raw","0.00","$0.00","$2225.00","$2225.00 (05/10/2026)","$2225.00","$2225.00","$2225.00","0.00","1","$2225.00"
"Kon Knueppel 2025 Topps Finest #H-14 Headliners","Raw","0.00","$0.00","$1580.00","$1580.00 (05/13/2026)","$1580.00","$1580.00","$1580.00","0.00","1","$1580.00"
"Derik Queen 2025 Topps Finest #RFA-DK Rookie Finest Autographs - Black Geometric Refractor","Raw","0.00","$0.00","$70.90","$70.90 (05/10/2026)","$70.90","$70.90","$70.90","0.00","1","$70.90"
"Victor Wembanyama 2025 Topps Finest #TM-12 The Man","Raw","0.00","$0.00","$1445.00","$1445.00 (05/13/2026)","$1445.00","$1445.00","$1445.00","-66.67","1","$1445.00"
"Maxime Raynaud 2025 Topps Finest #132 Uncommon - Oil Spill Refractor","Raw","0.00","$0.00","$15.00","$15.00 (05/14/2026)","$15.00","$15.00","$15.00","0.00","1","$15.00"
"Egor Demin 2025 Topps Finest #208 Rare - Refractor","Raw","0.00","$0.00","$9.99","$9.99 (05/09/2026)","$9.99","$9.99","$9.99","0.00","1","$9.99"
"Egor Demin 2025 Topps Finest #208 Rare - Blue Refractor","Raw","0.00","$0.00","$14.40","$14.40 (05/12/2026)","$14.40","$14.40","$14.40","0.00","1","$14.40"
"LeBron James 2025 Topps Finest #279 Rare - Oil Spill Refractor","Raw","0.00","$0.00","$171.08","$171.08 (05/11/2026)","$171.08","$171.08","$171.08","-66.67","1","$171.08"
"Cooper Flagg 2025 Topps Finest #101 Uncommon - Blue X-Fractor","Raw","0.00","$0.00","$261.00","$261.00 (05/09/2026)","$261.00","$261.00","$261.00","-50.00","1","$261.00"
"Victor Wembanyama 2025 Topps Finest #179 Uncommon - Gold Geometric Refractor","Raw","0.00","$0.00","$430.99","$430.99 (05/14/2026)","$430.99","$430.99","$430.99","0.00","1","$430.99"
"VJ Edgecombe 2025 Topps Finest #103 Uncommon - Gold Geometric Refractor","Raw","0.00","$0.00","$323.00","$323.00 (05/12/2026)","$323.00","$323.00","$323.00","0.00","1","$323.00"
"Kon Knueppel 2025 Topps Finest #A-4 Arrivals - Orange Refractor","Raw","0.00","$0.00","$142.50","$142.50 (05/09/2026)","$142.50","$142.50","$142.50","0.00","1","$142.50"
"VJ Edgecombe 2025 Topps Finest #3 Common - Purple X-Fractor","Raw","0.00","$0.00","$51.00","$51.00 (05/08/2026)","$51.00","$51.00","$51.00","0.00","1","$51.00"
"Kon Knueppel 2025 Topps Finest #104 Uncommon - Blue Refractor","Raw","0.00","$0.00","$98.00","$98.00 (05/09/2026)","$98.00","$98.00","$98.00","0.00","1","$98.00"
"Walter Clayton Jr. 2025 Topps Finest #18 Common","Raw","0.00","$0.00","$0.99","$0.99 (05/14/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Tre Johnson III 2025 Topps Finest #6 Common","Raw","0.00","$0.00","$3.25","$3.25 (05/12/2026)","$3.25","$3.25","$3.25","-66.67","1","$3.25"
"Maxime Raynaud 2025 Topps Finest #132 Uncommon - Purple X-Fractor","Raw","0.00","$0.00","$3.25","$3.25 (05/08/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Maxime Raynaud 2025 Topps Finest #132 Uncommon - Purple Geometric Refractor","Raw","0.00","$0.00","$10.50","$10.50 (05/10/2026)","$10.50","$10.50","$10.50","0.00","1","$10.50"
"Victor Wembanyama 2025 Topps Finest #264 Rare - Blue X-Fractor","Raw","0.00","$0.00","$170.50","$170.50 (05/12/2026)","$170.50","$170.50","$170.50","0.00","1","$170.50"
"Jeremiah Fears 2025 Topps Finest #107 Uncommon - Purple Geometric Refractor","Raw","0.00","$0.00","$23.50","$23.50 (05/10/2026)","$23.50","$23.50","$23.50","0.00","1","$23.50"
"Cedric Coward 2025 Topps Finest #ESG-CC Electrifying Signatures - Green Geometric Refractor","Raw","0.00","$0.00","$51.00","$51.00 (05/10/2026)","$51.00","$51.00","$51.00","0.00","1","$51.00"
"Cooper Flagg 2025 Topps Finest #201 Rare - Blue X-Fractor","Raw","0.00","$0.00","$642.00","$642.00 (05/10/2026)","$642.00","$642.00","$642.00","0.00","1","$642.00"
"VJ Edgecombe 2025 Topps Chrome #YQ-3 Youthquake - Green Geometric Refractor","Raw","0.00","$0.00","$51.00","$51.00 (05/11/2026)","$51.00","$51.00","$51.00","0.00","1","$51.00"
"Kon Knueppel 2025 Topps Chrome #INS-14 Instinct - Green Geometric Refractor","Raw","0.00","$0.00","$90.00","$90.00 (05/09/2026)","$90.00","$90.00","$90.00","0.00","1","$90.00"
"VJ Edgecombe 2025 Topps Chrome #AC-13 Activators - Blue Refractor","Raw","0.00","$0.00","$89.99","$89.99 (05/13/2026)","$89.99","$89.99","$89.99","0.00","1","$89.99"
"Cooper Flagg 2025 Topps Chrome #SY-11 Serenity - Blue Refractor","Raw","0.00","$0.00","$215.50","$215.50 (05/09/2026)","$215.50","$215.50","$215.50","0.00","1","$215.50"
"Cooper Flagg 2025 Topps Chrome #LD-11 Loading - Black Geometric Refractor","Raw","0.00","$0.00","$880.00","$880.00 (05/11/2026)","$880.00","$880.00","$880.00","0.00","1","$880.00"
"Jeremiah Fears 2025 Topps Chrome #GR-7 Generation Rising - Green Geometric Refractor","Raw","0.00","$0.00","$12.50","$12.50 (05/11/2026)","$12.50","$12.50","$12.50","0.00","1","$12.50"
"Jeremiah Fears 2025 Topps Chrome #GR-7 Generation Rising - Purple Refractor","Raw","0.00","$0.00","$8.50","$8.50 (05/11/2026)","$8.50","$8.50","$8.50","0.00","1","$8.50"
"Derik Queen 2025 Topps Chrome #FS-DQ Future Stars Autographs","Raw","0.00","$0.00","$24.50","$24.50 (05/11/2026)","$24.50","$24.50","$24.50","0.00","1","$24.50"
"Cooper Flagg 2025 Topps Chrome #AC-11 Activators - Yellow Refractor","Raw","0.00","$0.00","$100.00","$100.00 (05/10/2026)","$100.00","$100.00","$100.00","0.00","1","$100.00"
"Dylan Harper 2025 Topps Chrome #AC-12 Activators - Magenta Refractor","Raw","0.00","$0.00","$20.00","$20.00 (05/10/2026)","$20.00","$20.00","$20.00","-66.67","1","$20.00"
"Cooper Flagg 2025 Topps Chrome #BD-21 Ball of Duty - Magenta Refractor","Raw","0.00","$0.00","$132.50","$132.50 (05/09/2026)","$132.50","$132.50","$132.50","0.00","1","$132.50"
"Sion James 2025 Topps Chrome Sapphire Edition #283 Purple","Raw","0.00","$0.00","$5.00","$5.00 (05/12/2026)","$5.00","$5.00","$5.00","0.00","1","$5.00"
"Cedric Coward 2025 Topps Chrome #FS-CC Future Stars Autographs - Gold Refractor","Raw","0.00","$0.00","$100.00","$100.00 (05/14/2026)","$100.00","$100.00","$100.00","0.00","1","$100.00"
"Walter Clayton Jr. 2025 Topps Chrome #NS-WCJ Next Stop Signatures - Refractor","Raw","0.00","$0.00","$3.25","$3.25 (05/14/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Cedric Coward 2025 Topps Chrome #261 Purple Basketball Refractor","Raw","0.00","$0.00","$31.00","$31.00 (05/10/2026)","$31.00","$31.00","$31.00","0.00","1","$31.00"
"Dylan Harper 2025 Topps Chrome #SY-12 Serenity - Aqua Refractor","Raw","0.00","$0.00","$35.01","$35.01 (05/10/2026)","$35.01","$35.01","$35.01","0.00","1","$35.01"
"Walter Clayton Jr. 2025 Topps Chrome #TCAR-WCJ Chrome Rookie Autographs - Refractor","Raw","0.00","$0.00","$16.01","$16.01 (05/10/2026)","$16.01","$16.01","$16.01","0.00","1","$16.01"
"VJ Edgecombe 2025 Topps Chrome #D-3 Destiny - Blue Refractor","Raw","0.00","$0.00","$31.00","$31.00 (05/09/2026)","$31.00","$31.00","$31.00","-50.00","1","$31.00"
"Ace Bailey 2025 Topps Chrome #FS-AB Future Stars Autographs - Purple Refractor","Raw","0.00","$0.00","$126.00","$126.00 (05/11/2026)","$126.00","$126.00","$126.00","0.00","1","$126.00"
"VJ Edgecombe 2025 Topps Chrome #VS-8 Voices - Purple Geometric Refractor","Raw","0.00","$0.00","$57.00","$57.00 (05/11/2026)","$57.00","$57.00","$57.00","0.00","1","$57.00"
"Hugo Gonzalez 2025 Topps Chrome #AD-16 Advisory","Raw","0.00","$0.00","$20.50","$20.50 (05/09/2026)","$20.50","$20.50","$20.50","-66.67","1","$20.50"
"Dylan Harper 2025 Topps Chrome #YQ-2 Youthquake - Gold Refractor","Raw","0.00","$0.00","$136.50","$136.50 (05/10/2026)","$136.50","$136.50","$136.50","0.00","1","$136.50"
"Cedric Coward 2025 Topps Chrome #261 Blue RayWave Refractor","Raw","0.00","$0.00","$28.00","$28.00 (05/09/2026)","$28.00","$28.00","$28.00","0.00","1","$28.00"
"Cedric Coward 2025 Topps Chrome #261 Blue Refractor","Raw","0.00","$0.00","$41.00","$41.00 (05/13/2026)","$41.00","$41.00","$41.00","0.00","1","$41.00"
"VJ Edgecombe 2025 Topps Chrome #YQ-3 Youthquake - Black Geometric Refractor","Raw","0.00","$0.00","$380.88","$380.88 (05/10/2026)","$380.88","$380.88","$380.88","0.00","1","$380.88"
"VJ Edgecombe 2025 Topps Chrome #YQ-3 Youthquake - Blue Refractor","Raw","0.00","$0.00","$55.00","$55.00 (05/11/2026)","$55.00","$55.00","$55.00","-50.00","1","$55.00"
"Victor Wembanyama 2025 Topps Finest #98 Common - Blue Refractor","Raw","0.00","$0.00","$69.99","$69.99 (05/11/2026)","$69.99","$69.99","$69.99","-50.00","1","$69.99"
"Walter Clayton Jr. 2025 Topps Finest #18 Common - Gold Refractor","Raw","0.00","$0.00","$9.99","$9.99 (05/10/2026)","$9.99","$9.99","$9.99","0.00","1","$9.99"
"Cedric Coward 2025 Topps Finest #11 Common - Blue Refractor","Raw","0.00","$0.00","$6.50","$6.50 (05/12/2026)","$6.50","$6.50","$6.50","0.00","1","$6.50"
"Cooper Flagg 2025 Topps Finest #201 Rare - Oil Spill Refractor","Raw","0.00","$0.00","$708.00","$708.00 (05/09/2026)","$708.00","$708.00","$708.00","0.00","1","$708.00"
"Walter Clayton Jr. 2025 Topps Finest #218 Rare - Oil Spill Refractor","Raw","0.00","$0.00","$1.25","$1.25 (05/11/2026)","$1.25","$1.25","$1.25","0.00","1","$1.25"
"Cooper Flagg 2025 Topps Finest #101 Uncommon - X-Fractor","Raw","0.00","$0.00","$113.59","$113.59 (05/09/2026)","$113.59","$113.59","$113.59","-75.00","1","$113.59"
"Dylan Harper 2025 Topps Finest #102 Uncommon - X-Fractor","Raw","0.00","$0.00","$22.50","$22.50 (05/14/2026)","$22.50","$22.50","$22.50","-50.00","1","$22.50"
"Jeremiah Fears 2025 Topps Finest #107 Uncommon - Refractor","Raw","0.00","$0.00","$1.25","$1.25 (05/12/2026)","$1.25","$1.25","$1.25","-50.00","1","$1.25"
"Derik Queen 2025 Topps Finest #13 Common - Orange Refractor","Raw","0.00","$0.00","$47.02","$47.02 (05/10/2026)","$47.02","$47.02","$47.02","0.00","1","$47.02"
"Jeremiah Fears 2025 Topps Finest #A-7 Arrivals - Blue Geometric Refractor","Raw","0.00","$0.00","$0.99","$0.99 (05/10/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Dylan Harper 2025 Topps Finest #2 Common - Blue Geometric Refractor","Raw","0.00","$0.00","$59.10","$59.10 (05/13/2026)","$59.10","$59.10","$59.10","0.00","1","$59.10"
"Jeremiah Fears 2025 Topps Finest #7 Common - Gold Geometric Refractor","Raw","0.00","$0.00","$40.00","$40.00 (05/10/2026)","$40.00","$40.00","$40.00","0.00","1","$40.00"
"VJ Edgecombe 2025 Topps Finest #3 Common - Purple Geometric Refractor","Raw","0.00","$0.00","$56.00","$56.00 (05/10/2026)","$56.00","$56.00","$56.00","0.00","1","$56.00"
"Cooper Flagg 2025 Topps Finest #1 Common - Purple Geometric Refractor","Raw","0.00","$0.00","$187.50","$187.50 (05/10/2026)","$187.50","$187.50","$187.50","0.00","1","$187.50"
"Stephen Curry 2025 Topps Finest #274 Rare - Purple Geometric Refractor","Raw","0.00","$0.00","$115.00","$115.00 (05/11/2026)","$115.00","$115.00","$115.00","0.00","1","$115.00"
"Derik Queen 2025 Topps Finest #13 Common - Gold Geometric Refractor","Raw","0.00","$0.00","$45.00","$45.00 (05/10/2026)","$45.00","$45.00","$45.00","0.00","1","$45.00"
"Cedric Coward 2025 Topps Finest #11 Common - Blue Geometric Refractor","Raw","0.00","$0.00","$15.50","$15.50 (05/10/2026)","$15.50","$15.50","$15.50","-50.00","1","$15.50"
"Drake Powell 2025 Topps Chrome Sapphire Edition #272 Base","Raw","0.00","$0.00","$0.99","$0.99 (05/12/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Nique Clifford 2025 Topps Chrome #274 Red White & Blue Refractor","Raw","0.00","$0.00","$1.00","$1.00 (05/09/2026)","$1.00","$1.00","$1.00","-66.67","1","$1.00"
"Stephen Curry 2025 Topps Finest #74 Common - Green Refractor","Raw","0.00","$0.00","$41.87","$41.87 (05/14/2026)","$41.87","$41.87","$41.87","0.00","1","$41.87"
"Dylan Harper 2025 Topps Finest #2 Common - Purple Refractor","Raw","0.00","$0.00","$22.00","$22.00 (05/10/2026)","$22.00","$22.00","$22.00","-66.67","1","$22.00"
"Jeremiah Fears 2025 Topps Finest #7 Common - Green Refractor","Raw","0.00","$0.00","$27.00","$27.00 (05/13/2026)","$27.00","$27.00","$27.00","0.00","1","$27.00"
"Walter Clayton Jr. 2025 Topps Finest #18 Common - Purple Refractor","Raw","0.00","$0.00","$1.51","$1.51 (05/14/2026)","$1.51","$1.51","$1.51","0.00","1","$1.51"
"Tre Johnson III 2025 Topps Finest #6 Common - Green Refractor","Raw","0.00","$0.00","$5.00","$5.00 (05/11/2026)","$5.00","$5.00","$5.00","0.00","1","$5.00"
"Cooper Flagg 2025 Topps Finest #1 Common - X-Fractor","Raw","0.00","$0.00","$120.00","$120.00 (05/12/2026)","$120.00","$120.00","$120.00","0.00","1","$120.00"
"Walter Clayton Jr. 2025 Topps Finest #18 Common - Purple X-Fractor","Raw","0.00","$0.00","$2.51","$2.51 (05/13/2026)","$2.51","$2.51","$2.51","0.00","1","$2.51"
"VJ Edgecombe 2025 Topps Finest #3 Common - Black Geometric Refractor","Raw","0.00","$0.00","$4675.00","$4675.00 (05/08/2026)","$4675.00","$4675.00","$4675.00","0.00","1","$4675.00"
"Walter Clayton Jr. 2025 Topps Finest #RFA-WC Rookie Finest Autographs - Red Black Vapor Refractor","Raw","0.00","$0.00","$30.75","$30.75 (05/10/2026)","$30.75","$30.75","$30.75","0.00","1","$30.75"
"Yang Hansen 2025 Topps Chrome #266 Green Refractor","Raw","0.00","$0.00","$3.25","$3.25 (05/11/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Walter Clayton Jr. 2025 Topps Chrome #268 Red White & Blue Refractor","Raw","0.00","$0.00","$1.25","$1.25 (05/10/2026)","$1.25","$1.25","$1.25","0.00","1","$1.25"
"Will Richard 2025 Topps Chrome #287 RayWave Refractor","Raw","0.00","$0.00","$0.99","$0.99 (05/13/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Dylan Harper 2025 Topps Chrome #VS-7 Voices - Purple Geometric Refractor","Raw","0.00","$0.00","$45.00","$45.00 (05/12/2026)","$45.00","$45.00","$45.00","0.00","1","$45.00"
"Cooper Flagg 2025 Topps Chrome #GR-1 Generation Rising - Orange Refractor","Raw","0.00","$0.00","$495.00","$495.00 (05/09/2026)","$495.00","$495.00","$495.00","0.00","1","$495.00"
"Dylan Harper 2025 Topps Chrome #GR-2 Generation Rising - Aqua Refractor","Raw","0.00","$0.00","$32.00","$32.00 (05/14/2026)","$32.00","$32.00","$32.00","0.00","1","$32.00"
"Nique Clifford 2025 Topps Chrome #TCAR-NC Chrome Rookie Autographs - Purple Geometric Refractor","Raw","0.00","$0.00","$55.00","$55.00 (05/12/2026)","$55.00","$55.00","$55.00","0.00","1","$55.00"
"Dylan Harper 2025 Topps Chrome #LD-12 Loading - Aqua Refractor","Raw","0.00","$0.00","$22.50","$22.50 (05/10/2026)","$22.50","$22.50","$22.50","-50.00","1","$22.50"
"Dylan Harper 2025 Topps Chrome #LD-12 Loading - Blue Refractor","Raw","0.00","$0.00","$21.50","$21.50 (05/14/2026)","$21.50","$21.50","$21.50","0.00","1","$21.50"
"Asa Newell 2025 Topps Chrome #273 Gold Wave Refractor","Raw","0.00","$0.00","$20.00","$20.00 (05/10/2026)","$20.00","$20.00","$20.00","0.00","1","$20.00"
"Ace Bailey 2025 Topps Chrome #IP-20 Inspirational - Magenta Refractor","Raw","0.00","$0.00","$7.00","$7.00 (05/10/2026)","$7.00","$7.00","$7.00","0.00","1","$7.00"
"Ace Bailey 2025 Topps Chrome #AC-15 Activators - Magenta Refractor","Raw","0.00","$0.00","$9.00","$9.00 (05/12/2026)","$9.00","$9.00","$9.00","0.00","1","$9.00"
"Cooper Flagg 2025 Topps Finest #F-1 First - Gold Refractor","Raw","0.00","$0.00","$552.00","$552.00 (05/10/2026)","$552.00","$552.00","$552.00","0.00","1","$552.00"
"VJ Edgecombe 2025 Topps Finest #103 Uncommon - Gold Refractor","Raw","0.00","$0.00","$310.00","$310.00 (05/11/2026)","$310.00","$310.00","$310.00","0.00","1","$310.00"
"LeBron James 2025 Topps Finest #165 Uncommon - Gold Refractor","Raw","0.00","$0.00","$815.00","$815.00 (05/11/2026)","$815.00","$815.00","$815.00","0.00","1","$815.00"
"Stephen Curry 2025 Topps Finest #MA-SC Masters Autographs - Red Black Vapor Refractor","Raw","0.00","$0.00","$1500.00","$1500.00 (05/09/2026)","$1500.00","$1500.00","$1500.00","0.00","1","$1500.00"
"Cedric Coward 2025 Topps Finest #A-11 Arrivals - Red Geometric Refractor","Raw","0.00","$0.00","$41.00","$41.00 (05/12/2026)","$41.00","$41.00","$41.00","0.00","1","$41.00"
"Ace Bailey 2025 Topps Finest #105 Uncommon - Purple Refractor","Raw","0.00","$0.00","$16.50","$16.50 (05/10/2026)","$16.50","$16.50","$16.50","-75.00","1","$16.50"
"Ace Bailey 2025 Topps Chrome Cosmic #PRP-20 Propulsion - Black Eclipse Refractor","Raw","0.00","$0.00","$288.00","$288.00 (05/14/2026)","$288.00","$288.00","$288.00","0.00","1","$288.00"
"Keyonte George 2023 Donruss #244 Choice","Raw","0.00","$0.00","$2.50","$2.50 (05/14/2026)","$2.50","$2.50","$2.50","0.00","1","$2.50"
"Stephen Curry 2022 Optic #1 Raining 3s","Raw","0.00","$0.00","$2.15","$2.15 (05/14/2026)","$2.15","$2.15","$2.15","0.00","1","$2.15"
"LeBron James 2023 Optic #65 Purple Shock","Raw","0.00","$0.00","$2.00","$2.00 (05/14/2026)","$2.00","$2.00","$2.00","0.00","1","$2.00"
"Drake Powell 2025 Topps Chrome #272 Aqua Basketball Refractor","Raw","0.00","$0.00","$3.00","$3.00 (05/14/2026)","$3.00","$3.00","$3.00","0.00","1","$3.00"
"Zach Edey 2024 Optic #288 Holo","Raw","0.00","$0.00","$1.69","$1.69 (05/14/2026)","$1.69","$1.69","$1.69","0.00","1","$1.69"
"Nikola Jokic 2025 Topps Chrome Sapphire Edition #25 Base","Raw","0.00","$0.00","$10.00","$10.00 (05/14/2026)","$10.00","$10.00","$10.00","-50.00","1","$10.00"
"Carter Bryant 2025 Topps Chrome Cosmic #SW-9 Space Walk - Black Eclipse Refractor","Raw","0.00","$0.00","$122.50","$122.50 (05/14/2026)","$122.50","$122.50","$122.50","0.00","1","$122.50"
"Asa Newell 2025 Topps Chrome Cosmic #SF-44 Starfractor","Raw","0.00","$0.00","$16.05","$16.05 (05/14/2026)","$16.05","$16.05","$16.05","0.00","1","$16.05"
"Matas Buzelis 2024 Optic #15 My House - White Velocity","Raw","0.00","$0.00","$35.00","$35.00 (05/14/2026)","$35.00","$35.00","$35.00","0.00","1","$35.00"
"LeBron James 2025 Topps Chrome Cosmic #ET-8 Extraterrestrial Talent - Orange Galactic Refractor","Raw","0.00","$0.00","$450.00","$450.00 (05/11/2026)","$450.00","$450.00","$450.00","0.00","1","$450.00"
"Walter Clayton Jr. 2025 Topps Chrome Cosmic #104 Black Eclipse Refractor","Raw","0.00","$0.00","$69.00","$69.00 (05/13/2026)","$69.00","$69.00","$69.00","0.00","1","$69.00"
"Tyrese Maxey 2024 Optic #19 Net Marvels - International Gold","Raw","0.00","$0.00","$200.00","$200.00 (05/12/2026)","$200.00","$200.00","$200.00","0.00","1","$200.00"
"Stephen Curry 2025 Topps Chrome Cosmic #18 Blue Moon Refractor","Raw","0.00","$0.00","$251.00","$251.00 (05/14/2026)","$251.00","$251.00","$251.00","0.00","1","$251.00"
"Joel Embiid 2016 Optic #1 Holo","Raw","0.00","$0.00","$2.00","$2.00 (05/10/2026)","$2.00","$2.00","$2.00","0.00","1","$2.00"
"Stephen Curry 2019 Donruss #18 Net Marvels","Raw","0.00","$0.00","$37.00","$37.00 (05/13/2026)","$37.00","$37.00","$37.00","0.00","1","$37.00"
"Jalen Green 2021 Donruss #2 The Rookies - Pink Laser","Raw","0.00","$0.00","$6.99","$6.99 (05/12/2026)","$6.99","$6.99","$6.99","0.00","1","$6.99"
"Ayo Dosunmu 2021 Optic #171 Blue","Raw","0.00","$0.00","$19.25","$19.25 (05/10/2026)","$19.25","$19.25","$19.25","0.00","1","$19.25"
"RJ Barrett 2019 Donruss #203 Purple Laser","Raw","0.00","$0.00","$21.50","$21.50 (05/09/2026)","$21.50","$21.50","$21.50","0.00","1","$21.50"
"Amen Thompson 2023 Optic #229 Aqua","Raw","0.00","$0.00","$12.50","$12.50 (05/11/2026)","$12.50","$12.50","$12.50","0.00","1","$12.50"
"Luka Doncic 2018 Contenders Optic #128 Rookie Ticket Auto Variation - Red (Dribbling)","Raw","0.00","$0.00","$3050.00","$3050.00 (05/09/2026)","$3050.00","$3050.00","$3050.00","0.00","1","$3050.00"
"Jayson Tatum 2017 Optic #3 The Rookies","Raw","0.00","$0.00","$10.00","$10.00 (05/08/2026)","$10.00","$10.00","$10.00","-50.00","1","$10.00"
"Lonzo Ball 2017 Donruss #199 Base","Raw","0.00","$0.00","$2.99","$2.99 (05/09/2026)","$2.99","$2.99","$2.99","0.00","1","$2.99"
"Giannis Antetokounmpo 2023 Topps Chrome Cosmic #PPS-3 Planetary Pursuit - Sun","Raw","0.00","$0.00","$14.99","$14.99 (05/09/2026)","$14.99","$14.99","$14.99","-50.00","1","$14.99"
