Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Luka Doncic 2023 Prizm #110 Ruby Wave","Raw","180.07","$4.97","$2.76","$7.73 (02/11/2026)","$3.71","$0.99","$7.99","0.00","10","$37.06"
"Luka Doncic 2024 Prizm #4 Fractal - Blue Wave","Raw","71.12","$6.23","$8.76","$14.99 (02/15/2026)","$8.73","$3.25","$15.49","-16.67","10","$87.32"
"LeBron James 2024 Prizm #5 Talismen - Blue Wave","Raw","57.14","$6.00","$10.50","$16.50 (02/16/2026)","$16.86","$10.00","$27.00","-54.55","10","$168.57"
"Victor Wembanyama 2023 Optic #225 Fast Break","Raw","23.21","$19.50","$84.00","$103.50 (12/14/2025)","$130.20","$84.00","$199.00","150.00","10","$1301.99"
"Luka Doncic 2023 Optic #67 Red Velocity","Raw","-28.57","-$2.00","$7.00","$5.00 (02/16/2026)","$7.65","$4.51","$11.99","400.00","10","$76.50"
"Victor Wembanyama 2023 Prizm #136 Pink Ice","SGC 10","56.63","$117.50","$207.50","$325.00 (02/16/2026)","$281.96","$207.50","$365.00","233.33","10","$2819.64"
"Shai Gilgeous-Alexander 2024 Mosaic #38 Pink","Raw","265.38","$8.63","$3.25","$11.88 (01/01/2026)","$7.80","$3.01","$13.50","-28.57","10","$78.02"
"Stephon Castle 2024 Prizm #14 Talismen - Silver","PSA 10","66.67","$20.00","$30.00","$50.00 (01/31/2026)","$44.88","$23.50","$75.00","66.67","10","$448.84"
"Victor Wembanyama 2023 Select #9 Rookie Revolution - Red","Raw","168.70","$19.40","$11.50","$30.90 (02/08/2026)","$25.12","$11.50","$46.85","-37.50","10","$251.22"
"Victor Wembanyama 2023 Mosaic #8 Thunder Road","PSA 9","58.03","$8.99","$15.50","$24.49 (02/16/2026)","$19.74","$9.00","$29.99","0.00","10","$197.36"
"LeBron James 2024 Mosaic #286 City Edition - Choice Blue","Raw","-53.00","-$26.50","$50.00","$23.50 (02/22/2026)","$39.71","$23.50","$75.00","900.00","10","$397.10"
"Stephon Castle 2024 Prizm #29 Emergent - Silver","PSA 10","11.54","$3.00","$26.00","$29.00 (02/05/2026)","$30.20","$22.50","$35.00","233.33","10","$302.00"
"Victor Wembanyama 2023 Prizm #136 Green Ice","PSA 10","-4.04","-$101.00","$2500.00","$2399.00 (01/20/2026)","$1963.25","$158.49","$2500.00","25.00","10","$19632.49"
"LeBron James 2022 Mosaic #5 Razzle Dazzle","Raw","10.44","$5.01","$47.99","$53.00 (02/15/2026)","$56.92","$45.00","$82.95","-28.57","10","$569.24"
"Victor Wembanyama 2023 Prizm #136 Multi Wave","Raw","4.93","$74.00","$1500.00","$1574.00 (02/10/2026)","$1742.60","$1400.00","$2706.00","400.00","10","$17425.99"
"Victor Wembanyama 2024 Select #9 Concourse Green Wave","Raw","-65.43","-$132.50","$202.50","$70.00 (02/18/2026)","$59.60","$26.55","$202.50","0.00","10","$596.00"
"Stephon Castle 2024 Optic #16 My House - Hyper Green","Raw","42.50","$5.95","$14.00","$19.95 (02/09/2026)","$14.89","$10.99","$19.95","0.00","10","$148.89"
"Luka Doncic 2024 Prizm #14 Kaleidoscopic - Blue Wave","Raw","21.15","$3.49","$16.50","$19.99 (02/09/2026)","$16.20","$6.50","$24.95","-44.44","10","$161.97"
"Victor Wembanyama 2024 Prizm #172 Fast Break Orange","Raw","62.16","$23.00","$37.00","$60.00 (12/25/2025)","$35.90","$23.01","$60.00","-50.00","10","$359.01"
"Victor Wembanyama 2024 Optic #45 Pink Glitter","Raw","118.95","$12.49","$10.50","$22.99 (02/01/2026)","$16.08","$6.40","$25.00","400.00","10","$160.76"
"Luka Doncic 2024 Optic #6 Express Lane - Hyper Green","Raw","160.00","$2.00","$1.25","$3.25 (02/07/2026)","$6.10","$1.25","$9.99","0.00","10","$60.99"
"Victor Wembanyama 2024 Prizm #172 Red Ice","PSA 9","34.26","$7.40","$21.60","$29.00 (11/26/2025)","$21.44","$10.56","$31.20","0.00","10","$214.37"
"Victor Wembanyama 2024 Prizm #172 Orange Wave","Raw","46.63","$39.75","$85.25","$125.00 (02/08/2026)","$99.52","$70.00","$150.50","100.00","10","$995.20"
"Anthony Edwards 2020 Optic #151 Purple","PSA 9","69.05","$29.00","$42.00","$71.00 (01/30/2026)","$45.09","$29.03","$71.00","-58.33","10","$450.89"
"LeBron James 2018 Prizm #6 Hyper","Raw","52.40","$3.93","$7.50","$11.43 (02/19/2026)","$8.73","$1.08","$12.72","25.00","10","$87.34"
"Cade Cunningham 2021 Select #6 Turbocharged","Raw","8.70","$0.10","$1.15","$1.25 (02/15/2026)","$1.81","$0.99","$3.75","-9.09","10","$18.06"
"Victor Wembanyama 2023 Optic #6 My House","SGC 10","24.16","$5.92","$24.50","$30.42 (02/18/2026)","$30.09","$16.50","$37.99","400.00","10","$300.91"
"Stephon Castle 2024 Optic #6 White Hot Rookies - Purple","PSA 10","25.93","$7.00","$27.00","$34.00 (02/15/2026)","$38.60","$26.00","$50.00","0.00","10","$385.99"
"Luka Doncic 2022 Optic #11 Splash! - Purple","Raw","10.67","$0.24","$2.25","$2.49 (02/15/2026)","$2.36","$0.99","$4.95","11.11","10","$23.65"
"LeBron James 2014 Select #57 Concourse","PSA 10","63.33","$19.00","$30.00","$49.00 (01/29/2026)","$43.10","$30.00","$50.00","11.11","10","$431.02"
"Luka Doncic 2019 Optic #16 Blue Velocity","Raw","62.91","$2.51","$3.99","$6.50 (02/06/2026)","$7.36","$3.99","$14.50","100.00","10","$73.59"
"LeBron James 2016 Prizm #31 Base","PSA 10","30.95","$13.00","$42.00","$55.00 (02/16/2026)","$46.20","$34.01","$55.00","66.67","10","$462.01"
"Shai Gilgeous-Alexander 2018 Optic #162 Hyper Pink","Raw","6.67","$5.00","$75.00","$80.00 (02/14/2026)","$94.10","$75.00","$139.99","-60.00","10","$940.97"
"Kobe Bryant 2018 Prizm #15 Pink Ice","PSA 10","17.28","$35.00","$202.50","$237.50 (02/22/2026)","$206.82","$165.00","$264.00","0.00","10","$2068.21"
"Kobe Bryant 2014 Prizm #2 Superstars","PSA 10","73.08","$95.00","$130.00","$225.00 (12/22/2025)","$157.85","$115.00","$225.00","-16.67","10","$1578.50"
"Shai Gilgeous-Alexander 2018 Prizm #15 Freshman Phenoms","PSA 9","-20.00","-$5.00","$25.00","$20.00 (02/16/2026)","$17.84","$12.50","$25.00","-52.38","10","$178.40"
"Victor Wembanyama 2023 Prizm #136 Base","BGS 9","107.69","$28.00","$26.00","$54.00 (01/27/2026)","$37.05","$17.50","$54.00","-37.50","10","$370.49"
"LeBron James 2024 Mosaic #180 Fast Break","Raw","83.64","$5.01","$5.99","$11.00 (01/26/2026)","$5.58","$0.99","$11.00","0.00","10","$55.83"
"Anthony Edwards 2024 Mosaic #279 City Edition - Choice White","Raw","-23.60","-$12.05","$51.05","$39.00 (02/18/2026)","$39.61","$15.00","$55.00","233.33","10","$396.10"
"Luka Doncic 2024 Select #9 Visionary","Raw","57.41","$25.03","$43.60","$68.63 (12/30/2025)","$63.02","$43.60","$89.00","-33.33","10","$630.23"
"Stephon Castle 2024 Prizm #29 Emergent - Blue Pulsar","Raw","-25.85","-$8.63","$33.37","$24.74 (01/04/2026)","$31.88","$19.49","$44.00","25.00","10","$318.82"
"Stephon Castle 2024 Prizm #12 Luck of the Lottery - Blue Ice","Raw","-28.95","-$7.13","$24.63","$17.50 (01/23/2026)","$17.28","$5.50","$24.63","-58.33","10","$172.78"
"Stephon Castle 2024 Optic #16 Rookie Kings","Raw","5.42","$8.00","$147.50","$155.50 (12/09/2025)","$142.00","$100.00","$167.50","0.00","10","$1420.00"
"Victor Wembanyama 2023 Mosaic #12 Give and Go - Green","PSA 9","73.59","$13.99","$19.01","$33.00 (02/01/2026)","$24.31","$15.05","$33.00","11.11","10","$243.09"
"Cade Cunningham 2021 Prizm #282 Blue Wave","PSA 9","1.11","$1.00","$90.00","$91.00 (02/09/2026)","$85.50","$70.99","$95.00","0.00","9","$769.48"
"Anthony Edwards 2020 Prizm #258 Purple Wave","PSA 9","-19.60","-$39.00","$199.00","$160.00 (02/15/2026)","$179.46","$160.00","$199.99","12.50","9","$1615.15"
"Kobe Bryant 2019 Prizm #8 Orange Ice","PSA 9","80.00","$100.00","$125.00","$225.00 (01/12/2026)","$130.60","$91.20","$225.00","-40.00","9","$1175.44"
"Anthony Edwards 2020 Select #169 Premier Level Silver","PSA 9","0.00","$0.00","$50.00","$50.00 (01/23/2026)","$42.73","$30.00","$52.55","-25.00","9","$384.54"
"LeBron James 2017 Optic #27 Base","PSA 9","5.00","$0.50","$10.00","$10.50 (02/18/2026)","$11.07","$9.00","$13.95","12.50","9","$99.64"
"Anthony Edwards 2020 Select #169 Premier Level Blue Retail","PSA 9","2.20","$0.44","$19.99","$20.43 (02/19/2026)","$16.05","$8.05","$20.43","-55.00","9","$144.48"
"Luka Doncic 2018 Select #122 Premier Level","Raw","33.46","$9.37","$28.00","$37.37 (02/04/2026)","$56.07","$28.00","$83.62","-18.18","9","$504.59"
"LeBron James 2018 Optic #94 Holo","PSA 9","-5.00","-$2.00","$40.00","$38.00 (02/04/2026)","$31.21","$20.40","$40.00","200.00","9","$280.89"
"Shai Gilgeous-Alexander 2018 Prizm #184 Base","SGC 9.5","51.52","$17.00","$33.00","$50.00 (02/02/2026)","$53.35","$19.09","$86.05","-30.77","9","$480.12"
"Luka Doncic 2019 Prizm #22 Fireworks - Fast Break","PSA 10","70.00","$21.00","$30.00","$51.00 (02/21/2026)","$43.05","$23.50","$57.00","0.00","9","$387.43"
"Shai Gilgeous-Alexander 2019 Prizm #122 Silver","PSA 10","296.83","$74.80","$25.20","$100.00 (02/18/2026)","$51.98","$20.90","$100.00","-55.00","9","$467.82"
"LeBron James 2020 Optic #13 Purple Shock","Raw","71.94","$2.00","$2.78","$4.78 (02/04/2026)","$2.97","$1.25","$4.78","-25.00","9","$26.75"
"Cade Cunningham 2021 Select #116 Premier Level Green White Purple","Raw","131.09","$7.80","$5.95","$13.75 (02/22/2026)","$7.98","$1.25","$17.50","28.57","9","$71.79"
"LeBron James 2015 Select #47 Concourse","PSA 10","21.21","$7.00","$33.00","$40.00 (02/09/2026)","$41.28","$29.00","$55.00","28.57","9","$371.49"
"Cade Cunningham 2021 Select #25 Rookie Revolution - Red","Raw","76.30","$2.58","$3.38","$5.95 (02/21/2026)","$5.69","$2.25","$15.00","12.50","9","$51.23"
"LeBron James 2021 Select #195 Premier Level Blue Shimmer","Raw","-78.00","-$3.51","$4.50","$0.99 (02/16/2026)","$3.73","$0.99","$9.50","-35.71","9","$33.59"
"Victor Wembanyama 2023 Select #288 Courtside Blue Retail","PSA 9","58.33","$14.00","$24.00","$38.00 (02/01/2026)","$37.41","$22.72","$55.00","-10.00","9","$336.72"
"LeBron James 2022 Optic #4 Express Lane - Purple","Raw","275.00","$2.75","$1.00","$3.75 (02/13/2026)","$2.41","$0.99","$4.00","12.50","9","$21.71"
"LeBron James 2024 Optic #24 Net Marvels - Cracked Ice","Raw","-62.93","-$645.00","$1025.00","$380.00 (12/07/2025)","$768.56","$67.00","$1167.00","350.00","9","$6917.00"
"Shai Gilgeous-Alexander 2024 Optic #10 Rising Suns - Blue","Raw","72.22","$13.00","$18.00","$31.00 (02/05/2026)","$16.54","$7.51","$31.00","0.00","9","$148.89"
"LeBron James 2024 Prizm #130 Blue Wave","Raw","24.39","$25.00","$102.50","$127.50 (02/23/2026)","$135.24","$70.00","$176.88","350.00","9","$1217.17"
"Luka Doncic 2024 Prizm #89 Multi Wave","Raw","-50.00","-$20.50","$41.00","$20.50 (02/16/2026)","$35.77","$8.50","$59.99","28.57","9","$321.97"
"LeBron James 2024 Optic #2 Elite Dominators - Gold","Raw","-27.83","-$100.27","$360.27","$260.00 (12/12/2025)","$363.06","$260.00","$524.00","0.00","9","$3267.55"
"LeBron James 2023 Prizm #63 Red","Raw","117.30","$13.49","$11.50","$24.99 (02/11/2026)","$20.60","$5.50","$29.95","12.50","9","$185.44"
"Victor Wembanyama 2023 Optic #225 Aqua","PSA 9","-17.49","-$87.43","$500.00","$412.57 (01/03/2026)","$423.92","$305.69","$539.99","200.00","9","$3815.25"
"Luka Doncic 2024 Select #141 Premier Level White Disco","Raw","471.33","$49.49","$10.50","$59.99 (02/03/2026)","$31.61","$10.50","$59.99","200.00","9","$284.50"
"Luka Doncic 2024 Select #141 Premier Level Maroon","Raw","115.38","$3.75","$3.25","$7.00 (11/29/2025)","$8.38","$3.25","$16.50","-25.00","9","$75.43"
"Victor Wembanyama 2023 Select #121 Premier Level Scope","PSA 10","45.77","$73.00","$159.50","$232.50 (12/20/2025)","$219.67","$159.50","$299.99","80.00","9","$1976.99"
"Victor Wembanyama 2023 Select #121 Premier Level Tri-Color","Raw","-9.09","-$5.00","$55.00","$50.00 (02/05/2026)","$43.08","$32.00","$55.00","-35.71","9","$387.75"
"Victor Wembanyama 2023 Select #87 Concourse Red Wave","PSA 9","47.06","$16.00","$34.00","$50.00 (01/10/2026)","$46.55","$34.00","$56.00","200.00","9","$418.99"
"Victor Wembanyama 2023 Select #121 Premier Level Blue Cracked Ice","SGC 10","-1.82","-$1.00","$55.00","$54.00 (12/14/2025)","$61.00","$48.00","$100.00","800.00","9","$549.00"
"LeBron James 2024 Mosaic #286 City Edition - Blue Fluorescent","Raw","22.50","$4.50","$20.00","$24.50 (01/09/2026)","$33.05","$11.00","$49.99","350.00","9","$297.42"
"Stephon Castle 2024 Optic #254 International Red","Raw","-51.88","-$15.56","$29.99","$14.43 (01/30/2026)","$12.03","$3.25","$29.99","0.00","9","$108.24"
"LeBron James 2024 Prizm #29 Kaleidoscopic - Silver","PSA 10","-17.44","-$15.00","$86.00","$71.00 (12/26/2025)","$77.88","$66.00","$110.57","80.00","9","$700.96"
"LeBron James 2023 Select #12 Neon Icon - Red","Raw","135.99","$4.61","$3.39","$8.00 (02/17/2026)","$4.44","$2.00","$9.99","-10.00","9","$39.98"
"Victor Wembanyama 2024 Prizm #172 Fast Break Red","Raw","50.00","$17.50","$35.00","$52.50 (02/18/2026)","$42.02","$22.50","$71.21","-55.00","9","$378.22"
"LeBron James 2024 Optic #2 Express Lane - Hyper Green","Raw","45.27","$2.49","$5.50","$7.99 (02/01/2026)","$10.34","$5.50","$24.00","0.00","9","$93.10"
"Luka Doncic 2024 Select #56 Concourse Blue Camo","Raw","-23.08","-$6.00","$26.00","$20.00 (02/19/2026)","$17.50","$11.00","$31.00","28.57","9","$157.51"
"LeBron James 2022 Select #126 Premier Level Blue Cracked Ice","Raw","299.56","$6.74","$2.25","$8.99 (01/18/2026)","$3.49","$1.49","$8.99","12.50","9","$31.41"
"LeBron James 2020 Select #23 Concourse Blue Prizm","Raw","262.63","$2.60","$0.99","$3.59 (02/02/2026)","$2.19","$0.99","$4.99","12.50","9","$19.73"
"Luka Doncic 2019 Prizm #22 Fireworks","Raw","418.40","$8.87","$2.12","$10.99 (02/17/2026)","$4.86","$1.29","$16.78","350.00","9","$43.72"
"LeBron James 2019 Optic #60 Purple","Raw","60.40","$2.41","$3.99","$6.40 (02/13/2026)","$6.11","$2.49","$10.00","800.00","9","$55.01"
"Luka Doncic 2019 Prizm #75 Orange Ice","PSA 9","-49.59","-$19.34","$39.00","$19.66 (01/07/2026)","$23.90","$16.50","$39.00","28.57","9","$215.11"
"Luka Doncic 2020 Prizm #32 Red Ice","PSA 10","-29.41","-$15.00","$51.00","$36.00 (01/28/2026)","$38.50","$27.00","$53.50","80.00","9","$346.50"
"LeBron James 2020 Prizm #1 Base","BGS 9","35.03","$5.78","$16.50","$22.28 (02/08/2026)","$29.00","$4.24","$39.00","0.00","9","$261.02"
"LeBron James 2018 Prizm #6 Red White Blue","PSA 9","55.56","$12.50","$22.50","$35.00 (01/07/2026)","$29.05","$21.99","$35.00","12.50","9","$261.49"
"LeBron James 2020 Optic #13 Holo","PSA 10","9.89","$4.50","$45.50","$50.00 (02/22/2026)","$47.65","$33.32","$65.00","28.57","9","$428.82"
"Cade Cunningham 2021 Select #116 Premier Level Tri-Color","Raw","-57.13","-$15.99","$27.99","$12.00 (02/22/2026)","$11.36","$2.25","$27.99","50.00","9","$102.23"
"Luka Doncic 2022 Mosaic #6 Stained Glass","Raw","-13.85","-$22.50","$162.50","$140.00 (01/23/2026)","$149.53","$128.73","$190.00","-40.00","9","$1345.73"
"LeBron James 2024 Select #111 Premier Level Orange","Raw","-12.00","-$6.00","$50.00","$44.00 (12/13/2025)","$50.97","$29.99","$73.73","125.00","9","$458.72"
"Victor Wembanyama 2023 Optic #225 Purple Shock","PSA 9","36.33","$15.99","$44.01","$60.00 (02/04/2026)","$64.08","$44.01","$84.99","-10.00","9","$576.72"
"LeBron James 2024 Prizm #130 Image Variation","Raw","-56.37","-$31.00","$54.99","$23.99 (02/05/2026)","$26.21","$10.50","$54.99","-62.50","9","$235.88"
"Victor Wembanyama 2023 Prizm #3 Instant Impact","SGC 10","0.01","$0.00","$35.00","$35.00 (01/19/2026)","$38.22","$22.49","$54.05","50.00","9","$343.98"
"Stephon Castle 2024 Mosaic #267 NBA Debut - Blue Seismic","Raw","0.06","$0.01","$17.99","$18.00 (01/08/2026)","$17.04","$13.00","$25.00","350.00","9","$153.33"
"Shai Gilgeous-Alexander 2024 Prizm #18 Manga","Raw","-39.92","-$897.00","$2247.00","$1350.00 (12/29/2025)","$1805.22","$1200.00","$2499.99","80.00","9","$16246.99"
"Victor Wembanyama 2024 Prizm #172 Ice","PSA 9","136.84","$13.00","$9.50","$22.50 (02/01/2026)","$18.49","$9.50","$28.00","0.00","9","$166.40"
"Victor Wembanyama 2024 Prizm #172 White","Raw","296.14","$51.41","$17.36","$68.77 (01/18/2026)","$47.11","$17.36","$70.69","-55.00","9","$423.99"
"Victor Wembanyama 2023 Select #5 Starcade","Raw","-31.25","-$50.00","$160.00","$110.00 (02/15/2026)","$113.39","$73.00","$160.00","28.57","9","$1020.50"
"LeBron James 2023 Select #66 Concourse Blue Cracked Ice","PSA 10","37.50","$15.00","$40.00","$55.00 (02/23/2026)","$44.27","$28.00","$55.00","50.00","9","$398.43"
"Victor Wembanyama 2024 Prizm #2 Fireworks - Blue Ice","Raw","20.98","$4.51","$21.50","$26.01 (12/05/2025)","$26.94","$19.50","$39.99","-52.63","9","$242.49"
"Victor Wembanyama 2023 Select #87 Concourse Green White Purple","SGC 10","63.60","$40.54","$63.74","$104.28 (02/01/2026)","$70.94","$48.10","$104.28","800.00","9","$638.50"
"LeBron James 2023 Select #335 Mezzanine Blue Cracked Ice","Raw","139.68","$4.37","$3.13","$7.49 (01/18/2026)","$4.84","$1.25","$8.71","0.00","9","$43.60"
"Victor Wembanyama 2023 Select #121 Premier Level Green Shock","Raw","-22.44","-$12.79","$57.00","$44.21 (02/07/2026)","$40.94","$27.50","$57.00","-25.00","9","$368.43"
"LeBron James 2023 Mosaic #278 City Edition - Silver","Raw","-90.57","-$9.51","$10.50","$0.99 (01/09/2026)","$2.94","$0.99","$10.50","-50.00","9","$26.49"
"LeBron James 2023 Prizm #7 Deep Space - Green","Raw","-33.44","-$1.00","$2.99","$1.99 (02/11/2026)","$2.63","$1.25","$5.95","-30.77","9","$23.67"
"LeBron James 2024 Optic #1 Winner Stays - Hyper Green","Raw","254.00","$15.24","$6.00","$21.24 (02/22/2026)","$9.58","$2.99","$21.24","0.00","9","$86.23"
"LeBron James 2024 Optic #1 Winner Stays - Red Shimmer","Raw","-14.26","-$4.99","$34.99","$30.00 (12/27/2025)","$26.74","$14.23","$34.99","0.00","9","$240.62"
"Stephon Castle 2024 Prizm #234 Red Pulsar","Raw","50.32","$80.51","$159.99","$240.50 (02/22/2026)","$194.78","$75.00","$300.00","125.00","9","$1752.99"
"Victor Wembanyama 2024 Optic #2 Net Marvels - Blue","Raw","0.00","$0.00","$150.00","$150.00 (02/02/2026)","$127.11","$52.51","$251.50","800.00","9","$1144.01"
"Anthony Edwards 2024 Optic #15 Rising Suns - Pink Velocity","Raw","-30.23","-$6.50","$21.50","$15.00 (02/14/2026)","$18.28","$12.50","$25.00","0.00","9","$164.50"
"Victor Wembanyama 2024 Optic #19 Rising Suns - Cracked Ice","Raw","4.76","$3.00","$63.00","$66.00 (01/07/2026)","$85.33","$40.00","$187.50","0.00","9","$768.00"
"LeBron James 2024 Select #111 Premier Level Light Blue Disco","Raw","86.05","$18.50","$21.50","$40.00 (02/11/2026)","$34.19","$21.50","$40.00","125.00","9","$307.74"
"Shai Gilgeous-Alexander 2018 Select Courtside","Raw","-29.23","-$19.00","$65.00","$46.00 (02/02/2026)","$47.62","$37.05","$65.00","0.00","9","$428.54"
"LeBron James 2017 Optic #27 Holo","PSA 10","-68.21","-$102.31","$150.00","$47.69 (01/24/2026)","$86.08","$40.00","$250.00","28.57","9","$774.68"
"Luka Doncic 2024 Mosaic #4 Razzle Dazzle","PSA 9","-6.04","-$9.00","$149.00","$140.00 (02/20/2026)","$87.88","$54.00","$149.00","0.00","9","$790.93"
"Anthony Edwards 2023 Select #237 Courtside Green Wave","Raw","4.33","$1.41","$32.59","$34.00 (02/05/2026)","$28.94","$17.50","$36.00","80.00","9","$260.45"
"LeBron James 2020 Optic #13 Blue Velocity","Raw","203.03","$2.01","$0.99","$3.00 (02/04/2026)","$2.55","$0.99","$4.00","-35.71","9","$22.92"
"Luka Doncic 2021 Prizm #223 Ice","Raw","167.79","$2.50","$1.49","$3.99 (01/21/2026)","$5.12","$1.04","$19.99","-30.77","9","$46.10"
"LeBron James 2020 Mosaic #247 National Pride - Gold Wave","PSA 10","48.51","$65.49","$135.00","$200.49 (01/21/2026)","$177.39","$127.50","$220.00","28.57","9","$1596.47"
"Kobe Bryant 2018 Prizm #15 Ruby Wave","Raw","91.53","$47.31","$51.69","$99.00 (02/22/2026)","$60.29","$44.00","$99.00","-10.00","9","$542.59"
"Anthony Edwards 2021 Prizm #23 Fireworks - Fast Break","Raw","-12.62","-$1.01","$8.00","$6.99 (02/10/2026)","$4.92","$0.99","$15.00","-10.00","9","$44.31"
"Victor Wembanyama 2023 Select #311 Mezzanine Red Cracked Ice","Raw","-15.38","-$12.00","$78.00","$66.00 (02/06/2026)","$66.17","$57.00","$78.00","50.00","9","$595.54"
"Victor Wembanyama 2023 Mosaic #8 Introductions","PSA 9","66.33","$9.95","$15.00","$24.95 (02/01/2026)","$20.11","$15.00","$35.00","12.50","9","$180.95"
"Luka Doncic 2021 Select #12 Concourse Blue Shimmer","PSA 10","12.18","$3.80","$31.20","$35.00 (02/03/2026)","$35.57","$24.99","$44.99","125.00","9","$320.09"
"Luka Doncic 2023 Select #51 Concourse Blue Scope","Raw","-89.70","-$15.33","$17.09","$1.76 (02/21/2026)","$9.78","$1.76","$17.09","50.00","9","$88.04"
"Victor Wembanyama 2023 Prizm #136 Fast Break","Raw","37.87","$103.00","$272.00","$375.00 (12/17/2025)","$328.89","$242.50","$522.50","125.00","9","$2959.99"
"Luka Doncic 2024 Select #141 Premier Level Orange","Raw","65.71","$11.50","$17.50","$29.00 (01/15/2026)","$21.36","$5.50","$30.00","0.00","9","$192.27"
"Luka Doncic 2023 Select #21 Neon Icon - Silver","Raw","167.22","$5.00","$2.99","$7.99 (02/15/2026)","$2.97","$1.00","$7.99","28.57","9","$26.77"
"Luka Doncic 2024 Optic #1 Lights Out - Blue","Raw","-31.14","-$9.04","$29.03","$19.99 (01/15/2026)","$23.90","$15.50","$39.00","0.00","9","$215.06"
"Luka Doncic 2022 Mosaic #7 Storm Chasers","Raw","48.15","$6.50","$13.50","$20.00 (02/23/2026)","$13.84","$5.50","$20.00","-10.00","9","$124.53"
"Anthony Edwards 2022 Mosaic #18 Overdrive","Raw","88.00","$3.74","$4.25","$7.99 (02/11/2026)","$7.89","$2.35","$14.99","80.00","9","$71.01"
"Luka Doncic 2024 Prizm #7 Prizmania","Raw","-33.37","-$266.99","$799.99","$533.00 (01/05/2026)","$577.28","$224.50","$799.99","-25.00","9","$5195.48"
"Victor Wembanyama 2024 Prizm #172 White Lazer","Raw","31.58","$18.00","$57.00","$75.00 (02/12/2026)","$58.82","$18.50","$91.00","0.00","9","$529.40"
"Victor Wembanyama 2024 Optic #45 Pink Velocity","Raw","-37.10","-$23.00","$62.00","$39.00 (01/03/2026)","$38.37","$19.50","$62.00","800.00","9","$345.37"
"Victor Wembanyama 2023 Mosaic #257 NBA Debut - Fast Break Blue","Raw","-1.47","-$2.50","$170.00","$167.50 (02/12/2026)","$163.33","$120.00","$203.50","0.00","9","$1470.00"
"Shai Gilgeous-Alexander 2018 Prizm #11 Luck of the Lottery - Fast Break","PSA 10","54.29","$95.00","$175.00","$270.00 (01/18/2026)","$224.50","$175.00","$270.00","-30.77","9","$2020.50"
"Anthony Edwards 2024 Prizm #9 Dominance - Blue Pulsar","Raw","-34.18","-$6.49","$18.99","$12.50 (01/12/2026)","$16.20","$11.50","$20.00","80.00","9","$145.80"
"Anthony Edwards 2024 Prizm #100 Choice Red","Raw","-28.57","-$7.00","$24.50","$17.50 (02/21/2026)","$12.94","$2.82","$24.50","-10.00","9","$116.48"
"Shai Gilgeous-Alexander 2024 Prizm #2 Sublime","PSA 10","36.73","$50.50","$137.50","$188.00 (02/02/2026)","$203.39","$137.50","$275.00","200.00","9","$1830.49"
"LeBron James 2020 Prizm #1 Base","SGC 9.5","81.82","$13.50","$16.50","$30.00 (02/23/2026)","$21.72","$9.99","$38.00","50.00","9","$195.49"
"Anthony Edwards 2020 Mosaic #252 National Pride - Gold Wave","Raw","-29.41","-$25.00","$85.00","$60.00 (01/04/2026)","$63.65","$47.00","$85.00","50.00","9","$572.85"
"Victor Wembanyama 2024 Mosaic #31 Blue Seismic","Raw","2.69","$0.51","$18.99","$19.50 (02/02/2026)","$18.33","$13.99","$25.00","0.00","9","$164.97"
"Kobe Bryant 2012 Prizm #24 Silver","PSA 10","33.33","$3900.00","$11700.00","$15600.00 (02/08/2026)","$13287.11","$5128.00","$16800.00","800.00","9","$119584.00"
"Luka Doncic 2018 Prizm #23 Freshman Phenoms - Silver","PSA 9","3.53","$1.57","$44.43","$46.00 (01/13/2026)","$49.84","$38.08","$69.08","-35.71","9","$448.59"
"Kobe Bryant 2019 Prizm #8 Orange Ice","Raw","77.22","$61.00","$79.00","$140.00 (02/03/2026)","$99.06","$73.00","$152.50","-25.00","9","$891.51"
"Cade Cunningham 2021 Mosaic #203 Red","PSA 10","43.31","$30.31","$69.99","$100.30 (02/19/2026)","$82.43","$69.00","$100.30","50.00","9","$741.87"
"Cade Cunningham 2021 Select #6 Turbocharged - Red","Raw","-45.36","-$2.49","$5.49","$3.00 (02/08/2026)","$7.72","$3.00","$21.00","12.50","9","$69.50"
"Cade Cunningham 2021 Select #25 Rookie Revolution - Blue","Raw","60.32","$3.01","$4.99","$8.00 (02/14/2026)","$5.17","$1.29","$8.00","28.57","9","$46.52"
"Cade Cunningham 2021 Mosaic #261 NBA Debut - Fast Break","Raw","219.49","$13.74","$6.26","$20.00 (02/22/2026)","$12.45","$2.26","$26.00","-10.00","9","$112.06"
"Luka Doncic 2021 Prizm #27 Prizmatic - Fast Break","Raw","100.00","$4.25","$4.25","$8.50 (02/08/2026)","$8.58","$4.25","$11.95","-43.75","9","$77.19"
"Stephon Castle 2024 Optic #12 Net Marvels - Holo","PSA 10","100.00","$75.00","$75.00","$150.00 (02/15/2026)","$110.22","$75.00","$160.00","0.00","9","$991.98"
"Luka Doncic 2024 Prizm #89 Green Ice","Raw","-12.50","-$1.00","$8.00","$7.00 (02/18/2026)","$5.53","$2.27","$10.00","-50.00","9","$49.77"
