Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Victor Wembanyama 2023 Select #121 Premier Level Disco","PSA 10","-0.68","-$1.75","$256.00","$254.25 (01/20/2026)","$257.63","$248.50","$266.01","300.00","4","$1030.51"
"Victor Wembanyama 2023 Select #121 Premier Level Green Shock","PSA 10","-11.24","-$19.00","$169.00","$150.00 (02/17/2026)","$167.00","$150.00","$179.99","-42.86","4","$667.98"
"Luka Doncic 2023 Mosaic #285 City Edition - Fast Break","Raw","24.69","$0.79","$3.20","$3.99 (01/19/2026)","$2.68","$1.29","$3.99","0.00","4","$10.73"
"LeBron James 2023 Mosaic #278 City Edition - Fast Break Blue","Raw","-24.90","-$6.10","$24.50","$18.40 (01/26/2026)","$18.61","$13.50","$24.50","0.00","4","$74.44"
"Stephon Castle 2024 Optic #1 Mythical","PSA 10","-60.89","-$548.00","$900.00","$352.00 (02/13/2026)","$478.00","$300.00","$900.00","300.00","4","$1912.00"
"Victor Wembanyama 2024 Prizm #172 Pulsar","Raw","-8.71","-$0.61","$7.00","$6.39 (02/14/2026)","$7.22","$5.50","$9.99","0.00","4","$28.88"
"Stephon Castle 2024 Prizm #4 Instant Impact - Silver","PSA 9","23.42","$3.51","$14.99","$18.50 (02/20/2026)","$17.11","$14.99","$19.96","300.00","4","$68.45"
"Stephon Castle 2024 Mosaic #236 Fast Break Blue Camo","Raw","3.00","$2.58","$86.00","$88.58 (01/24/2026)","$79.64","$69.00","$88.58","300.00","4","$318.58"
"Victor Wembanyama 2023 Prizm #136 Base","BGS 9.5","92.39","$85.00","$92.00","$177.00 (02/10/2026)","$111.75","$88.00","$177.00","-42.86","4","$447.00"
"Luka Doncic 2024 Select #265 Courtside Cosmic","Raw","2.93","$3.00","$102.50","$105.50 (01/25/2026)","$127.87","$102.50","$155.00","300.00","4","$511.49"
"LeBron James 2024 Optic #2 Rising Suns - International Red & Gold","Raw","-10.34","-$3.00","$29.00","$26.00 (02/21/2026)","$27.63","$20.50","$35.00","-75.00","4","$110.50"
"Stephon Castle 2024 Select #175 Premier Level White Disco","Raw","-4.37","-$2.83","$64.83","$62.00 (02/14/2026)","$62.21","$37.00","$85.00","0.00","4","$248.83"
"Stephon Castle 2024 Prizm #234 Fast Break","Raw","230.00","$23.00","$10.00","$33.00 (02/13/2026)","$22.60","$10.00","$33.00","100.00","4","$90.40"
"Shai Gilgeous-Alexander 2023 Select #344 Mezzanine Zebra","Raw","2.89","$4.50","$155.50","$160.00 (01/16/2026)","$152.00","$135.00","$160.00","0.00","4","$608.00"
"Luka Doncic 2024 Select #56 Concourse Cosmic","Raw","-6.82","-$7.40","$108.50","$101.10 (02/14/2026)","$93.15","$70.00","$108.50","100.00","4","$372.60"
"Stephon Castle 2024 Optic #14 Splash! - Red Shimmer","Raw","65.38","$17.00","$26.00","$43.00 (02/21/2026)","$36.00","$26.00","$43.00","0.00","4","$144.00"
"Stephon Castle 2024 Optic #6 Rising Suns - Cracked Ice","Raw","-11.67","-$7.00","$60.00","$53.00 (02/22/2026)","$73.25","$53.00","$100.00","300.00","4","$293.00"
"LeBron James 2024 Optic #5 Splash! - Hyper Green","Raw","9.38","$1.50","$16.00","$17.50 (02/16/2026)","$15.63","$9.00","$20.00","-42.86","4","$62.50"
"Stephon Castle 2024 Optic #14 Splash! - Green Shock","Raw","-10.00","-$2.00","$20.00","$18.00 (02/08/2026)","$14.89","$9.18","$20.00","-20.00","4","$59.56"
"Stephon Castle 2024 Optic #254 Checkerboard","Raw","57.14","$20.00","$35.00","$55.00 (02/09/2026)","$46.50","$35.00","$55.00","-33.33","4","$186.00"
"Victor Wembanyama 2024 Optic #45 Lime Green","Raw","-2.33","-$0.49","$21.00","$20.51 (01/30/2026)","$20.38","$17.50","$22.50","-20.00","4","$81.51"
"Stephon Castle 2024 Optic #254 Hyper Blue","Raw","73.08","$19.00","$26.00","$45.00 (02/09/2026)","$30.34","$25.00","$45.00","0.00","4","$121.38"
"Victor Wembanyama 2024 Select #9 Concourse Red","Raw","-20.34","-$5.49","$26.99","$21.50 (02/22/2026)","$24.75","$21.50","$26.99","0.00","4","$98.99"
"Victor Wembanyama 2023 Prizm #136 King Snake","PSA 10","30.00","$7200.00","$24000.00","$31200.00 (02/21/2026)","$27900.00","$24000.00","$32400.00","0.00","4","$111600.00"
"Anthony Edwards 2020 Select #61 Concourse Tri-Color","PSA 10","58.82","$50.00","$85.00","$135.00 (01/19/2026)","$105.00","$85.00","$135.00","300.00","4","$420.00"
"Stephon Castle 2024 Prizm #234 Red Ice","PSA 10","-30.29","-$51.50","$170.00","$118.50 (02/05/2026)","$144.47","$118.50","$170.00","-20.00","4","$577.88"
"Luka Doncic 2018 Prizm #280 Base","BGS 10 Pristine","-17.58","-$64.00","$364.00","$300.00 (02/15/2026)","$348.00","$300.00","$372.00","33.33","4","$1392.00"
"LeBron James 2019 Select #47 Concourse","Raw","-88.83","-$13.32","$15.00","$1.68 (02/12/2026)","$6.21","$1.25","$15.00","-20.00","4","$24.85"
"Stephon Castle 2024 Optic #6 White Hot Rookies - Hyper Green","Raw","51.85","$7.00","$13.50","$20.50 (01/19/2026)","$12.65","$4.59","$20.50","100.00","4","$50.59"
"Stephon Castle 2024 Optic #6 White Hot Rookies - Purple Shimmer","Raw","-12.00","-$0.75","$6.25","$5.50 (02/14/2026)","$7.93","$3.00","$16.99","0.00","4","$31.74"
"Anthony Edwards 2024 Mosaic #8 NBA Cup","PSA 9","-6.06","-$2.00","$33.00","$31.00 (02/08/2026)","$29.63","$23.50","$33.00","0.00","4","$118.50"
"Victor Wembanyama 2024 Mosaic #31 Red","Raw","30.77","$1.00","$3.25","$4.25 (02/18/2026)","$3.81","$2.25","$5.50","-20.00","4","$15.25"
"Victor Wembanyama 2023 Select #288 Courtside Blue Cracked Ice","PSA 10","19.35","$60.00","$310.00","$370.00 (02/10/2026)","$334.17","$306.66","$370.00","-20.00","4","$1336.66"
"LeBron James 2024 Mosaic #286 City Edition - Pink","Raw","30.27","$3.95","$13.05","$17.00 (01/09/2026)","$15.01","$13.05","$17.00","-60.00","4","$60.05"
"Luka Doncic 2022 Mosaic #FB-DON Fast Break Autographs - Red","Raw","-0.12","-$1.10","$948.00","$946.90 (01/20/2026)","$924.48","$835.00","$968.00","33.33","4","$3697.90"
"LeBron James 2022 Prizm #134 Red Sparkle","Raw","4.93","$0.94","$19.05","$19.99 (02/05/2026)","$17.38","$15.00","$19.99","0.00","4","$69.54"
"LeBron James 2022 Prizm #134 Red Ice","Raw","41.14","$1.23","$2.99","$4.22 (02/13/2026)","$2.92","$2.00","$4.22","-33.33","4","$11.70"
"Victor Wembanyama 2023 Mosaic #238 Reactive Blue","PSA 9","29.63","$8.00","$27.00","$35.00 (02/14/2026)","$36.25","$27.00","$42.99","-50.00","4","$144.99"
"Victor Wembanyama 2024 Mosaic #31 Fast Break","Raw","24.90","$2.49","$10.00","$12.49 (02/22/2026)","$12.00","$10.00","$13.50","-42.86","4","$47.99"
"Anthony Edwards 2020 Optic #151 Purple","PSA 10","13.28","$27.55","$207.44","$234.99 (02/11/2026)","$206.98","$178.05","$234.99","100.00","4","$827.92"
"Anthony Edwards 2020 Mosaic #252 National Pride - Gold Wave","PSA 10","54.76","$91.99","$168.00","$259.99 (02/09/2026)","$225.00","$168.00","$259.99","300.00","4","$899.99"
"LeBron James 2021 Prizm #25 Prizmatic - Silver","Raw","-16.67","-$2.00","$12.00","$10.00 (02/03/2026)","$9.10","$4.40","$12.00","0.00","4","$36.40"
"LeBron James 2021 Prizm #10 Widescreen - Fast Break","Raw","-37.42","-$2.99","$7.99","$5.00 (02/15/2026)","$5.37","$3.50","$7.99","-33.33","4","$21.49"
"Luka Doncic 2018 Optic #177 Blue Velocity","Raw","-26.38","-$62.00","$235.00","$173.00 (02/15/2026)","$212.00","$173.00","$250.00","-20.00","4","$848.00"
"Luka Doncic 2018 Optic #177 Base","BGS 9.5","-1.23","-$0.98","$79.98","$79.00 (02/14/2026)","$72.50","$56.00","$79.98","0.00","4","$289.98"
"Kobe Bryant 2018 Prizm #15 Red White Blue","PSA 9","1.26","$0.77","$61.00","$61.77 (02/08/2026)","$59.44","$45.00","$70.00","33.33","4","$237.77"
"Luka Doncic 2019 Prizm #75 Pink Ice","Raw","62.07","$3.83","$6.17","$10.00 (02/21/2026)","$9.86","$6.17","$13.77","300.00","4","$39.44"
"LeBron James 2019 Optic #60 Fanatics Silver Wave","PSA 10","11.84","$4.50","$38.00","$42.50 (02/09/2026)","$38.38","$36.00","$42.50","-42.86","4","$153.50"
"LeBron James 2020 Select #23 Concourse Red White Orange Flash","Raw","-50.38","-$1.31","$2.60","$1.29 (02/12/2026)","$1.87","$1.10","$2.60","-20.00","4","$7.49"
"Luka Doncic 2020 Prizm #32 Red White Blue","Raw","100.00","$1.00","$1.00","$2.00 (02/23/2026)","$1.45","$1.00","$2.00","100.00","4","$5.79"
"Luka Doncic 2020 Prizm #32 Green","Raw","11.11","$0.50","$4.50","$5.00 (02/16/2026)","$3.70","$1.29","$5.00","-33.33","4","$14.78"
"LeBron James 2020 Prizm #1 Tmall Blue Wave","PSA 9","0.37","$0.50","$133.50","$134.00 (01/29/2026)","$137.88","$127.50","$150.00","0.00","4","$551.50"
"Cade Cunningham 2021 Select #11 Concourse Blue Shimmer","PSA 10","-43.17","-$42.31","$98.00","$55.69 (02/18/2026)","$77.17","$55.69","$98.00","33.33","4","$308.69"
"Cade Cunningham 2021 Optic #161 Red Wave","Raw","-20.00","-$11.00","$55.00","$44.00 (02/16/2026)","$47.25","$40.00","$55.00","100.00","4","$189.00"
"Anthony Edwards 2021 Prizm #15 Fearless - Hyper","Raw","1900.00","$23.75","$1.25","$25.00 (01/27/2026)","$10.25","$1.25","$25.00","0.00","4","$41.00"
"Kobe Bryant 2014 Select #101 Premier Level","Raw","18.69","$3.11","$16.64","$19.75 (01/31/2026)","$16.26","$12.00","$19.75","-55.56","4","$65.03"
"LeBron James 2022 Select #126 Premier Level Red Cracked Ice","Raw","97.50","$1.95","$2.00","$3.95 (01/24/2026)","$3.82","$0.99","$8.35","-20.00","4","$15.29"
"Cade Cunningham 2021 Mosaic #261 NBA Debut - Red","Raw","-23.53","-$2.00","$8.50","$6.50 (02/23/2026)","$9.50","$6.50","$14.50","0.00","4","$38.00"
"LeBron James 2022 Optic #6 Lights Out - Holo","Raw","110.40","$4.46","$4.04","$8.50 (01/31/2026)","$9.76","$4.04","$20.00","0.00","4","$39.04"
"Anthony Edwards 2021 Prizm #23 Fireworks - Fast Break","Raw","459.20","$5.74","$1.25","$6.99 (02/10/2026)","$6.81","$1.25","$15.00","0.00","4","$27.24"
"Cade Cunningham 2021 Prizm #282 Ruby Wave","PSA 10","4.50","$7.00","$155.50","$162.50 (02/03/2026)","$194.50","$155.50","$249.99","-20.00","4","$777.98"
"Victor Wembanyama 2023 Optic #11 Rising Suns - Pink Velocity","Raw","-3.09","-$3.51","$113.50","$109.99 (02/21/2026)","$125.50","$100.00","$178.50","0.00","4","$501.99"
"Victor Wembanyama 2023 Select #311 Mezzanine Tectonic","Raw","2.31","$1.50","$65.00","$66.50 (02/13/2026)","$53.63","$30.00","$66.50","-20.00","4","$214.50"
"Luka Doncic 2022 Optic #7 T-Minus 3...2...1... - Blue","PSA 10","50.01","$150.01","$299.99","$450.00 (01/18/2026)","$1432.50","$299.99","$4000.00","0.00","4","$5729.99"
"Victor Wembanyama 2023 Select #311 Mezzanine Blue Prizm","Raw","16.75","$5.36","$32.00","$37.36 (01/25/2026)","$37.34","$32.00","$45.00","-60.00","4","$149.36"
"Luka Doncic 2021 Select #12 Concourse Blue Shimmer","PSA 10","17.21","$5.14","$29.86","$35.00 (02/03/2026)","$32.80","$24.99","$41.36","33.33","4","$131.21"
"Victor Wembanyama 2023 Prizm #136 Choice Red","PSA 10","1.45","$100.00","$6900.00","$7000.00 (02/10/2026)","$6627.75","$6200.00","$7000.00","300.00","4","$26511.00"
"Luka Doncic 2023 Optic #67 Choice Red","Raw","0.07","$0.01","$14.99","$15.00 (02/18/2026)","$15.25","$14.99","$15.50","100.00","4","$60.99"
"Victor Wembanyama 2024 Select #229 Courtside Orange Flash","Raw","-9.09","-$1.00","$11.00","$10.00 (02/05/2026)","$10.50","$9.00","$11.00","33.33","4","$42.00"
"Stephon Castle 2024 Optic #1 Express Lane - Purple","PSA 10","0.00","$0.00","$38.00","$38.00 (02/11/2026)","$37.50","$35.00","$38.99","300.00","4","$149.99"
"Shai Gilgeous-Alexander 2024 Optic #127 Photon","Raw","53.85","$7.00","$13.00","$20.00 (01/09/2026)","$17.13","$8.50","$22.50","300.00","4","$68.50"
"LeBron James 2024 Optic #5 Splash! - Green Shock","Raw","-33.33","-$5.00","$15.00","$10.00 (02/22/2026)","$14.00","$10.00","$20.00","0.00","4","$56.01"
"LeBron James 2024 Prizm #3 Fractal - Blue Wave","Raw","-37.98","-$10.48","$27.59","$17.11 (02/22/2026)","$19.67","$16.00","$27.59","-20.00","4","$78.69"
"Luka Doncic 2024 Prizm #12 Dominance - Purple Pulsar","Raw","25.57","$8.09","$31.66","$39.75 (01/29/2026)","$35.70","$22.31","$41.50","0.00","4","$142.81"
"Stephon Castle 2024 Prizm #234 Rookie Variation - Fast Break","PSA 9","9.68","$3.00","$31.00","$34.00 (01/18/2026)","$41.75","$31.00","$62.00","-55.56","4","$167.00"
"Anthony Edwards 2022 Mosaic #18 Overdrive","Raw","-27.36","-$3.01","$11.00","$7.99 (02/11/2026)","$7.04","$4.25","$11.00","33.33","4","$28.17"
"Victor Wembanyama 2023 Select #5 Thunder Lane","PSA 9","1.96","$0.49","$25.00","$25.49 (02/08/2026)","$26.62","$25.00","$27.99","-20.00","4","$106.47"
"Victor Wembanyama 2023 Mosaic #12 Epic Performers","PSA 9","100.00","$10.00","$10.00","$20.00 (01/25/2026)","$22.75","$10.00","$40.00","300.00","4","$91.00"
"Luka Doncic 2023 Prizm #110 Silver","SGC 9.5","36.23","$1.23","$3.40","$4.63 (02/01/2026)","$4.01","$2.54","$5.50","0.00","4","$16.04"
"Victor Wembanyama 2024 Prizm #172 White Lazer","Raw","-17.58","-$16.00","$91.00","$75.00 (02/12/2026)","$62.75","$33.00","$91.00","33.33","4","$251.00"
"LeBron James 2024 Optic #148 Pink Glitter","Raw","95.72","$11.73","$12.26","$23.99 (02/01/2026)","$20.06","$12.26","$24.99","-60.00","4","$80.25"
"LeBron James 2024 Prizm #12 Manga","PSA 10","-9.32","-$867.00","$9300.00","$8433.00 (02/15/2026)","$9210.75","$8433.00","$10000.00","300.00","4","$36843.00"
"Victor Wembanyama 2023 Select #5 Thunder Lane - Green","Raw","0.14","$0.05","$34.95","$35.00 (02/21/2026)","$33.74","$30.00","$35.00","-69.23","4","$134.95"
"LeBron James 2024 Optic #3 My House - Hyper Blue","Raw","-3.85","-$1.00","$26.00","$25.00 (02/19/2026)","$21.13","$16.00","$26.00","0.00","4","$84.50"
"Victor Wembanyama 2023 Optic #2 Red Hot Rookies","PSA 10","34.55","$19.00","$55.00","$74.00 (02/13/2026)","$77.25","$55.00","$90.00","33.33","4","$308.99"
"Victor Wembanyama 2023 Prizm #136 Fast Break Pink","PSA 10","14.71","$1500.00","$10200.00","$11700.00 (02/21/2026)","$10262.25","$9450.00","$11700.00","100.00","4","$41049.00"
"Victor Wembanyama 2023 Select #87 Concourse Scope","Raw","-8.33","-$5.00","$60.00","$55.00 (01/31/2026)","$59.00","$51.99","$69.00","300.00","4","$235.99"
"Victor Wembanyama 2024 Mosaic #288 City Edition - Fast Break Red","Raw","-31.10","-$12.53","$40.29","$27.76 (02/04/2026)","$37.89","$27.76","$53.50","0.00","4","$151.55"
"Stephon Castle 2024 Mosaic #290 City Edition - Pink","Raw","37.04","$5.00","$13.50","$18.50 (02/23/2026)","$13.56","$10.26","$18.50","-20.00","4","$54.26"
"LeBron James 2024 Select #310 Mezzanine Tectonic","Raw","16.86","$1.01","$5.99","$7.00 (02/10/2026)","$7.12","$5.50","$9.99","0.00","4","$28.48"
"LeBron James 2023 Select #7 Select Certified - Red","Raw","99.12","$2.24","$2.26","$4.50 (01/22/2026)","$3.45","$2.26","$4.50","0.00","4","$13.80"
"Luka Doncic 2024 Mosaic #100 Gold","Raw","-5.19","-$51.00","$983.00","$932.00 (01/24/2026)","$973.75","$932.00","$990.00","0.00","4","$3895.00"
"LeBron James 2023 Prizm #63 Pink Ice","PSA 10","-2.50","-$1.00","$40.00","$39.00 (02/22/2026)","$43.37","$39.00","$49.99","100.00","4","$173.49"
"Victor Wembanyama 2023 Prizm #136 Ice","SGC 10","12.86","$45.00","$350.00","$395.00 (02/11/2026)","$372.25","$349.00","$405.00","300.00","4","$1489.00"
"Anthony Edwards 2024 Optic #14 Elite Dominators - International Red & Gold","Raw","84.21","$8.00","$9.50","$17.50 (02/22/2026)","$12.38","$8.50","$17.50","-69.23","4","$49.50"
"Victor Wembanyama 2023 Mosaic #238 Base","PSA 8","-85.74","-$30.01","$35.00","$4.99 (02/05/2026)","$15.62","$4.99","$35.00","300.00","4","$62.49"
"Luka Doncic 2024 Select #141 Premier Level Light Blue","Raw","-72.49","-$14.49","$19.99","$5.50 (02/01/2026)","$15.59","$5.50","$20.88","-33.33","4","$62.37"
"LeBron James 2024 Prizm #130 Wave","Raw","-8.32","-$4.99","$59.99","$55.00 (02/12/2026)","$50.62","$42.50","$59.99","0.00","4","$202.49"
"LeBron James 2024 Prizm #130 Orange Ice","PSA 8","0.00","$0.00","$20.50","$20.50 (01/21/2026)","$20.25","$20.00","$20.50","100.00","4","$81.00"
"LeBron James 2024 Optic #148 Hyper Orange","Raw","-42.47","-$8.49","$19.99","$11.50 (02/22/2026)","$17.25","$11.50","$19.99","33.33","4","$68.99"
"Anthony Edwards 2024 Optic #15 Rising Suns - Cracked Ice","Raw","4.29","$3.00","$70.00","$73.00 (02/08/2026)","$57.50","$32.00","$73.00","0.00","4","$229.99"
"Stephon Castle 2024 Prizm #234 Dragon Year","Raw","7.38","$24.00","$325.00","$349.00 (02/08/2026)","$323.50","$300.00","$349.00","-42.86","4","$1294.00"
"Stephon Castle 2024 Optic #12 Net Marvels - Red","Raw","-29.41","-$15.00","$51.00","$36.00 (02/17/2026)","$50.50","$36.00","$64.00","-55.56","4","$202.00"
"LeBron James 2024 Select #241 Courtside Tectonic","Raw","1308.00","$16.35","$1.25","$17.60 (02/18/2026)","$9.69","$1.25","$17.60","300.00","4","$38.74"
"Victor Wembanyama 2024 Select #9 Concourse Blue Wave","Raw","61.11","$11.00","$18.00","$29.00 (01/17/2026)","$23.63","$18.00","$29.00","33.33","4","$94.50"
"Stephon Castle 2024 Prizm #234 Base","PSA 8","38.36","$3.05","$7.95","$11.00 (02/01/2026)","$9.36","$7.95","$11.00","-33.33","4","$37.44"
"LeBron James 2017 Prizm Mosaic #80 Base","PSA 9","6.42","$2.11","$32.89","$35.00 (01/20/2026)","$33.22","$30.00","$40.00","300.00","4","$132.89"
"LeBron James 2018 Select #118 Premier Level Silver","PSA 10","-25.33","-$19.00","$75.00","$56.00 (02/09/2026)","$76.28","$56.00","$108.11","300.00","4","$305.11"
"Anthony Edwards 2020 Prizm #258 Fast Break","PSA 9","-5.41","-$10.00","$185.00","$175.00 (02/17/2026)","$156.88","$132.52","$185.00","33.33","4","$627.52"
"Anthony Edwards 2020 Prizm #258 Orange Ice","PSA 10","-7.31","-$27.99","$382.99","$355.00 (02/06/2026)","$386.98","$355.00","$408.93","-63.64","4","$1547.92"
"Shai Gilgeous-Alexander 2018 Optic #162 Purple","Raw","-54.29","-$47.50","$87.50","$40.00 (02/19/2026)","$73.13","$40.00","$100.00","0.00","4","$292.50"
"Luka Doncic 2021 Mosaic #282 All-NBA - Green","Raw","12.50","$0.25","$2.00","$2.25 (01/31/2026)","$4.83","$2.00","$12.82","33.33","4","$19.32"
"Victor Wembanyama 2024 Mosaic #31 Spectris Blue FOTL","Raw","65.56","$59.00","$90.00","$149.00 (01/29/2026)","$122.50","$90.00","$149.00","300.00","4","$490.00"
"Victor Wembanyama 2024 Mosaic #31 Blue Seismic","Raw","11.43","$2.00","$17.50","$19.50 (02/02/2026)","$20.00","$17.50","$25.00","100.00","4","$80.00"
"Victor Wembanyama 2023 Optic #11 Rising Suns","PSA 9","-24.05","-$6.49","$26.99","$20.50 (01/15/2026)","$22.25","$15.50","$26.99","300.00","4","$88.99"
"LeBron James 2022 Optic #4 My House - Holo","Raw","-33.46","-$0.90","$2.69","$1.79 (02/17/2026)","$2.46","$1.79","$3.35","0.00","4","$9.82"
"LeBron James 2019 Prizm #129 Orange Ice","PSA 10","14.58","$14.00","$96.00","$110.00 (02/23/2026)","$95.33","$86.50","$110.00","100.00","4","$381.30"
"Shai Gilgeous-Alexander 2018 Select Concourse Silver","PSA 10","1.71","$6.00","$350.00","$356.00 (01/12/2026)","$401.50","$350.00","$499.99","-33.33","4","$1605.99"
"Luka Doncic 2018 Prizm #280 Choice Blue Yellow Green","PSA 10","36.61","$670.00","$1830.00","$2500.00 (02/08/2026)","$2307.25","$1830.00","$2500.00","0.00","4","$9229.00"
"Shai Gilgeous-Alexander 2018 Optic #162 Base","SGC 9.5","-11.94","-$5.97","$50.00","$44.03 (02/17/2026)","$42.66","$31.59","$50.00","-20.00","4","$170.62"
"Kobe Bryant 2019 Prizm #12 Fearless - Silver","Raw","-11.90","-$5.00","$42.00","$37.00 (02/06/2026)","$39.00","$36.00","$42.00","300.00","4","$156.00"
"Shai Gilgeous-Alexander 2018 Optic #162 Blue Velocity","PSA 9","11.11","$15.00","$135.00","$150.00 (02/11/2026)","$127.50","$100.00","$150.00","100.00","4","$510.00"
"LeBron James 2013 Prizm #65 Base","PSA 9","26.83","$5.50","$20.50","$26.00 (02/18/2026)","$23.25","$17.50","$29.00","0.00","4","$93.00"
"LeBron James 2021 Prizm #91 Pink Ice","Raw","10.00","$0.50","$5.00","$5.50 (02/18/2026)","$5.51","$5.00","$6.03","0.00","4","$22.03"
"Cade Cunningham 2021 Prizm #282 Purple Wave","PSA 9","21.57","$11.00","$51.00","$62.00 (02/16/2026)","$53.70","$46.80","$62.00","-20.00","4","$214.79"
"Luka Doncic 2024 Mosaic #2 Overdrive","Raw","-38.76","-$4.43","$11.43","$7.00 (02/08/2026)","$7.42","$3.25","$11.43","-42.86","4","$29.67"
"Kobe Bryant 2012 Select #4 All-Star Selections","Raw","-56.39","-$53.01","$94.00","$40.99 (02/19/2026)","$66.25","$40.99","$94.00","300.00","4","$264.99"
"Cade Cunningham 2021 Mosaic #2 Rising Stars - Silver Mosaic","Raw","3.08","$0.10","$3.25","$3.35 (01/31/2026)","$4.71","$3.25","$8.88","0.00","4","$18.83"
"LeBron James 2021 Prizm #1 Fireworks - Fast Break","Raw","85.71","$3.00","$3.50","$6.50 (01/20/2026)","$5.50","$0.99","$11.00","-33.33","4","$21.99"
"LeBron James 2021 Prizm #1 Fireworks - Silver","Raw","247.83","$5.70","$2.30","$8.00 (02/21/2026)","$5.30","$2.30","$8.00","100.00","4","$21.19"
"Luka Doncic 2021 Prizm #4 Fireworks - Fast Break","Raw","23.33","$0.88","$3.75","$4.63 (02/16/2026)","$5.25","$2.75","$7.99","100.00","4","$20.99"
"Luka Doncic 2021 Mosaic #11 Stare Masters - Silver Mosaic","Raw","-59.92","-$2.99","$4.99","$2.00 (02/20/2026)","$3.50","$2.00","$4.99","300.00","4","$13.99"
"Cade Cunningham 2021 Select #6 Turbocharged - Red","Raw","-70.00","-$7.00","$10.00","$3.00 (02/08/2026)","$10.50","$3.00","$21.00","-20.00","4","$41.99"
"Anthony Edwards 2021 Prizm #15 Fearless - Fast Break","PSA 10","-7.89","-$6.00","$76.00","$70.00 (02/20/2026)","$72.25","$70.00","$76.00","100.00","4","$289.00"
"Cade Cunningham 2021 Select #116 Premier Level Red Wave","Raw","0.00","$0.00","$16.00","$16.00 (01/21/2026)","$16.75","$15.00","$20.00","0.00","4","$67.00"
"Shai Gilgeous-Alexander 2024 Optic #8 Net Marvels - International Red & Gold","Raw","-31.41","-$27.01","$86.00","$58.99 (02/02/2026)","$87.25","$58.99","$110.00","-33.33","4","$348.99"
"LeBron James 2024 Prizm #130 Orange Ice","PSA 9","-9.09","-$5.00","$55.00","$50.00 (02/07/2026)","$50.63","$45.00","$55.00","33.33","4","$202.50"
"Stephon Castle 2024 Mosaic #290 City Edition - Blue","Raw","0.00","$0.00","$19.99","$19.99 (01/31/2026)","$15.99","$9.00","$19.99","-20.00","4","$63.98"
"Victor Wembanyama 2024 Mosaic #288 City Edition - Honeycomb","Raw","-8.33","-$5.00","$60.00","$55.00 (02/06/2026)","$63.00","$55.00","$70.00","-33.33","4","$252.00"
"Stephon Castle 2024 Select #175 Premier Level Light Blue","Raw","7.50","$1.50","$20.00","$21.50 (02/14/2026)","$24.13","$20.00","$29.00","-66.67","4","$96.50"
"Shai Gilgeous-Alexander 2018 Prizm #11 Luck of the Lottery - Fast Break","Raw","1.66","$1.01","$61.00","$62.01 (01/30/2026)","$67.31","$61.00","$75.00","-55.56","4","$269.26"
"LeBron James 2023 Prizm #63 Blue","PSA 10","15.00","$15.00","$100.00","$115.00 (02/10/2026)","$116.75","$100.00","$126.00","100.00","4","$467.00"
"Luka Doncic 2023 Prizm #110 Blue Sparkle","Raw","75.13","$30.03","$39.97","$70.00 (02/06/2026)","$39.99","$22.00","$70.00","33.33","4","$159.97"
"Victor Wembanyama 2024 Prizm #8 Prizmania","PSA 9","-19.44","-$350.00","$1800.00","$1450.00 (02/22/2026)","$1542.50","$1425.00","$1800.00","0.00","4","$6170.00"
"Luka Doncic 2024 Prizm #4 Fractal - Blue Wave","Raw","172.55","$9.49","$5.50","$14.99 (02/15/2026)","$11.49","$5.50","$15.49","100.00","4","$45.96"
"Victor Wembanyama 2024 Prizm #2 Fireworks - Silver","PSA 10","56.82","$28.98","$51.00","$79.98 (01/17/2026)","$72.74","$51.00","$89.96","100.00","4","$290.95"
"LeBron James 2023 Optic #65 Hyper Orange","Raw","-5.13","-$1.00","$19.50","$18.50 (02/19/2026)","$18.25","$15.50","$19.50","300.00","4","$73.00"
"Victor Wembanyama 2023 Prizm #136 Pink Ice","SGC 10","24.52","$64.00","$261.00","$325.00 (02/16/2026)","$291.61","$215.42","$365.00","33.33","4","$1166.42"
"LeBron James 2023 Select #66 Concourse Light Blue","Raw","-48.28","-$14.00","$29.00","$15.00 (02/18/2026)","$23.25","$15.00","$29.00","33.33","4","$93.00"
"LeBron James 2023 Select #66 Concourse Tiger","Raw","-17.50","-$35.01","$200.00","$164.99 (02/21/2026)","$152.62","$120.00","$200.00","300.00","4","$610.49"
"Victor Wembanyama 2024 Prizm #10 Fractal - Fast Break","PSA 10","0.00","$0.00","$100.00","$100.00 (02/20/2026)","$91.94","$77.77","$100.00","300.00","4","$367.77"
"Victor Wembanyama 2023 Select #9 Rookie Revolution - Green","PSA 10","21.74","$12.50","$57.50","$70.00 (02/11/2026)","$61.63","$51.01","$70.00","-42.86","4","$246.51"
"Victor Wembanyama 2023 Mosaic #18 Elevate","PSA 10","-40.91","-$27.00","$66.00","$39.00 (02/02/2026)","$49.75","$39.00","$66.00","-76.47","4","$199.00"
"Victor Wembanyama 2023 Prizm #136 Red","PSA 10","8.14","$456.00","$5600.00","$6056.00 (02/14/2026)","$5854.00","$5600.00","$6056.00","0.00","4","$23416.00"
"Stephon Castle 2024 Mosaic #236 Bronze","Raw","-33.33","-$25.00","$75.00","$50.00 (02/20/2026)","$54.00","$39.00","$75.00","100.00","4","$216.00"
