Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Jacory Croskey-Merritt 2025 Select #399 Suite Level Silver","Raw","40.09","$0.93","$2.32","$3.25 (03/25/2026)","$2.79","$2.32","$3.25","0.00","2","$5.57"
"Josh Allen 2025 Select #386 Suite Level Blue","Raw","2.50","$0.50","$20.00","$20.50 (03/23/2026)","$20.25","$20.00","$20.50","-33.33","2","$40.50"
"Will Howard 2025 Select #152 Premier Level Red & Blue Shock","Raw","-71.39","-$4.99","$6.99","$2.00 (03/23/2026)","$4.50","$2.00","$6.99","-66.67","2","$8.99"
"Tetairoa McMillan 2025 Select #144 Premier Level White","Raw","-22.22","-$20.00","$90.00","$70.00 (03/25/2026)","$80.00","$70.00","$90.00","0.00","2","$160.00"
"Omarion Hampton 2025 Select #102 Premier Level Light Blue","Raw","-37.53","-$12.01","$32.00","$19.99 (03/26/2026)","$25.99","$19.99","$32.00","0.00","2","$51.99"
"Jayden Higgins 2025 Select #136 Premier Level Zebra","Raw","0.00","$0.00","$60.00","$60.00 (03/23/2026)","$60.00","$60.00","$60.00","100.00","2","$120.00"
"RJ Harvey 2025 Select #110 Premier Level White Shock","Raw","133.00","$3.99","$3.00","$6.99 (03/26/2026)","$5.00","$3.00","$6.99","0.00","2","$9.99"
"Cam Ward 2025 Select #426 Field Level Tri-Color","Raw","0.00","$0.00","$170.00","$170.00 (03/23/2026)","$170.00","$170.00","$170.00","0.00","2","$340.00"
"Emeka Egbuka 2025 Select #437 Field Level Silver","Raw","83.17","$24.95","$30.00","$54.95 (03/22/2026)","$42.48","$30.00","$54.95","100.00","2","$84.95"
"Will Howard 2025 Select #152 Premier Level Copper Shock","Raw","-6.00","-$0.51","$8.50","$7.99 (03/24/2026)","$8.25","$7.99","$8.50","-33.33","2","$16.49"
"Ashton Jeanty 2025 Select #204 Club Level Neon Green Shock","Raw","-13.17","-$1.06","$8.05","$6.99 (03/26/2026)","$7.52","$6.99","$8.05","0.00","2","$15.04"
"Riley Leonard 2025 Select #133 Premier Level Black & Green Shock","Raw","0.00","$0.00","$1.37","$1.37 (03/24/2026)","$1.37","$1.25","$1.49","0.00","2","$2.74"
"Shedeur Sanders 2025 Select #54 Concourse Blue","Raw","-28.61","-$8.01","$28.00","$19.99 (03/26/2026)","$23.99","$19.99","$28.00","0.00","2","$47.99"
"Ashton Jeanty 2025 Select #4 Concourse Zebra","Raw","2.47","$5.00","$202.50","$207.50 (03/22/2026)","$205.00","$202.50","$207.50","0.00","2","$410.00"
"Jayden Daniels 2025 Prizm #1 Manga - Horizontal","Raw","-6.77","-$352.00","$5202.00","$4850.00 (03/26/2026)","$5026.00","$4850.00","$5202.00","0.00","2","$10052.00"
"Mason Graham 2025 Prizm #354 Silver","Raw","-64.64","-$1.81","$2.80","$0.99 (03/26/2026)","$1.90","$0.99","$2.80","-60.00","2","$3.79"
"Tyler Warren 2025 Prizm #339 Purple","Raw","-33.37","-$10.01","$30.00","$19.99 (03/23/2026)","$24.99","$19.99","$30.00","0.00","2","$49.99"
"Cam Ward 2025 Prizm #352 Red Wave","Raw","0.00","$0.00","$410.50","$410.50 (03/26/2026)","$410.50","$320.99","$500.00","100.00","2","$820.99"
"Harold Fannin Jr. 2025 Prizm #399 Pandora","Raw","-6.90","-$1.00","$14.50","$13.50 (03/24/2026)","$14.00","$13.50","$14.50","0.00","2","$28.00"
"Quinshon Judkins 2025 Prizm #313 Green Wave","Raw","20.00","$0.25","$1.25","$1.50 (03/26/2026)","$1.38","$1.25","$1.50","0.00","2","$2.75"
"Jalen Milroe 2025 Prizm #317 No Huddle Blue","Raw","-0.73","-$0.22","$30.22","$30.00 (03/25/2026)","$30.11","$30.00","$30.22","0.00","2","$60.22"
"Quinn Ewers 2025 Prizm #307 Orange Ice","Raw","0.00","$0.00","$6.50","$6.50 (03/21/2026)","$6.50","$5.50","$7.50","-33.33","2","$13.00"
"Nick Emmanwori 2025 Prizm #320 Lazer","Raw","78.67","$1.18","$1.50","$2.68 (03/21/2026)","$2.09","$1.50","$2.68","0.00","2","$4.18"
"Kyle Monangai 2025 Select #274 Club Level Copper Shock","Raw","38.46","$2.50","$6.50","$9.00 (03/25/2026)","$7.75","$6.50","$9.00","0.00","2","$15.50"
"Luther Burden III 2025 Prizm #331 Green Wave","Raw","-2.06","-$0.14","$6.80","$6.66 (03/24/2026)","$6.73","$6.66","$6.80","-60.00","2","$13.46"
"Woody Marks 2025 Prizm #395 Green Scope","Raw","63.15","$3.29","$5.21","$8.50 (03/23/2026)","$6.86","$5.21","$8.50","0.00","2","$13.71"
"Harold Fannin Jr. 2025 Prizm #399 Green Wave","Raw","14.61","$0.51","$3.49","$4.00 (03/24/2026)","$3.75","$3.49","$4.00","0.00","2","$7.49"
"Emeka Egbuka 2025 Prizm #351 Green Wave","Raw","-67.00","-$2.01","$3.00","$0.99 (03/21/2026)","$2.00","$0.99","$3.00","-60.00","2","$3.99"
"Jaxson Dart 2025 Select #293 Club Level Copper Shock","Raw","40.59","$12.99","$32.00","$44.99 (03/25/2026)","$38.50","$32.00","$44.99","100.00","2","$76.99"
"Kaleb Johnson 2025 Select #252 Club Level","Raw","0.00","$0.00","$0.99","$0.99 (03/25/2026)","$0.99","$0.99","$0.99","-33.33","2","$1.98"
"JJ McCarthy 2024 Donruss #303 Rated Rookie Autographs - Green","Raw","-27.40","-$20.00","$73.00","$53.00 (03/26/2026)","$63.00","$53.00","$73.00","-50.00","2","$126.00"
"Malik Nabers 2024 Donruss #11 Rookie Gridiron Kings","Raw","0.00","$0.00","$0.99","$0.99 (03/23/2026)","$0.99","$0.99","$0.99","-33.33","2","$1.98"
"Drake Maye 2024 Select #218 Club Level Silver Die-Cut","Raw","-9.77","-$1.95","$19.95","$18.00 (03/26/2026)","$18.98","$18.00","$19.95","0.00","2","$37.95"
"Joe Burrow 2024 Prizm #55 Black & White Checker","Raw","207.69","$13.50","$6.50","$20.00 (03/25/2026)","$13.25","$6.50","$20.00","0.00","2","$26.50"
"Caleb Williams 2024 Select #216 Club Level Neon Green Shock","Raw","-3.85","-$2.00","$52.00","$50.00 (03/21/2026)","$51.00","$50.00","$52.00","-33.33","2","$102.00"
"Drake Maye 2024 Select #218 Club Level Tie-Dye","Raw","8.86","$59.00","$666.00","$725.00 (03/23/2026)","$695.50","$666.00","$725.00","0.00","2","$1391.00"
"JJ McCarthy 2024 Prizm #400 Red White Blue","Raw","0.00","$0.00","$2.78","$2.78 (03/22/2026)","$2.78","$1.56","$4.00","100.00","2","$5.56"
"Jalen McMillan 2024 Prizm #338 Purple","Raw","0.00","$0.00","$3.38","$3.38 (03/21/2026)","$3.38","$2.80","$3.95","0.00","2","$6.75"
"Emeka Egbuka 2025 Select #237 Club Level White","Raw","-37.14","-$26.00","$70.00","$44.00 (03/23/2026)","$57.00","$44.00","$70.00","100.00","2","$114.00"
"Bo Nix 2024 Donruss #369 Optic Preview - Blue Scope","Raw","-30.00","-$15.00","$50.00","$35.00 (03/23/2026)","$42.50","$35.00","$50.00","100.00","2","$85.00"
"Tyler Shough 2025 Select #341 Suite Level Red","Raw","0.00","$0.00","$138.75","$138.75 (03/24/2026)","$138.75","$125.00","$152.50","0.00","2","$277.50"
"Brock Bowers 2024 Prizm #8 Emergent - Green Wave","Raw","-33.44","-$1.00","$2.99","$1.99 (03/24/2026)","$2.49","$1.99","$2.99","100.00","2","$4.98"
"Xavier Legette 2024 Prizm #398 Red Sparkle","Raw","0.00","$0.00","$2.50","$2.50 (03/23/2026)","$2.50","$1.99","$3.00","100.00","2","$4.99"
"Ladd McConkey 2024 Select #268 Club Level Red & Yellow Shock","Raw","-25.53","-$0.48","$1.88","$1.40 (03/25/2026)","$1.64","$1.40","$1.88","0.00","2","$3.28"
"Ladd McConkey 2024 Prizm #365 Orange Ice","Raw","0.00","$0.00","$5.99","$5.99 (03/24/2026)","$5.99","$5.99","$5.99","0.00","2","$11.98"
"Marvin Harrison Jr. 2024 Prizm #12 Prizmatic","Raw","0.00","$0.00","$0.99","$0.99 (03/21/2026)","$0.99","$0.99","$0.99","0.00","2","$1.98"
"Cooper DeJean 2024 Prizm #321 Orange Ice","Raw","24.75","$0.99","$4.00","$4.99 (03/25/2026)","$4.50","$4.00","$4.99","0.00","2","$8.99"
"Luke McCaffrey 2024 Prizm #367 Red Sparkle","Raw","-35.00","-$1.75","$5.00","$3.25 (03/26/2026)","$4.13","$3.25","$5.00","0.00","2","$8.25"
"Tyler Shough 2025 Prizm #429 Rookie Variation - No Huddle","Raw","40.63","$13.00","$32.00","$45.00 (03/25/2026)","$38.50","$32.00","$45.00","-33.33","2","$77.00"
"Ben Roethlisberger 2025 Select #16 Alter Ego","Raw","3.26","$15.00","$460.00","$475.00 (03/24/2026)","$467.50","$460.00","$475.00","0.00","2","$935.00"
"Travis Hunter 2024 Select #511 XRC Prizm (WR)","Raw","-6.67","-$5.00","$75.00","$70.00 (03/26/2026)","$72.50","$70.00","$75.00","0.00","2","$145.00"
"Caleb Williams 2024 Select #378 Suite Level","Raw","66.67","$1.50","$2.25","$3.75 (03/26/2026)","$3.00","$2.25","$3.75","-33.33","2","$6.00"
"Jaxson Dart 2025 Select #493 Field Level Zebra","Raw","19.40","$324.99","$1675.00","$1999.99 (03/25/2026)","$1837.49","$1675.00","$1999.99","0.00","2","$3674.99"
"Matthew Golden 2025 Select #22 Alter Ego","Raw","-7.38","-$19.01","$257.51","$238.50 (03/23/2026)","$248.00","$238.50","$257.51","0.00","2","$496.01"
"Tetairoa McMillan 2025 Select #144 Premier Level Black & Green Shock","Raw","0.00","$0.00","$3.12","$3.12 (03/21/2026)","$3.12","$1.25","$4.99","0.00","2","$6.24"
"Brock Bowers 2024 Select #7 Select Certified Rookies","Raw","1.01","$0.01","$0.99","$1.00 (03/25/2026)","$0.99","$0.99","$1.00","-33.33","2","$1.99"
"Malik Nabers 2024 Select #6 Select Certified Rookies","Raw","-22.05","-$0.28","$1.27","$0.99 (03/26/2026)","$1.13","$0.99","$1.27","0.00","2","$2.26"
"Jayden Daniels 2025 Select #489 Field Level Tie-Dye","Raw","48.79","$70.50","$144.50","$215.00 (03/26/2026)","$179.75","$144.50","$215.00","100.00","2","$359.50"
"Dillon Gabriel 2025 Select #355 Suite Level Silver","Raw","-8.50","-$0.21","$2.47","$2.26 (03/25/2026)","$2.37","$2.26","$2.47","100.00","2","$4.73"
"Cam Ward 2025 Select #126 Premier Level Zebra","Raw","18.97","$71.75","$378.25","$450.00 (03/26/2026)","$414.13","$378.25","$450.00","100.00","2","$828.25"
"Pat Bryant 2025 Select #112 Premier Level Red Disco","Raw","11.00","$0.99","$9.00","$9.99 (03/23/2026)","$9.50","$9.00","$9.99","0.00","2","$18.99"
"Cam Ward 2025 Select #326 Suite Level Disco","Raw","-60.99","-$30.49","$49.99","$19.50 (03/23/2026)","$34.75","$19.50","$49.99","0.00","2","$69.49"
"Tetairoa McMillan 2025 Select #144 Premier Level Tri-Color","Raw","31.87","$3.99","$12.52","$16.51 (03/23/2026)","$14.52","$12.52","$16.51","-33.33","2","$29.03"
"Will Howard 2025 Select #152 Premier Level Disco","Raw","0.00","$0.00","$10.25","$10.25 (03/25/2026)","$10.25","$10.00","$10.50","0.00","2","$20.50"
"Joe Burrow 2021 Optic #MH-11 My House!","Raw","571.14","$8.51","$1.49","$10.00 (03/25/2026)","$5.75","$1.49","$10.00","0.00","2","$11.49"
"Joey Porter Jr. 2023 Prizm #386 Lazer","Raw","-75.25","-$3.01","$4.00","$0.99 (03/26/2026)","$2.50","$0.99","$4.00","100.00","2","$4.99"
"Sam LaPorta 2023 Prizm #332 Base","Raw","-5.33","-$0.09","$1.69","$1.60 (03/24/2026)","$1.65","$1.60","$1.69","0.00","2","$3.29"
"Tyler Warren 2025 Prizm #13 Emergent - Green Ice","Raw","-75.19","-$3.00","$3.99","$0.99 (03/26/2026)","$2.49","$0.99","$3.99","0.00","2","$4.98"
"Daniel Jones 2019 Prizm #302 Base","Raw","87.73","$7.01","$7.99","$15.00 (03/21/2026)","$11.50","$7.99","$15.00","100.00","2","$22.99"
"Jalen Hurts 2020 Select #150 Premier Level Silver","Raw","-13.04","-$1.50","$11.50","$10.00 (03/25/2026)","$10.75","$10.00","$11.50","0.00","2","$21.50"
"Amon-Ra St. Brown 2021 Select #173 Premier Level","Raw","-20.28","-$0.44","$2.17","$1.73 (03/26/2026)","$1.95","$1.73","$2.17","0.00","2","$3.90"
"Jaylen Waddle 2021 Select #248 Club Level Silver","Raw","-42.69","-$1.49","$3.49","$2.00 (03/26/2026)","$2.75","$2.00","$3.49","0.00","2","$5.49"
"Brock Bowers 2024 Prizm #315 Green Wave","Raw","-64.75","-$5.51","$8.51","$3.00 (03/26/2026)","$5.75","$3.00","$8.51","0.00","2","$11.51"
"Matthew Golden 2025 Donruss #311 Press Proof Green","Raw","50.00","$0.50","$1.00","$1.50 (03/26/2026)","$1.25","$1.00","$1.50","-71.43","2","$2.50"
"Quinshon Judkins 2025 Donruss #ESR-QJS The Elite Series Rookies","Raw","-4.67","-$0.07","$1.50","$1.43 (03/26/2026)","$1.46","$1.43","$1.50","-60.00","2","$2.93"
"Rashee Rice 2023 Optic #257 Green Velocity","Raw","-14.29","-$0.50","$3.50","$3.00 (03/26/2026)","$3.25","$3.00","$3.50","0.00","2","$6.50"
"Harold Fannin Jr. 2025 Optic #284 Blue Hyper","Raw","-45.60","-$1.14","$2.50","$1.36 (03/26/2026)","$1.93","$1.36","$2.50","-50.00","2","$3.86"
"Jayden Daniels 2025 Optic #23 Stars","Raw","52.03","$1.54","$2.96","$4.50 (03/26/2026)","$3.73","$2.96","$4.50","-66.67","2","$7.46"
"Will Howard 2025 Optic #7 Light It Up","Raw","0.00","$0.00","$0.99","$0.99 (03/26/2026)","$0.99","$0.99","$1.00","-71.43","2","$1.99"
"Jordan Addison 2023 Optic #271 Pink","Raw","51.52","$0.51","$0.99","$1.50 (03/26/2026)","$1.25","$0.99","$1.50","100.00","2","$2.49"
"CJ Stroud 2023 Select #289 Club Level Red & Blue Die-Cut","Raw","0.00","$0.00","$3.00","$3.00 (03/25/2026)","$3.00","$3.00","$3.00","0.00","2","$6.00"
"Jack Bech 2025 Prizm #346 Orange Ice","Raw","131.31","$1.30","$0.99","$2.29 (03/26/2026)","$1.64","$0.99","$2.29","100.00","2","$3.28"
"Will Howard 2025 Optic #233 Red Hyper","Raw","7.69","$0.25","$3.25","$3.50 (03/26/2026)","$3.38","$3.25","$3.50","0.00","2","$6.75"
"Quinshon Judkins 2025 Select #55 Concourse Black & Green Shock","Raw","-50.00","-$1.25","$2.50","$1.25 (03/26/2026)","$1.88","$1.25","$2.50","100.00","2","$3.75"
"Brian Thomas Jr. 2024 Prizm #12 Emergent - Green Ice","Raw","0.00","$0.00","$3.68","$3.68 (03/26/2026)","$3.68","$1.07","$6.28","100.00","2","$7.35"
"Jalen Hurts 2020 Donruss #ESR-JAH The Elite Series Rookies","Raw","-60.40","-$1.51","$2.50","$0.99 (03/22/2026)","$1.75","$0.99","$2.50","100.00","2","$3.49"
"Devon Witherspoon 2023 Prizm #389 Silver","Raw","77.88","$0.81","$1.04","$1.85 (03/26/2026)","$1.45","$1.04","$1.85","0.00","2","$2.89"
"Jalen Carter 2023 Prizm #381 Neon Green Pulsar","Raw","100.00","$1.00","$1.00","$2.00 (03/26/2026)","$1.50","$1.00","$2.00","0.00","2","$3.00"
"Brock Bowers 2024 Select #6 Turbocharged","Raw","105.05","$1.04","$0.99","$2.03 (03/26/2026)","$1.51","$0.99","$2.03","100.00","2","$3.02"
"RJ Harvey 2025 Select #110 Premier Level Pink Shock","Raw","0.00","$0.00","$3.00","$3.00 (03/26/2026)","$3.00","$2.99","$3.00","0.00","2","$5.99"
"Matthew Golden 2025 Donruss #18 The Rookies","Raw","-16.67","-$0.25","$1.50","$1.25 (03/24/2026)","$1.38","$1.25","$1.50","0.00","2","$2.75"
"Abdul Carter 2025 Donruss #315 Rated Rookie Autographs - Orange","Raw","0.00","$0.00","$18.74","$18.74 (03/23/2026)","$18.74","$12.50","$24.99","0.00","2","$37.49"
"TreVeyon Henderson 2025 Donruss #19 Rated Rookies Throwback","Raw","1.01","$0.01","$0.99","$1.00 (03/23/2026)","$0.99","$0.99","$1.00","100.00","2","$1.99"
"Jaxson Dart 2025 Optic #2 My House! - Ice","Raw","-27.78","-$125.00","$450.00","$325.00 (03/24/2026)","$387.50","$325.00","$450.00","100.00","2","$775.00"
"Bo Nix 2024 Select #221 Club Level Black & Orange Shock","Raw","-28.57","-$10.00","$35.00","$25.00 (03/22/2026)","$30.00","$25.00","$35.00","0.00","2","$60.00"
"CJ Stroud 2023 Donruss #D-2 Downtown","Raw","11.11","$75.00","$675.00","$750.00 (03/24/2026)","$712.50","$675.00","$750.00","0.00","2","$1425.00"
"Will Levis 2023 Donruss #D-14 Downtown","Raw","13.33","$19.99","$150.00","$169.99 (03/24/2026)","$160.00","$150.00","$169.99","100.00","2","$319.99"
"Jalen Milroe 2025 Prizm #438 Rookie Variation - No Huddle","Raw","0.00","$0.00","$7.87","$7.87 (03/26/2026)","$7.87","$6.00","$9.74","100.00","2","$15.74"
"Jahmyr Gibbs 2025 Select #10 Starcade","Raw","-12.73","-$17.50","$137.50","$120.00 (03/23/2026)","$128.75","$120.00","$137.50","100.00","2","$257.50"
"Drake Maye 2024 Donruss #18 Rookie Revolution","Raw","0.20","$0.01","$4.99","$5.00 (03/25/2026)","$5.00","$4.99","$5.00","0.00","2","$9.99"
"Puka Nacua 2023 Prizm #357 Rookie Autographs - Silver","Raw","0.00","$0.00","$217.50","$217.50 (03/25/2026)","$217.50","$200.00","$235.00","100.00","2","$435.00"
"Quinshon Judkins 2025 Optic #252 Rated Rookie RPS Autographs - Holo","Raw","36.84","$14.00","$38.00","$52.00 (03/22/2026)","$45.00","$38.00","$52.00","0.00","2","$90.00"
"TreVeyon Henderson 2025 Optic #248 Rated Rookie RPS Autographs - Blue","Raw","-3.85","-$3.00","$78.00","$75.00 (03/23/2026)","$76.50","$75.00","$78.00","100.00","2","$153.00"
"Joe Alt 2024 Prizm Deca #180 Red","Raw","20.00","$0.25","$1.25","$1.50 (03/25/2026)","$1.38","$1.25","$1.50","0.00","2","$2.75"
"Tyler Shough 2025 Optic #223 Rated Rookie RPS Autographs","Raw","-2.51","-$4.50","$179.50","$175.00 (03/26/2026)","$177.25","$175.00","$179.50","0.00","2","$354.50"
"Jalen Milroe 2025 Optic #6 Light It Up - Black Pandora","Raw","24.14","$3.50","$14.50","$18.00 (03/25/2026)","$16.25","$14.50","$18.00","-33.33","2","$32.50"
"Jack Bech 2025 Optic #211 Rated Rookie RPS Autographs","Raw","-4.90","-$0.49","$9.99","$9.50 (03/25/2026)","$9.75","$9.50","$9.99","0.00","2","$19.49"
"Cam Ward 2025 Optic #1 Light It Up - Ice","Raw","0.00","$0.00","$118.75","$118.75 (03/26/2026)","$118.75","$117.50","$120.00","0.00","2","$237.50"
"Tyler Warren 2025 Optic #234 Red Hyper","Raw","20.37","$0.55","$2.70","$3.25 (03/24/2026)","$2.98","$2.70","$3.25","0.00","2","$5.95"
"Cam Ward 2025 Select #11 Color Wheel","Raw","66.67","$399.99","$600.00","$999.99 (03/21/2026)","$800.00","$600.00","$999.99","100.00","2","$1599.99"
"Shedeur Sanders 2025 Select #5 Neon Icons - Silver","Raw","26.26","$0.26","$0.99","$1.25 (03/26/2026)","$1.12","$0.99","$1.25","-50.00","2","$2.24"
"Emeka Egbuka 2025 Select #24 Phenomenon - Silver","Raw","101.00","$1.01","$1.00","$2.01 (03/25/2026)","$1.50","$1.00","$2.01","100.00","2","$3.01"
"Tetairoa McMillan 2025 Select #5 Select Certified Rookies","Raw","-20.00","-$0.50","$2.50","$2.00 (03/23/2026)","$2.25","$2.00","$2.50","100.00","2","$4.50"
"Tyler Warren 2025 Select #12 On Target","Raw","152.53","$1.51","$0.99","$2.50 (03/25/2026)","$1.75","$0.99","$2.50","100.00","2","$3.49"
"Dylan Sampson 2025 Donruss #389 Rated Rookie Autographs - Green","Raw","-5.88","-$0.25","$4.25","$4.00 (03/25/2026)","$4.13","$4.00","$4.25","100.00","2","$8.25"
"Jahmyr Gibbs 2023 Prizm #PJ-JG Premier Jerseys - Neon Green Pulsar","Raw","0.00","$0.00","$11.00","$11.00 (03/25/2026)","$11.00","$10.00","$12.00","100.00","2","$22.00"
"Omarion Hampton 2025 Optic #212 Rated Rookie RPS Autographs","Raw","0.00","$0.00","$44.50","$44.50 (03/23/2026)","$44.50","$44.00","$45.00","100.00","2","$89.00"
"Shedeur Sanders 2025 Optic #8 Light It Up - Black Pandora","Raw","11.11","$5.00","$45.00","$50.00 (03/25/2026)","$47.50","$45.00","$50.00","0.00","2","$95.00"
"Colston Loveland 2025 Select #8 Select Future","Raw","-12.50","-$0.25","$2.00","$1.75 (03/24/2026)","$1.88","$1.75","$2.00","-60.00","2","$3.75"
"Tyler Shough 2025 Select #17 Select Future","Raw","48.15","$0.65","$1.35","$2.00 (03/25/2026)","$1.68","$1.35","$2.00","-60.00","2","$3.35"
"Brandon Aubrey 2023 Optic #226 Red Hyper","Raw","0.00","$0.00","$8.50","$8.50 (03/21/2026)","$8.50","$7.00","$9.99","0.00","2","$16.99"
"Tyler Warren 2025 Optic #234 Flex","Raw","0.00","$0.00","$15.00","$15.00 (03/23/2026)","$15.00","$15.00","$15.00","0.00","2","$30.00"
"Lamar Jackson 2025 Optic #1 Downtown","Raw","-9.32","-$35.99","$385.99","$350.00 (03/23/2026)","$368.00","$350.00","$385.99","-33.33","2","$735.99"
"Tyler Shough 2025 Optic #14 Rookie Recruits Autographs","Raw","25.88","$22.00","$85.00","$107.00 (03/23/2026)","$96.00","$85.00","$107.00","0.00","2","$192.00"
"Woody Marks 2025 Optic #288 Stars","Raw","-44.69","-$0.80","$1.79","$0.99 (03/25/2026)","$1.39","$0.99","$1.79","0.00","2","$2.78"
"Gunnar Helm 2025 Prizm #359 Orange","Raw","225.00","$2.25","$1.00","$3.25 (03/26/2026)","$2.13","$1.00","$3.25","0.00","2","$4.25"
"Brian Thomas Jr. 2024 Select #91 Concourse Silver Die-Cut","Raw","0.00","$0.00","$0.99","$0.99 (03/26/2026)","$0.99","$0.99","$0.99","0.00","2","$1.98"
"Bo Nix 2024 Select #30 Concourse Neon Green Shock","Raw","0.00","$0.00","$40.50","$40.50 (03/24/2026)","$40.50","$31.00","$50.00","0.00","2","$81.00"
"De'Von Achane 2023 Prizm #365 Silver","Raw","0.00","$0.00","$7.09","$7.09 (03/26/2026)","$7.09","$5.49","$8.70","-60.00","2","$14.19"
"Jaxon Smith-Njigba 2023 Donruss #390 Press Proof Blue","Raw","-4.89","-$0.09","$1.84","$1.75 (03/22/2026)","$1.79","$1.75","$1.84","-60.00","2","$3.59"
"Omarion Hampton 2025 Select #16 Solar Eclipse","Raw","-5.48","-$3.77","$68.77","$65.00 (03/25/2026)","$66.88","$65.00","$68.77","-33.33","2","$133.77"
"Trevor Lawrence 2021 Select #243 Club Level Red & Blue Die-Cut","Raw","81.82","$4.50","$5.50","$10.00 (03/26/2026)","$7.75","$5.50","$10.00","0.00","2","$15.50"
"George Pickens 2022 Optic #223 Pink","Raw","0.00","$0.00","$3.17","$3.17 (03/26/2026)","$3.17","$2.34","$3.99","0.00","2","$6.33"
"Bryce Young 2023 Select #291 Club Level Red & Yellow Die-Cut","Raw","205.05","$2.03","$0.99","$3.02 (03/23/2026)","$2.00","$0.99","$3.02","-33.33","2","$4.01"
"Bo Nix 2024 Select #30 Concourse Orange Shock","Raw","-4.00","-$3.00","$75.00","$72.00 (03/26/2026)","$73.50","$72.00","$75.00","0.00","2","$147.00"
"Malik Willis 2022 Optic #WHR-2 White Hot Rookies","Raw","0.00","$0.00","$0.99","$0.99 (03/26/2026)","$0.99","$0.99","$0.99","-33.33","2","$1.98"
"Jalen Milroe 2025 Select #14 Concourse Red","Raw","-32.05","-$4.01","$12.51","$8.50 (03/26/2026)","$10.50","$8.50","$12.51","0.00","2","$21.01"
"Micah Parsons 2025 Select #19 Starcade","Raw","-37.00","-$37.00","$100.00","$63.00 (03/22/2026)","$81.50","$63.00","$100.00","0.00","2","$163.00"
"Jayden Higgins 2025 Select #11 On Target - Silver","Raw","-50.00","-$1.00","$2.00","$1.00 (03/25/2026)","$1.50","$1.00","$2.00","0.00","2","$3.00"
"Travis Etienne Jr. 2021 Optic #214 Holo Variation","Raw","30.00","$0.45","$1.50","$1.95 (03/25/2026)","$1.73","$1.50","$1.95","0.00","2","$3.45"
"CJ Stroud 2023 Donruss #21 The Rookies","Raw","0.00","$0.00","$2.49","$2.49 (03/25/2026)","$2.49","$0.99","$3.99","0.00","2","$4.98"
"CJ Stroud 2023 Prizm #6 Prizmatic - Silver","Raw","-42.48","-$5.31","$12.50","$7.19 (03/22/2026)","$9.85","$7.19","$12.50","0.00","2","$19.69"
"Jahmyr Gibbs 2023 Prizm #20 Prizmatic - Green Ice","Raw","8.00","$0.74","$9.25","$9.99 (03/25/2026)","$9.62","$9.25","$9.99","100.00","2","$19.24"
"Sam Darnold 2018 Prizm #RI-3 Rookie Introduction","Raw","0.00","$0.00","$10.00","$10.00 (03/23/2026)","$10.00","$10.00","$10.00","-33.33","2","$20.00"
"Bryce Young 2023 Prizm #PFR-1 Prizm Flashback Rookies - No Huddle","Raw","-56.15","-$6.39","$11.38","$4.99 (03/26/2026)","$8.19","$4.99","$11.38","0.00","2","$16.37"
"Tom Brady 2022 Optic #183 Holo","Raw","-8.33","-$0.25","$3.00","$2.75 (03/24/2026)","$2.88","$2.75","$3.00","100.00","2","$5.75"
"Devon Witherspoon 2023 Donruss #389 Base","Raw","0.00","$0.00","$1.35","$1.35 (03/20/2026)","$1.35","$1.25","$1.46","0.00","2","$2.71"
"Jayden Reed 2023 Prizm #332 Rookie Variation - Silver","Raw","0.00","$0.00","$4.75","$4.75 (03/24/2026)","$4.75","$4.50","$5.00","0.00","2","$9.50"
"Jared Goff 2023 Optic #2 Mythical","Raw","-11.56","-$6.01","$52.00","$45.99 (03/25/2026)","$49.00","$45.99","$52.00","0.00","2","$97.99"
"Quinyon Mitchell 2024 Prizm #381 Red White Blue","Raw","46.46","$0.46","$0.99","$1.45 (03/25/2026)","$1.22","$0.99","$1.45","0.00","2","$2.44"
"Tom Brady 2022 Donruss #255 Press Proof Premium","Raw","-9.10","-$1.00","$10.99","$9.99 (03/24/2026)","$10.49","$9.99","$10.99","0.00","2","$20.98"
"Joe Burrow 2023 Donruss #D-4 Downtown","Raw","1.15","$6.88","$600.00","$606.88 (03/24/2026)","$603.44","$600.00","$606.88","0.00","2","$1206.88"
"Caleb Williams 2024 Optic #1 Rookie Kings","Raw","25.94","$60.95","$235.00","$295.95 (03/23/2026)","$265.48","$235.00","$295.95","0.00","2","$530.95"
"Drake Maye 2024 Optic #3 Rookie Kings","Raw","2.91","$7.00","$240.50","$247.50 (03/26/2026)","$244.00","$240.50","$247.50","0.00","2","$488.00"
"Jayden Daniels 2024 Optic #2 Rookie Kings","Raw","-10.00","-$20.00","$200.00","$180.00 (03/22/2026)","$190.00","$180.00","$200.00","0.00","2","$380.00"
"Tyler Shough 2025 Optic #223 Red Mojo","Raw","-14.23","-$4.41","$31.00","$26.59 (03/26/2026)","$28.80","$26.59","$31.00","0.00","2","$57.59"
"Quinyon Mitchell 2024 Prizm #381 Disco","Raw","-28.64","-$0.57","$1.99","$1.42 (03/25/2026)","$1.71","$1.42","$1.99","0.00","2","$3.41"
