Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Cooper Flagg 2025 Topps Chrome #251 Pulsar Refractor","Raw","-13.89","-$27.78","$200.00","$172.22 (05/14/2026)","$185.12","$144.50","$209.99","14.29","16","$2961.85"
"Cooper Flagg 2025 Topps Chrome #251 Basketball Refractor","Raw","2.90","$5.00","$172.50","$177.50 (05/14/2026)","$248.72","$169.50","$455.00","33.33","16","$3979.51"
"Dylan Harper 2025 Topps Chrome Cosmic #SW-7 Space Walk - Refractor","Raw","-26.67","-$4.80","$18.00","$13.20 (05/14/2026)","$14.98","$1.25","$27.00","0.00","16","$239.73"
"Cooper Flagg 2025 Topps Chrome Cosmic #PPM-8 Planetary Pursuit - Mercury","Raw","-78.17","-$3126.67","$4000.00","$873.33 (05/14/2026)","$1425.19","$860.00","$4000.00","0.00","16","$22803.00"
"VJ Edgecombe 2025 Topps Chrome #253 Pulsar Refractor","Raw","1.37","$0.25","$18.25","$18.50 (05/14/2026)","$21.53","$10.00","$35.00","33.33","16","$344.41"
"Victor Wembanyama 2025 Topps Chrome #221 Basketball Refractor","Raw","-48.30","-$20.09","$41.59","$21.50 (05/12/2026)","$36.48","$21.50","$70.00","-15.79","16","$583.74"
"VJ Edgecombe 2025 Topps Finest #F-3 First - Refractor","Raw","-32.47","-$6.49","$19.99","$13.50 (05/13/2026)","$14.87","$8.50","$20.51","-15.79","16","$237.98"
"Victor Wembanyama 2023 Optic #6 My House - Holo","Raw","53.37","$8.70","$16.30","$25.00 (05/14/2026)","$20.32","$4.25","$31.00","77.78","16","$325.05"
"VJ Edgecombe 2025 Topps Chrome Cosmic #PRP-18 Propulsion - Refractor","Raw","-45.81","-$15.58","$34.00","$18.42 (05/14/2026)","$26.73","$10.00","$49.95","0.00","16","$427.71"
"Kon Knueppel 2025 Topps Chrome Cosmic #ET-14 Extraterrestrial Talent - Refractor","Raw","-60.42","-$36.25","$60.00","$23.75 (05/14/2026)","$35.48","$10.50","$60.00","0.00","16","$567.66"
"Cedric Coward 2025 Topps Chrome Cosmic #7 Base","Raw","-54.55","-$1.50","$2.75","$1.25 (05/14/2026)","$2.13","$0.99","$3.25","1500.00","16","$34.14"
"Jeremiah Fears 2025 Topps Chrome #RR-6 Radiating Rookies","Raw","13.63","$14.82","$108.68","$123.50 (05/12/2026)","$124.08","$95.00","$167.50","36.36","15","$1861.27"
"Noa Essengue 2025 Topps Chrome #TCAR-NE Chrome Rookie Autographs","Raw","-2.41","-$0.35","$14.50","$14.14 (05/14/2026)","$14.18","$9.50","$20.50","-16.67","15","$212.75"
"Carter Bryant 2025 Topps Chrome Cosmic #139 Base","Raw","-57.89","-$2.75","$4.75","$2.00 (05/14/2026)","$3.51","$1.25","$9.49","1400.00","15","$52.68"
"Victor Wembanyama 2023 Optic #225 Holo","Raw","-4.74","-$10.96","$231.25","$220.29 (05/14/2026)","$226.23","$148.52","$305.00","-25.00","15","$3393.51"
"LeBron James 2016 Donruss #15 Base","Raw","99.80","$4.99","$5.00","$9.99 (05/14/2026)","$9.47","$4.25","$19.99","-16.67","15","$142.02"
"LaMelo Ball 2020 Optic #153 Base","Raw","514.75","$9.42","$1.83","$11.25 (05/14/2026)","$2.75","$0.99","$11.25","-42.31","15","$41.23"
"Stephon Castle 2024 Optic #14 Splash!","Raw","-8.13","-$0.12","$1.50","$1.38 (05/14/2026)","$3.16","$0.99","$20.50","150.00","15","$47.46"
"VJ Edgecombe 2025 Topps Finest #FI-10 Finishers - Refractor","Raw","-27.14","-$4.75","$17.50","$12.75 (05/14/2026)","$12.18","$3.26","$20.00","-48.28","15","$182.75"
"Kon Knueppel 2025 Topps Chrome Cosmic #197 Refractor","Raw","-42.54","-$37.01","$87.00","$49.99 (05/14/2026)","$52.51","$29.55","$125.00","0.00","15","$787.68"
"Kon Knueppel 2025 Topps Chrome #254 Pulsar Refractor","Raw","0.00","$0.00","$40.00","$40.00 (05/12/2026)","$47.26","$32.00","$70.00","15.38","15","$708.93"
"Ace Bailey 2025 Topps Chrome #255 Pulsar Refractor","Raw","-57.69","-$7.50","$13.00","$5.50 (05/13/2026)","$12.53","$5.50","$19.23","-16.67","15","$188.00"
"Shai Gilgeous-Alexander 2018 Chronicles #195 Playoff","Raw","-11.54","-$1.50","$13.00","$11.50 (05/13/2026)","$9.76","$5.38","$17.00","-28.57","15","$146.33"
"Stephen Curry 2025 Topps Chrome Cosmic #PPM-3 Planetary Pursuit - Mercury","Raw","-40.31","-$277.99","$689.55","$411.56 (05/14/2026)","$492.51","$390.00","$770.00","0.00","15","$7387.66"
"Kon Knueppel 2025 Topps Chrome #TCAR-KK Chrome Rookie Autographs","Raw","-33.21","-$178.50","$537.50","$359.00 (05/14/2026)","$403.92","$315.00","$537.50","-6.25","15","$6058.79"
"Kon Knueppel 2025 Topps Chrome #VS-9 Voices - Refractor","Raw","-20.04","-$5.01","$25.00","$19.99 (05/14/2026)","$12.47","$0.99","$25.00","-28.57","15","$186.98"
"Luka Doncic 2025 Topps Chrome Cosmic #PPM-7 Planetary Pursuit - Mercury","Raw","-41.65","-$265.50","$637.50","$372.00 (05/14/2026)","$507.56","$350.00","$999.00","1300.00","14","$7105.87"
"Kon Knueppel 2025 Topps Finest #104 Uncommon - Refractor","Raw","-42.53","-$17.39","$40.90","$23.51 (05/11/2026)","$32.22","$16.25","$43.33","7.69","14","$451.10"
"Drake Powell 2025 Topps Chrome #TCAR-DP Chrome Rookie Autographs","Raw","-47.06","-$2.00","$4.25","$2.25 (05/14/2026)","$4.67","$1.99","$7.51","-17.65","14","$65.43"
"Tyrese Maxey 2020 Optic #171 Hyper Pink","Raw","11.11","$1.00","$9.00","$10.00 (05/12/2026)","$9.32","$3.50","$13.50","250.00","14","$130.47"
"Derik Queen 2025 Topps Finest #13 Common - Oil Spill Refractor","Raw","-45.41","-$1.04","$2.29","$1.25 (05/14/2026)","$2.60","$1.00","$4.75","0.00","14","$36.41"
"Dylan Harper 2025 Topps Chrome #LD-12 Loading","Raw","-66.56","-$1.99","$2.99","$1.00 (05/14/2026)","$2.65","$0.99","$8.50","75.00","14","$37.16"
"Maxime Raynaud 2025 Topps Finest #RFA-MR Rookie Finest Autographs","Raw","-19.51","-$4.00","$20.50","$16.50 (05/14/2026)","$18.32","$8.99","$26.00","-33.33","14","$256.50"
"Tyrese Haliburton 2020 Optic #162 Base","Raw","199.78","$3.00","$1.50","$4.50 (05/13/2026)","$2.71","$0.99","$9.72","55.56","14","$37.97"
"LeBron James 2025 Topps Chrome #127 Pulsar Refractor","Raw","25.00","$3.00","$12.00","$15.00 (05/12/2026)","$15.13","$8.00","$21.32","-17.65","14","$211.80"
"VJ Edgecombe 2025 Topps Chrome #SF-23 Sleek Finishers","Raw","134.11","$4.01","$2.99","$7.00 (05/13/2026)","$3.56","$0.99","$15.00","-36.36","14","$49.81"
"Cooper Flagg 2025 Topps Chrome #GT-16 Go Time - RayWave Refractor","Raw","19.54","$11.33","$58.00","$69.33 (05/14/2026)","$68.06","$55.00","$79.99","40.00","14","$952.89"
"Stephon Castle 2024 Optic #12 Net Marvels","Raw","152.82","$6.50","$4.25","$10.75 (05/14/2026)","$7.73","$3.99","$11.50","55.56","14","$108.20"
"Luka Doncic 2018 Donruss #177 Base","Raw","-21.50","-$7.67","$35.67","$28.00 (05/14/2026)","$31.96","$27.00","$39.00","0.00","14","$447.48"
"Dylan Harper 2025 Topps Chrome #VS-7 Voices - Refractor","Raw","-50.00","-$6.00","$12.00","$6.00 (05/14/2026)","$8.41","$3.25","$15.50","0.00","14","$117.75"
"Victor Wembanyama 2025 Topps Chrome #SWS-VW Sky Write Signatures","Raw","4.55","$87.49","$1925.00","$2012.49 (05/14/2026)","$1949.86","$1500.00","$2150.00","0.00","14","$27297.99"
"Nique Clifford 2025 Topps Chrome #274 Refractor","Raw","57.58","$1.09","$1.90","$2.99 (05/12/2026)","$2.32","$0.99","$3.99","133.33","14","$32.50"
"Victor Wembanyama 2023 Optic #2 Red Hot Rookies","Raw","61.23","$6.12","$10.00","$16.12 (05/14/2026)","$13.98","$5.50","$26.00","7.69","14","$195.66"
"Jalen Brunson 2025 Topps Finest #P-7 Pulse","Raw","-23.61","-$17.00","$72.00","$55.00 (05/14/2026)","$63.36","$50.00","$75.00","40.00","14","$887.00"
"Giannis Antetokounmpo 2013 Prestige #175 Base","Raw","-32.00","-$8.00","$25.00","$17.00 (05/14/2026)","$20.07","$6.00","$26.00","7.69","14","$281.02"
"Tyrese Maxey 2020 Optic #171 Holo","Raw","-43.30","-$6.49","$14.99","$8.50 (05/12/2026)","$13.25","$4.25","$22.00","44.44","13","$172.21"
"Shai Gilgeous-Alexander 2018 Chronicles #89 Base","Raw","11.13","$0.89","$8.00","$8.89 (05/14/2026)","$8.46","$2.25","$11.99","-27.78","13","$110.00"
"Magic Johnson 2025 Topps Chrome #RS-11 Rock Stars","Raw","-27.75","-$8.45","$30.45","$22.00 (05/14/2026)","$26.51","$18.12","$37.00","30.00","13","$344.61"
"Stephon Castle 2024 Optic #254 Hyper Pink","Raw","-11.90","-$1.25","$10.50","$9.25 (05/11/2026)","$7.96","$3.25","$10.50","-53.57","13","$103.47"
"Dylan Harper 2025 Topps Chrome #BD-22 Ball of Duty - RayWave Refractor","Raw","11.17","$2.01","$17.99","$20.00 (05/14/2026)","$10.74","$0.99","$20.00","116.67","13","$139.65"
"Jayson Tatum 2025 Topps Chrome Cosmic #HN-9 Hypernova","Raw","-9.93","-$7.50","$75.50","$68.00 (05/14/2026)","$63.27","$31.36","$88.00","0.00","13","$822.56"
"Cade Cunningham 2025 Topps Chrome #RS-5 Rock Stars","Raw","37.35","$30.25","$81.00","$111.25 (05/12/2026)","$98.31","$81.00","$136.50","116.67","13","$1277.99"
"VJ Edgecombe 2025 Topps Chrome #INS-13 Instinct - Refractor","Raw","-51.03","-$15.30","$29.99","$14.68 (05/14/2026)","$20.96","$8.50","$43.00","8.33","13","$272.53"
"VJ Edgecombe 2025 Topps Chrome Cosmic #SW-14 Space Walk - Refractor","Raw","-40.29","-$6.25","$15.50","$9.25 (05/14/2026)","$16.17","$3.25","$37.99","1200.00","13","$210.25"
"Victor Wembanyama 2023 Topps Chrome #1 Pink Refractor","Raw","0.00","$0.00","$75.00","$75.00 (05/14/2026)","$108.45","$70.00","$155.00","62.50","13","$1409.79"
"Stephon Castle 2024 Optic #6 White Hot Rookies - Holo","Raw","-17.72","-$0.70","$3.95","$3.25 (05/14/2026)","$3.15","$1.04","$5.00","-7.14","13","$40.90"
"Stephon Castle 2024 Optic #14 Splash! - Holo","Raw","-33.50","-$1.00","$3.00","$2.00 (05/14/2026)","$2.79","$0.99","$7.25","0.00","13","$36.27"
"Ace Bailey 2025 Topps Chrome #BD-24 Ball of Duty","Raw","-3.36","-$0.05","$1.49","$1.44 (05/14/2026)","$1.96","$0.99","$7.35","8.33","13","$25.43"
"Luka Doncic 2018 Optic #177 Shock","Raw","41.03","$32.00","$78.00","$110.00 (05/14/2026)","$93.93","$78.00","$110.00","-18.75","13","$1221.14"
"OG Anunoby 2017 Optic #178 Red & Yellow","Raw","195.20","$2.44","$1.25","$3.69 (05/11/2026)","$3.49","$1.00","$13.50","1200.00","13","$45.36"
"Stephen Curry 2025 Topps Chrome #201 Pulsar Refractor","Raw","-14.29","-$1.50","$10.50","$9.00 (05/14/2026)","$10.40","$6.00","$19.99","-23.53","13","$135.16"
"Cedric Coward 2025 Topps Chrome #261 Red White & Blue Refractor","Raw","-33.04","-$1.12","$3.38","$2.26 (05/12/2026)","$3.24","$0.99","$5.00","-13.33","13","$42.08"
"Kon Knueppel 2025 Topps Chrome Cosmic #HN-19 Hypernova","Raw","-33.33","-$90.58","$271.75","$181.17 (05/14/2026)","$209.27","$180.00","$310.00","0.00","13","$2720.50"
"Kon Knueppel 2025 Topps Chrome Cosmic #PPM-10 Planetary Pursuit - Mercury","Raw","-23.08","-$105.00","$455.00","$350.00 (05/14/2026)","$393.31","$330.00","$529.00","1200.00","13","$5113.00"
"Ace Bailey 2025 Topps Chrome #D-5 Destiny","Raw","-38.78","-$0.95","$2.45","$1.50 (05/14/2026)","$2.28","$0.99","$7.50","8.33","13","$29.59"
"Dylan Harper 2025 Topps Chrome #252 Basketball Refractor","Raw","20.04","$7.02","$35.00","$42.02 (05/13/2026)","$32.32","$22.09","$42.03","-13.33","13","$420.11"
"Karl-Anthony Towns 2015 Donruss Base","Raw","121.02","$4.38","$3.62","$7.99 (05/13/2026)","$4.28","$0.99","$7.99","225.00","13","$55.68"
"Donovan Mitchell 2025 Topps Chrome #GC-20 Glass Canvas","Raw","-1.74","-$1.50","$86.00","$84.50 (05/13/2026)","$79.29","$65.00","$91.99","85.71","13","$1030.73"
"Yang Hansen 2025 Topps Chrome #TCAR-YH Chrome Rookie Autographs","Raw","16.30","$3.75","$23.00","$26.75 (05/13/2026)","$22.54","$14.50","$29.00","116.67","13","$293.08"
"Jared McCain 2024 Optic #270 Holo","Raw","13.71","$0.24","$1.75","$1.99 (05/14/2026)","$1.96","$1.00","$3.00","200.00","12","$23.49"
"Jalen Brunson 2025 Topps Chrome #GC-17 Glass Canvas","Raw","-12.53","-$18.79","$149.99","$131.20 (05/14/2026)","$133.10","$100.00","$155.00","100.00","12","$1597.19"
"Anthony Edwards 2020 Optic #151 Target Box Set","Raw","-6.15","-$1.60","$26.00","$24.40 (05/13/2026)","$22.94","$5.50","$32.00","71.43","12","$275.29"
"Jeremiah Fears 2025 Topps Chrome Sapphire Edition #257 Base","Raw","-27.95","-$9.25","$33.08","$23.83 (05/14/2026)","$28.33","$16.50","$41.65","20.00","12","$339.93"
"Pascal Siakam 2025 Topps Chrome #GC-16 Glass Canvas","Raw","43.74","$17.50","$40.00","$57.50 (05/13/2026)","$53.83","$40.00","$61.00","200.00","12","$645.99"
"Jeremiah Fears 2025 Topps Chrome #257 Red White & Blue Refractor","Raw","84.31","$2.74","$3.25","$5.99 (05/14/2026)","$3.96","$2.00","$5.99","-62.50","12","$47.48"
"Egor Demin 2025 Topps Chrome Cosmic #ET-18 Extraterrestrial Talent","Raw","-99.71","-$349.00","$350.00","$1.00 (05/14/2026)","$30.47","$0.99","$350.00","0.00","12","$365.69"
"Victor Wembanyama 2025 Topps Chrome Cosmic #PPM-6 Planetary Pursuit - Mercury","Raw","-49.33","-$444.00","$900.00","$456.00 (05/14/2026)","$766.75","$446.00","$1625.00","1100.00","12","$9201.00"
"Shai Gilgeous-Alexander 2018 Chronicles #267 Marquee","Raw","-11.36","-$2.16","$18.99","$16.83 (05/14/2026)","$15.54","$11.50","$20.00","-14.29","12","$186.50"
"Victor Wembanyama 2025 Topps Chrome Cosmic #HN-10 Hypernova","Raw","-59.04","-$567.33","$961.00","$393.67 (05/14/2026)","$552.97","$355.55","$1100.00","0.00","12","$6635.65"
"Dylan Harper 2025 Topps Finest #A-2 Arrivals - X-Fractor","Raw","-20.72","-$2.75","$13.25","$10.50 (05/14/2026)","$11.44","$4.25","$21.51","71.43","12","$137.24"
"Cade Cunningham 2021 Optic #161 Holo","Raw","-10.84","-$4.01","$37.00","$32.99 (05/13/2026)","$31.42","$17.50","$45.14","50.00","12","$377.04"
"OG Anunoby 2017 Optic #178 Base","Raw","-43.10","-$0.75","$1.74","$0.99 (05/14/2026)","$1.70","$0.99","$3.00","200.00","12","$20.35"
"Pascal Siakam 2025 Topps Chrome Cosmic #HN-6 Hypernova","Raw","-81.39","-$48.12","$59.12","$11.00 (05/14/2026)","$24.78","$4.25","$59.12","0.00","12","$297.36"
"Cedric Coward 2025 Topps Finest #F-11 First","Raw","74.75","$0.74","$0.99","$1.73 (05/13/2026)","$1.87","$0.99","$8.00","140.00","12","$22.41"
"Stephon Castle 2024 Optic #1 Express Lane","Raw","23.43","$0.41","$1.75","$2.16 (05/14/2026)","$3.51","$0.99","$21.00","20.00","12","$42.08"
"Cooper Flagg 2025 Topps Finest #F-1 First - X-Fractor","Raw","50.54","$43.81","$86.69","$130.50 (05/12/2026)","$91.27","$66.00","$135.00","-50.00","12","$1095.23"
"Dylan Harper 2025 Topps Chrome #RS-17 Rock Stars","Raw","44.05","$61.16","$138.84","$200.00 (05/14/2026)","$162.57","$133.81","$202.50","20.00","12","$1950.87"
"Cooper Flagg 2025 Topps Chrome #SF-21 Sleek Finishers - Refractor","Raw","-1.28","-$0.66","$51.66","$51.00 (05/13/2026)","$51.87","$31.20","$68.00","9.09","12","$622.39"
"Yang Hansen 2025 Topps Chrome #266 X-Fractor","Raw","-66.89","-$2.00","$2.99","$0.99 (05/14/2026)","$2.02","$0.99","$3.99","-25.00","12","$24.19"
"Dylan Harper 2025 Topps Finest #A-2 Arrivals - Refractor","Raw","21.39","$1.37","$6.38","$7.75 (05/13/2026)","$8.30","$4.26","$12.50","-20.00","12","$99.62"
"Dirk Nowitzki 2025 Topps Finest #P-18 Pulse","Raw","-19.98","-$9.99","$49.99","$40.00 (05/14/2026)","$42.95","$35.00","$52.96","71.43","12","$515.45"
"Victor Wembanyama 2023 Contenders #RTS-WEM Rookie Ticket Swatches","Raw","-43.63","-$23.22","$53.22","$30.00 (05/13/2026)","$44.87","$30.00","$69.88","-40.00","12","$538.40"
"Anthony Edwards 2025 Topps Chrome Cosmic #HN-5 Hypernova","Raw","-3.27","-$4.69","$143.50","$138.81 (05/13/2026)","$140.63","$82.00","$177.50","0.00","12","$1687.55"
"Egor Demin 2025 Topps Chrome Cosmic #39 Base","Raw","-65.22","-$1.95","$2.99","$1.04 (05/14/2026)","$2.09","$0.99","$5.00","0.00","12","$25.10"
"Victor Wembanyama 2023 Donruss #220 Red","Raw","-9.41","-$5.46","$58.00","$52.54 (05/14/2026)","$57.43","$42.00","$75.00","200.00","12","$689.18"
"Ace Bailey 2025 Topps Chrome #AC-15 Activators","Raw","215.66","$2.13","$0.99","$3.13 (05/14/2026)","$2.48","$0.99","$6.76","0.00","12","$29.74"
"Kon Knueppel 2025 Topps Chrome #YQ-4 Youthquake - Refractor","Raw","-15.54","-$3.49","$22.49","$19.00 (05/12/2026)","$25.07","$10.40","$39.73","100.00","12","$300.81"
"Egor Demin 2025 Topps Chrome #258 Refractor","Raw","28.85","$0.52","$1.80","$2.31 (05/14/2026)","$2.96","$0.99","$8.50","-52.00","12","$35.49"
"LeBron James 2024 Optic #3 My House - Holo","Raw","102.23","$1.61","$1.57","$3.18 (05/10/2026)","$3.66","$1.57","$11.50","-42.86","12","$43.96"
"Ace Bailey 2025 Topps Chrome #INS-15 Instinct","Raw","263.70","$6.07","$2.30","$8.37 (05/09/2026)","$3.71","$0.99","$9.10","-40.00","12","$44.55"
"De'Aaron Fox 2017 Donruss #196 Base","Raw","-20.25","-$0.43","$2.11","$1.68 (05/13/2026)","$1.90","$1.26","$2.50","120.00","11","$20.87"
"De'Aaron Fox 2017 Optic #196 Base","Raw","89.90","$0.89","$0.99","$1.88 (05/14/2026)","$1.86","$0.99","$3.75","57.14","11","$20.42"
"Jaden McDaniels 2020 Optic #178 Holo","Raw","-19.20","-$0.72","$3.74","$3.03 (05/08/2026)","$3.70","$0.99","$6.99","10.00","11","$40.73"
"Victor Wembanyama 2025 Topps Chrome #RS-2 Rock Stars","Raw","32.56","$70.00","$215.00","$285.00 (05/14/2026)","$299.59","$215.00","$350.00","83.33","11","$3295.52"
"Ace Bailey 2025 Topps Chrome #255 Skylight Refractor","Raw","89.16","$16.50","$18.50","$35.00 (05/13/2026)","$32.54","$18.50","$50.00","120.00","11","$357.99"
"Tre Johnson III 2025 Topps Chrome #256 Base","Raw","148.49","$1.64","$1.11","$2.75 (05/09/2026)","$1.90","$0.99","$4.99","83.33","11","$20.86"
"Dennis Rodman 2025 Topps Chrome #RS-12 Rock Stars","Raw","-25.00","-$13.00","$52.00","$39.00 (05/13/2026)","$43.94","$27.00","$58.00","10.00","11","$483.38"
"Dylan Harper 2025 Topps Chrome #YQ-2 Youthquake - Refractor","Raw","0.07","$0.01","$14.99","$15.00 (05/13/2026)","$13.34","$3.91","$25.00","37.50","11","$146.72"
"Will Richard 2025 Topps Chrome #TCAR-WIR Chrome Rookie Autographs","Raw","-6.98","-$0.38","$5.38","$5.00 (05/14/2026)","$5.72","$2.25","$9.99","-21.43","11","$62.88"
"VJ Edgecombe 2025 Topps Finest #103 Uncommon - Refractor","Raw","9.33","$1.60","$17.15","$18.75 (05/13/2026)","$15.40","$8.49","$21.50","-38.89","11","$169.35"
"Jalen Brunson 2018 Optic #179 Holo","Raw","12.93","$3.88","$30.00","$33.88 (05/10/2026)","$28.82","$20.00","$39.99","266.67","11","$317.03"
"Paolo Banchero 2022 Optic #221 Base","Raw","-33.33","-$0.50","$1.50","$1.00 (05/14/2026)","$1.50","$1.00","$2.15","-8.33","11","$16.49"
"Anthony Edwards 2025 Topps Chrome Cosmic #PPM-5 Planetary Pursuit - Mercury","Raw","-20.86","-$71.27","$341.59","$270.32 (05/14/2026)","$321.64","$260.00","$369.69","1000.00","11","$3538.01"
"Chet Holmgren 2025 Topps Chrome #PX-13 Paradox","Raw","-3.33","-$1.00","$30.00","$29.00 (05/14/2026)","$26.10","$16.39","$30.00","175.00","11","$287.09"
"Ace Bailey 2025 Topps Finest #F-5 First","Raw","51.52","$0.51","$0.99","$1.50 (05/11/2026)","$5.78","$0.99","$15.50","-8.33","11","$63.58"
"Stephon Castle 2024 Optic #14 Splash! - Purple","Raw","43.31","$0.68","$1.57","$2.25 (05/13/2026)","$2.92","$0.99","$5.75","-45.00","11","$32.13"
"Kon Knueppel 2025 Topps Finest #F-4 First - X-Fractor","Raw","60.98","$12.50","$20.50","$33.00 (05/12/2026)","$27.45","$10.50","$42.55","-54.17","11","$301.92"
"Ace Bailey 2025 Topps Chrome #GT-20 Go Time","Raw","19.60","$0.25","$1.25","$1.50 (05/14/2026)","$2.18","$0.99","$5.55","-15.38","11","$24.02"
"Jayson Tatum 2017 Optic #198 Base","Raw","-68.97","-$20.00","$29.00","$9.00 (05/11/2026)","$21.55","$9.00","$35.00","-26.67","11","$237.08"
"Jaylen Brown 2016 Donruss #153 Base","Raw","-23.28","-$1.52","$6.52","$5.00 (05/14/2026)","$5.69","$0.99","$9.99","-75.56","11","$62.55"
"Tyrese Proctor 2025 Topps Chrome #TCAR-TP Chrome Rookie Autographs","Raw","19.58","$0.65","$3.35","$4.00 (05/13/2026)","$3.52","$0.99","$5.02","-35.29","11","$38.67"
"Egor Demin 2025 Topps Chrome #TCAR-ED Chrome Rookie Autographs","Raw","-14.59","-$2.99","$20.51","$17.52 (05/11/2026)","$18.82","$12.50","$25.00","-8.33","11","$207.07"
"Jase Richardson 2025 Topps Chrome #TCAR-JR Chrome Rookie Autographs","Raw","-38.91","-$2.14","$5.50","$3.36 (05/13/2026)","$4.85","$0.99","$10.49","-35.29","11","$53.36"
"Jeremiah Fears 2025 Topps Chrome #257 Prism Refractor","Raw","-87.58","-$10.51","$12.00","$1.49 (05/13/2026)","$4.54","$0.99","$12.00","-15.38","11","$49.98"
"VJ Edgecombe 2025 Topps Finest #3 Common - Blue Refractor","Raw","-1.81","-$0.63","$34.63","$34.00 (05/11/2026)","$33.33","$17.25","$52.00","120.00","11","$366.60"
"Cooper Flagg 2025 Topps Finest #1 Common - Refractor","Raw","35.94","$23.00","$64.00","$87.00 (05/11/2026)","$49.53","$32.17","$87.00","22.22","11","$544.87"
"Collin Murray-Boyles 2025 Topps Chrome #259 Red White & Blue Refractor","Raw","43.33","$0.65","$1.50","$2.15 (05/13/2026)","$1.75","$0.99","$4.25","37.50","11","$19.23"
"Stephen Curry 2025 Topps Finest #74 Common - Sky Blue Refractor","Raw","3.55","$0.75","$21.01","$21.76 (05/12/2026)","$23.11","$18.51","$29.00","37.50","11","$254.25"
"Tre Johnson III 2025 Topps Chrome #256 Red White & Blue Refractor","Raw","-59.92","-$1.50","$2.50","$1.00 (05/11/2026)","$3.43","$1.00","$6.32","0.00","11","$37.69"
"Cedric Coward 2025 Topps Chrome #261 Pulsar Refractor","Raw","42.98","$1.50","$3.49","$4.99 (05/13/2026)","$4.58","$0.99","$7.00","0.00","11","$50.37"
"Ace Bailey 2025 Topps Chrome Cosmic #PRP-20 Propulsion - Refractor","Raw","-85.73","-$60.01","$70.00","$9.99 (05/14/2026)","$18.52","$1.25","$70.00","1000.00","11","$203.67"
"Derik Queen 2025 Topps Finest #RFA-DK Rookie Finest Autographs","Raw","-12.41","-$4.25","$34.25","$30.00 (05/14/2026)","$22.23","$11.00","$46.00","37.50","11","$244.55"
"OG Anunoby 2017 Optic #178 Shock","Raw","1.70","$0.05","$2.94","$2.99 (05/10/2026)","$2.86","$1.99","$4.95","450.00","11","$31.47"
"Cooper Flagg 2025 Topps Chrome #UV-11 Ultraviolet All-Stars","Raw","-37.91","-$767.75","$2025.00","$1257.25 (05/13/2026)","$1486.17","$1136.00","$2025.00","1000.00","11","$16347.86"
"Collin Murray-Boyles 2025 Topps Chrome #259 Skylight Refractor","Raw","6.11","$0.37","$6.10","$6.47 (05/14/2026)","$5.99","$1.00","$21.50","57.14","11","$65.86"
"VJ Edgecombe 2025 Topps Finest #103 Uncommon - X-Fractor","Raw","-11.11","-$2.50","$22.50","$20.00 (05/14/2026)","$19.78","$13.00","$30.00","22.22","11","$217.57"
"Jayson Tatum 2017 Prestige #153 Base","Raw","57.35","$3.79","$6.60","$10.38 (05/12/2026)","$7.63","$5.00","$10.78","-28.57","10","$76.34"
"Victor Wembanyama 2023 Contenders #11 Mojo","Raw","16.68","$5.50","$33.00","$38.50 (05/14/2026)","$33.70","$17.50","$40.00","66.67","10","$336.97"
"Ace Bailey 2025 Topps Chrome #255 Prism Refractor","Raw","-10.25","-$2.05","$20.00","$17.95 (05/13/2026)","$11.11","$1.25","$20.00","-47.37","10","$111.08"
"Victor Wembanyama 2025 Topps Chrome #221 Image Variation","Raw","-34.42","-$20.96","$60.90","$39.94 (05/14/2026)","$45.66","$29.88","$60.90","-23.08","10","$456.55"
"LeBron James 2025 Topps Chrome #127 Skylight Refractor","Raw","31.15","$9.50","$30.50","$40.00 (05/14/2026)","$26.80","$15.50","$40.00","25.00","10","$268.00"
"Cooper Flagg 2025 Topps Chrome #251 Wave Refractor","Raw","-13.61","-$29.60","$217.50","$187.90 (05/10/2026)","$188.42","$147.50","$217.50","66.67","10","$1884.17"
"VJ Edgecombe 2025 Topps Finest #FI-10 Finishers - X-Fractor","Raw","-38.75","-$7.75","$20.00","$12.25 (05/14/2026)","$13.89","$4.99","$24.95","-33.33","10","$138.93"
"Ja Morant 2019 Optic #168 Base","Raw","-22.82","-$0.49","$2.13","$1.64 (05/14/2026)","$3.82","$0.99","$11.50","11.11","10","$38.17"
"Victor Wembanyama 2025 Topps Finest #98 Common - Purple X-Fractor","Raw","13.21","$5.40","$40.90","$46.30 (05/13/2026)","$49.81","$20.49","$87.00","150.00","10","$498.08"
"Derik Queen 2025 Topps Chrome #263 Red White & Blue Refractor","Raw","-27.03","-$0.83","$3.08","$2.25 (05/13/2026)","$3.19","$1.00","$5.50","-41.18","10","$31.89"
"VJ Edgecombe 2025 Topps Chrome #SY-13 Serenity - RayWave Refractor","Raw","15.40","$2.00","$12.99","$14.99 (05/14/2026)","$12.47","$4.99","$20.76","233.33","10","$124.71"
"LeBron James 2022 Optic #4 My House","Raw","160.00","$2.00","$1.25","$3.25 (05/12/2026)","$2.04","$1.25","$3.25","900.00","10","$20.36"
"Dylan Harper 2025 Topps Chrome #D-2 Destiny - Refractor","Raw","-14.29","-$1.50","$10.50","$9.00 (05/13/2026)","$9.67","$4.99","$15.00","0.00","10","$96.69"
