Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"GG Jackson II 2023 Prizm #179 Base","Raw","52.78","$1.90","$3.60","$5.50 (03/15/2026)","$4.87","$3.60","$5.50","50.00","3","$14.60"
"LaMelo Ball 2020 Select #183 Premier Level Silver","PSA 10","52.78","$19.00","$36.00","$55.00 (03/12/2026)","$45.50","$36.00","$55.00","100.00","2","$91.00"
"Yang Hansen 2025 Topps #RRR-YH Rookie Roundball Remnants","Raw","52.77","$2.42","$4.60","$7.02 (03/18/2026)","$5.30","$4.24","$7.02","0.00","4","$21.21"
"Victor Wembanyama 2023 Topps Chrome Cosmic #151 Refractor","Raw","52.73","$14.50","$27.50","$42.00 (03/13/2026)","$31.88","$27.00","$42.00","33.33","4","$127.50"
"Bam Adebayo 2017 Select #171 Premier Level","Raw","52.69","$3.43","$6.52","$9.95 (03/13/2026)","$9.15","$4.57","$20.00","0.00","10","$91.46"
"Ace Bailey 2025 Topps Chrome #GR-5 Generation Rising - Orange Refractor","Raw","52.63","$50.00","$95.00","$145.00 (03/09/2026)","$120.00","$95.00","$145.00","0.00","2","$240.00"
"Mac McClung 2022 Immaculate #115 Rookie Patch Auto","Raw","52.62","$49.99","$95.00","$144.99 (03/12/2026)","$120.00","$95.00","$144.99","0.00","2","$239.99"
"Giannis Antetokounmpo 2021 Select #35 Concourse Orange Flash","Raw","52.53","$0.52","$0.99","$1.51 (03/16/2026)","$1.25","$0.99","$1.51","0.00","2","$2.50"
"Miles Bridges 2018 Prizm #278 Silver","Raw","52.53","$0.52","$0.99","$1.51 (03/18/2026)","$3.87","$0.99","$12.00","100.00","4","$15.49"
"Donovan Mitchell 2017 Prestige #163 Base","Raw","52.53","$0.52","$0.99","$1.51 (03/18/2026)","$2.63","$0.99","$8.50","50.00","6","$15.80"
"Matas Buzelis 2024 Optic #306 Rated Rookie Signatures","Raw","52.50","$21.00","$40.00","$61.00 (03/16/2026)","$54.00","$40.00","$71.00","50.00","3","$162.00"
"Nique Clifford 2025 Topps Chrome Sapphire Edition #274 Base","Raw","52.40","$2.62","$5.00","$7.62 (03/17/2026)","$5.25","$1.00","$7.99","-50.00","6","$31.50"
"Dylan Harper 2025 Topps Chrome #LD-12 Loading","Raw","52.22","$1.17","$2.25","$3.42 (03/18/2026)","$2.54","$1.00","$5.99","-25.00","9","$22.87"
"Tre Johnson III 2025 Topps #8B-36 8-Bit Ballers - Holo Foil","PSA 9","52.17","$6.00","$11.50","$17.50 (03/14/2026)","$14.50","$11.50","$17.50","0.00","2","$29.00"
"Angel Reese 2024 Select WNBA #147 Premier Level Pink Ice","PSA 10","52.17","$12.00","$23.00","$35.00 (03/17/2026)","$29.00","$23.00","$35.00","0.00","2","$58.00"
"Zion Williamson 2019 Prizm #248 Base","PSA 9","52.17","$3.60","$6.90","$10.50 (03/17/2026)","$9.48","$4.25","$14.99","-36.36","7","$66.39"
"Stephen Curry 2025 Topps #135 Rainbow Foilboard","Raw","52.13","$1.01","$1.94","$2.95 (03/17/2026)","$3.10","$0.99","$12.95","150.00","20","$62.09"
"Egor Demin 2025 Topps Chrome #258 Prism Refractor","Raw","52.00","$0.52","$1.00","$1.52 (03/17/2026)","$1.38","$0.99","$2.00","0.00","4","$5.51"
"Cooper Flagg 2025 Topps Chrome #SY-11 Serenity - Aqua Refractor","Raw","51.97","$89.25","$171.75","$261.00 (03/09/2026)","$206.62","$163.00","$261.00","100.00","4","$826.49"
"Kon Knueppel 2025 Topps #204 Rainbow Foilboard","Raw","51.79","$14.50","$28.00","$42.50 (03/18/2026)","$31.19","$9.70","$55.00","-1.64","60","$1871.13"
"Kon Knueppel 2025 Topps Chrome #SF-24 Sleek Finishers - Aqua Refractor","Raw","51.74","$30.01","$58.00","$88.01 (03/16/2026)","$76.78","$58.00","$89.00","300.00","4","$307.12"
"Victor Wembanyama 2023 Topps Midnight #SS-21 Star Studded","Raw","51.72","$15.51","$29.99","$45.50 (03/14/2026)","$37.74","$29.99","$45.50","0.00","2","$75.49"
"Kon Knueppel 2025 Topps Chrome #LD-13 Loading - Purple Refractor","Raw","51.69","$46.00","$89.00","$135.00 (03/16/2026)","$112.00","$89.00","$135.00","100.00","2","$224.00"
"Tre Johnson III 2025 Topps Chrome #256 X-Fractor","Raw","51.63","$2.06","$3.99","$6.05 (03/18/2026)","$6.00","$1.25","$15.50","-35.48","40","$239.92"
"Jase Richardson 2025 Topps Chrome #275 Red White & Blue Refractor","Raw","51.60","$0.65","$1.25","$1.90 (03/16/2026)","$1.68","$1.25","$2.00","-40.00","3","$5.04"
"Franz Wagner 2021 Prizm #310 Silver","PSA 9","51.55","$7.99","$15.50","$23.49 (03/18/2026)","$19.49","$15.50","$23.49","-33.33","2","$38.99"
"Stephon Castle 2024 Prizm #234 Orange Ice","Raw","51.54","$6.03","$11.71","$17.74 (03/18/2026)","$18.88","$11.71","$28.00","42.86","10","$188.81"
"Zaccharie Risacher 2024 Optic #4 White Hot Rookies - Purple","Raw","51.52","$0.51","$0.99","$1.50 (03/18/2026)","$1.16","$0.99","$1.50","0.00","3","$3.48"
"Rob Dillingham 2024 Prizm #250 Orange Ice","Raw","51.52","$0.51","$0.99","$1.50 (03/14/2026)","$1.25","$0.99","$1.50","0.00","2","$2.49"
"LaMelo Ball 2020 Hoops #223 Base","Raw","51.52","$0.51","$0.99","$1.50 (03/17/2026)","$2.41","$0.99","$10.00","15.38","15","$36.21"
"Shaquille O'Neal 2021 Select #61 75 Years of the NBA","Raw","51.52","$0.51","$0.99","$1.50 (03/15/2026)","$1.25","$0.99","$1.50","100.00","2","$2.49"
"Taylor Hendricks 2023 Prizm #161 Silver","Raw","51.52","$0.51","$0.99","$1.50 (03/18/2026)","$1.66","$0.99","$2.49","50.00","3","$4.98"
"Kyle Kuzma 2017 Prizm #283 Base","Raw","51.52","$0.51","$0.99","$1.50 (03/18/2026)","$1.25","$0.99","$1.50","100.00","2","$2.49"
"Kyle Kuzma 2017 Optic #174 Red & Yellow","Raw","51.52","$0.51","$0.99","$1.50 (03/18/2026)","$1.83","$0.99","$2.99","200.00","3","$5.48"
"Jaylen Wells 2024 Prizm #239 Pink Ice","Raw","51.52","$0.51","$0.99","$1.50 (03/16/2026)","$1.25","$0.99","$1.50","100.00","2","$2.49"
"Egor Demin 2025 Topps Chrome #258 Green Refractor","Raw","51.45","$8.49","$16.50","$24.99 (03/16/2026)","$23.83","$16.50","$30.00","200.00","3","$71.49"
"Amen Thompson 2023 Prizm #150 Red Ice","Raw","51.30","$5.90","$11.50","$17.40 (03/14/2026)","$14.45","$11.50","$17.40","100.00","2","$28.90"
"Kobe Bryant 2019 Optic #12 Winner Stays - Holo","PSA 9","51.25","$23.72","$46.28","$70.00 (03/11/2026)","$58.14","$46.28","$70.00","100.00","2","$116.28"
"Walter Clayton Jr. 2025 Topps Finest #RFA-WC Rookie Finest Autographs - Gold Refractor","Raw","51.22","$10.50","$20.50","$31.00 (03/14/2026)","$25.75","$20.50","$31.00","0.00","2","$51.50"
"Brandon Miller 2023 Select #80 Concourse Blue Prizm","PSA 10","51.21","$8.45","$16.50","$24.95 (03/13/2026)","$20.73","$16.50","$24.95","-60.00","2","$41.45"
"Jeremiah Fears 2025 Topps #C25-7 Class of 2025","Raw","51.20","$26.63","$52.00","$78.63 (03/18/2026)","$69.75","$52.00","$85.00","0.00","3","$209.25"
"Stephon Castle 2024 Hoops #234 Base","Raw","51.18","$0.51","$0.99","$1.50 (03/15/2026)","$1.66","$0.99","$2.80","-64.29","5","$8.28"
"Cameron Brink 2024 Prizm WNBA #143 Rookie Variation - WNBA Logo","PSA 9","51.16","$22.00","$43.00","$65.00 (03/17/2026)","$54.35","$43.00","$65.00","0.00","3","$163.05"
"Victor Wembanyama 2023 Hoops #298 Tribute","PSA 10","51.10","$15.33","$30.00","$45.33 (03/17/2026)","$45.74","$30.00","$75.00","-6.67","28","$1280.61"
"Kon Knueppel 2025 Topps #8B-34 8-Bit Ballers - Holo Foil","Raw","51.06","$4.39","$8.60","$12.99 (03/18/2026)","$11.93","$1.00","$20.00","-33.93","74","$882.96"
"Dylan Harper 2024 Bowman Chrome University #22 Purple Lava Refractor (1st)","Raw","51.01","$1.10","$2.15","$3.25 (03/16/2026)","$2.47","$0.99","$5.17","250.00","7","$17.29"
"Desmond Bane 2020 Prizm #297 Red","Raw","50.93","$5.23","$10.27","$15.50 (03/16/2026)","$12.88","$10.27","$15.50","0.00","2","$25.77"
"Caitlin Clark 2024 Prizm Draft Picks #23 All-American - Red Ice","Raw","50.87","$6.74","$13.25","$19.99 (03/18/2026)","$19.04","$13.01","$27.00","50.00","6","$114.25"
"Stephen Curry 2025 Topps #135 Holo Foil","Raw","50.75","$1.01","$1.99","$3.00 (03/15/2026)","$2.91","$1.50","$5.00","0.00","6","$17.47"
"Donovan Clingan 2024 Mosaic #246 Blue Fluorescent","Raw","50.75","$5.05","$9.95","$15.00 (03/15/2026)","$12.47","$9.95","$15.00","0.00","2","$24.95"
"Cade Cunningham 2021 Prizm #1 Instant Impact","Raw","50.75","$0.51","$0.99","$1.50 (03/18/2026)","$1.54","$0.99","$3.57","-56.25","14","$21.58"
"Isaiah Collier 2024 Prizm #227 Pink Ice","Raw","50.75","$1.01","$1.99","$3.00 (03/16/2026)","$2.50","$1.99","$3.00","100.00","2","$4.99"
"Cade Cunningham 2021 Revolution #120 Base","Raw","50.75","$1.01","$1.99","$3.00 (03/14/2026)","$2.50","$1.99","$3.00","-50.00","2","$4.99"
"Jaylen Wells 2024 Prizm #239 Green","Raw","50.51","$0.50","$0.99","$1.49 (03/16/2026)","$1.24","$0.99","$1.49","0.00","2","$2.48"
"Cody Williams 2024 Prizm #232 Green","Raw","50.51","$0.50","$0.99","$1.49 (03/18/2026)","$1.24","$0.99","$1.49","0.00","2","$2.48"
"Evan Mobley 2021 Optic #175 Base","Raw","50.51","$0.50","$0.99","$1.49 (03/17/2026)","$1.24","$0.99","$1.99","0.00","5","$6.21"
"LaMelo Ball 2020 Mosaic #257 National Pride","Raw","50.51","$0.50","$0.99","$1.49 (03/13/2026)","$1.34","$0.99","$2.09","-33.33","6","$8.04"
"Luka Doncic 2023 Prizm #6 Deep Space","Raw","50.51","$0.50","$0.99","$1.49 (03/18/2026)","$1.24","$0.99","$1.49","100.00","2","$2.48"
"Ryan Kalkbrenner 2025 Topps Chrome #284 RayWave Refractor","Raw","50.51","$0.50","$0.99","$1.49 (03/14/2026)","$1.18","$0.99","$1.49","300.00","4","$4.73"
"Tre Johnson III 2025 Topps Chrome #256 Base","Raw","50.51","$0.50","$0.99","$1.49 (03/17/2026)","$2.16","$0.99","$6.99","0.00","14","$30.29"
"Derik Queen 2025 Topps #213 Rainbow Foilboard","Raw","50.51","$0.50","$0.99","$1.49 (03/17/2026)","$1.85","$0.99","$3.99","-36.36","7","$12.93"
"Brandon Miller 2023 Hoops Premium Stock #3 Hoopla - Silver","Raw","50.51","$0.50","$0.99","$1.49 (03/18/2026)","$1.56","$0.99","$2.25","100.00","4","$6.23"
"Stephon Castle 2024 Mosaic #236 Mosaic","Raw","50.38","$2.01","$3.99","$6.00 (03/17/2026)","$3.93","$1.25","$6.00","-20.00","4","$15.73"
"Lonzo Ball 2017 Hoops #252 Base","Raw","50.34","$0.75","$1.49","$2.24 (03/17/2026)","$2.12","$0.99","$4.00","500.00","6","$12.71"
"Anthony Edwards 2024 Prizm #21 Sublime","Raw","50.34","$18.75","$37.25","$56.00 (03/13/2026)","$46.63","$37.25","$56.00","100.00","2","$93.25"
"VJ Edgecombe 2025 Topps #SB-20 Sonic Boom","Raw","50.30","$25.10","$49.90","$75.00 (03/17/2026)","$59.08","$43.00","$75.00","-25.00","6","$354.45"
"Trae Young 2018 Prizm #78 Base","PSA 9","50.30","$2.51","$4.99","$7.50 (03/16/2026)","$9.65","$4.50","$17.20","0.00","8","$77.19"
"Cooper Flagg 2025 Topps Chrome #LD-11 Loading - Blue Refractor","Raw","50.30","$63.50","$126.25","$189.75 (03/18/2026)","$151.05","$102.50","$189.75","150.00","5","$755.25"
"Shai Gilgeous-Alexander 2018 Optic #162 Shock","PSA 9","50.28","$40.15","$79.85","$120.00 (03/18/2026)","$101.98","$79.85","$122.99","16.67","7","$713.84"
"Tre Johnson III 2025 Topps Finest #6 Common - Oil Spill Refractor","Raw","50.25","$1.00","$1.99","$2.99 (03/18/2026)","$2.50","$0.99","$4.99","120.00","11","$27.51"
"Jalen Duren 2022 Select #98 Concourse Silver","Raw","50.25","$1.00","$1.99","$2.99 (03/18/2026)","$1.96","$1.27","$2.99","100.00","4","$7.83"
"Stephen Curry 2025 Topps Chrome #201 Teal Refractor","Raw","50.17","$21.72","$43.28","$65.00 (03/14/2026)","$50.52","$36.57","$65.00","-40.00","3","$151.57"
"Stephon Castle 2024 Optic #254 Purple Shock","Raw","50.14","$3.51","$7.00","$10.51 (03/16/2026)","$6.36","$3.25","$10.51","12.50","9","$57.24"
"Caitlin Clark 2022 Bowman Best University #50 Base","Raw","50.08","$3.77","$7.53","$11.30 (03/16/2026)","$9.02","$6.00","$22.00","-5.26","18","$162.29"
"Ace Bailey 2025 Topps Chrome #255 Skylight Refractor","Raw","50.08","$10.01","$19.99","$30.00 (03/17/2026)","$21.57","$10.00","$30.00","-41.67","7","$150.99"
"Ryan Kalkbrenner 2025 Topps Chrome #TCAR-RK Chrome Rookie Autographs - Refractor","Raw","50.08","$10.01","$19.99","$30.00 (03/16/2026)","$24.99","$19.99","$30.00","0.00","2","$49.99"
"Maxime Raynaud 2025 Topps Finest #132 Uncommon - Blue Refractor","Raw","50.05","$5.00","$9.99","$14.99 (03/14/2026)","$13.49","$9.99","$19.00","0.00","4","$53.97"
"Brandon Miller 2023 Hoops #284 Tribute - Teal Explosion","Raw","50.04","$6.00","$11.99","$17.99 (03/13/2026)","$14.99","$11.99","$17.99","0.00","2","$29.98"
"Victor Wembanyama 2023 Topps Chrome Cosmic #ET-16 Extraterrestrial Talent","Raw","50.03","$10.73","$21.44","$32.17 (03/17/2026)","$28.99","$20.50","$41.00","0.00","10","$289.90"
"Scoot Henderson 2023 Optic #239 Purple Shock","PSA 10","50.03","$10.00","$19.99","$29.99 (03/16/2026)","$24.99","$19.99","$29.99","0.00","2","$49.98"
"LeBron James 2025 Topps #SB-1 Sonic Boom","Raw","50.01","$20.00","$39.99","$59.99 (03/15/2026)","$55.99","$39.99","$74.99","-16.67","5","$279.97"
"Vince Carter 2021 Mosaic #15 Jam Masters - Green","Raw","50.00","$1.50","$3.00","$4.50 (03/12/2026)","$3.75","$3.00","$4.50","0.00","2","$7.50"
"Jeremiah Fears 2025 Topps Finest #7 Common - Gold Geometric Refractor","Raw","50.00","$23.00","$46.00","$69.00 (03/15/2026)","$57.50","$46.00","$69.00","0.00","2","$115.00"
"Nolan Traore 2025 Topps #RTO-NT Rise to the Occasion Relics","Raw","50.00","$1.00","$2.00","$3.00 (03/17/2026)","$2.25","$2.00","$3.00","33.33","4","$9.00"
"Paolo Banchero 2022 Optic #1 The Rookies - Holo","Raw","50.00","$2.00","$4.00","$6.00 (03/16/2026)","$5.00","$4.00","$6.00","0.00","2","$10.00"
"Deni Avdija 2020 Prizm #290 Purple Wave","Raw","50.00","$3.00","$6.00","$9.00 (03/06/2026)","$7.50","$6.00","$9.00","-33.33","2","$15.00"
"Jonathan Kuminga 2021 Prizm #307 Base","Raw","50.00","$0.50","$1.00","$1.50 (03/11/2026)","$1.63","$1.00","$3.00","-33.33","4","$6.50"
"Rickea Jackson 2024 Prizm WNBA #60 Base","Raw","50.00","$0.50","$1.00","$1.50 (03/18/2026)","$1.21","$1.00","$1.50","200.00","3","$3.62"
"Jalen Duren 2022 Hoops #13 Rookie Greetings - Holo","Raw","50.00","$0.50","$1.00","$1.50 (03/14/2026)","$1.25","$1.00","$1.50","100.00","2","$2.50"
"Reed Sheppard 2024 Select #299 Courtside Light Blue Disco","Raw","50.00","$6.50","$13.00","$19.50 (03/12/2026)","$16.25","$13.00","$19.50","0.00","2","$32.50"
"Victor Wembanyama 2023 Select #9 Rookie Revolution - Silver","Raw","50.00","$10.00","$20.00","$30.00 (03/16/2026)","$25.00","$20.00","$30.00","0.00","2","$50.00"
"Victor Wembanyama 2023 Hoops #277 Yellow","Raw","50.00","$6.50","$13.00","$19.50 (03/12/2026)","$16.25","$13.00","$19.50","0.00","2","$32.50"
"Ace Bailey 2025 Topps Chrome #GT-20 Go Time - Teal Refractor","Raw","50.00","$5.00","$10.00","$15.00 (03/09/2026)","$12.50","$10.00","$15.00","100.00","2","$25.00"
"Victor Wembanyama 2023 Phoenix #256 Teal Lazer","Raw","50.00","$10.00","$20.00","$30.00 (03/18/2026)","$23.49","$19.99","$30.00","100.00","16","$375.88"
"Sarah Strong 2024 Bowman Chrome University #62 Aqua Wave Refractor (1st)","Raw","50.00","$5.00","$10.00","$15.00 (03/15/2026)","$12.50","$10.00","$15.00","100.00","2","$25.00"
"Stephon Castle 2024 Prizm #12 Luck of the Lottery","Raw","50.00","$1.00","$2.00","$3.00 (03/18/2026)","$2.50","$2.00","$3.00","0.00","2","$5.00"
"Giannis Antetokounmpo 2021 Prizm #1 Silver","Raw","50.00","$0.75","$1.50","$2.25 (03/16/2026)","$1.58","$0.99","$2.25","-25.00","3","$4.74"
"Franz Wagner 2021 Donruss #235 Orange Laser","Raw","50.00","$1.50","$3.00","$4.50 (03/14/2026)","$3.75","$3.00","$4.50","0.00","2","$7.50"
"Rui Hachimura 2020 Prizm Draft Picks #D17 Downtown","Raw","50.00","$25.00","$50.00","$75.00 (03/17/2026)","$62.50","$50.00","$75.00","100.00","2","$125.00"
"Khaman Maluach 2025 Topps #80BK-57 1980-81 Topps","Raw","50.00","$0.50","$1.00","$1.50 (03/15/2026)","$1.25","$1.00","$1.50","100.00","2","$2.50"
"Matas Buzelis 2024 Prizm #252 Wave","Raw","50.00","$2.00","$4.00","$6.00 (03/17/2026)","$10.24","$4.00","$16.99","0.00","4","$40.98"
"Dylan Harper 2025 Topps #202 Blue Rainbow","Raw","50.00","$10.00","$20.00","$30.00 (03/15/2026)","$33.10","$20.00","$55.00","0.00","5","$165.50"
"Noa Essengue 2025 Topps Chrome #262 Basketball Refractor","Raw","50.00","$0.50","$1.00","$1.50 (03/18/2026)","$1.76","$1.00","$2.50","700.00","8","$14.09"
"LeBron James 2024 Mosaic #286 City Edition - Red Seismic","Raw","50.00","$5.00","$10.00","$15.00 (03/15/2026)","$12.50","$10.00","$15.00","100.00","2","$25.00"
"Caitlin Clark 2024 Select WNBA #151 Premier Level Red Ice","Raw","50.00","$40.00","$80.00","$120.00 (03/14/2026)","$100.00","$80.00","$120.00","100.00","2","$200.00"
"Cam Thomas 2025 Topps #11 Golden Mirror Image Variation","Raw","50.00","$3.50","$7.00","$10.50 (03/15/2026)","$8.75","$7.00","$10.50","0.00","2","$17.50"
"Paolo Banchero 2022 Optic #221 Holo","Raw","50.00","$5.00","$10.00","$15.00 (03/17/2026)","$12.00","$10.00","$15.00","-70.00","3","$36.00"
"Brandon Miller 2023 Hoops Premium Stock #25 Sheesh - Disco","Raw","50.00","$1.00","$2.00","$3.00 (03/16/2026)","$2.50","$2.00","$3.00","0.00","2","$5.00"
"Tyrese Haliburton 2020 Mosaic #264 NBA Debut","Raw","50.00","$0.50","$1.00","$1.50 (03/18/2026)","$1.42","$0.99","$1.99","50.00","6","$8.49"
"Luka Doncic 2018 Chronicles #71 Base","Raw","50.00","$5.25","$10.50","$15.75 (03/13/2026)","$12.60","$6.50","$16.50","66.67","5","$63.00"
"Jalen Johnson 2021 Mosaic #228 Green","Raw","50.00","$1.00","$2.00","$3.00 (03/17/2026)","$3.25","$2.00","$5.00","300.00","4","$12.99"
"Jalen Brunson 2018 Prizm #250 Red White Blue","Raw","49.95","$9.99","$20.00","$29.99 (03/15/2026)","$24.99","$20.00","$29.99","0.00","2","$49.99"
"Rui Hachimura 2019 Prizm #255 Green","PSA 10","49.90","$4.99","$10.00","$14.99 (03/13/2026)","$11.66","$7.50","$14.99","0.00","3","$34.99"
"Anthony Davis 2012 Hoops #275 Base","Raw","49.83","$2.99","$6.00","$8.99 (03/11/2026)","$4.39","$1.95","$8.99","0.00","5","$21.94"
"Ace Bailey 2025 Topps #205 Topps Foil Pattern","Raw","49.80","$2.49","$5.00","$7.49 (03/08/2026)","$6.83","$5.00","$8.00","200.00","3","$20.49"
"Johni Broome 2025 Topps Silver Pack #TC-JO 1980-81 Topps Chrome - Aqua Refractor","Raw","49.80","$2.49","$5.00","$7.49 (03/08/2026)","$6.25","$5.00","$7.49","100.00","2","$12.49"
"Keyonte George 2023 Select #75 Concourse Tri-Color","Raw","49.77","$1.06","$2.13","$3.19 (03/16/2026)","$3.11","$2.13","$4.00","200.00","3","$9.32"
"Chuma Okeke 2019 Prizm #262 Base","PSA 9","49.75","$1.99","$4.00","$5.99 (03/15/2026)","$4.33","$3.00","$5.99","0.00","3","$12.99"
"Luka Doncic 2024 Mosaic #4 Razzle Dazzle","PSA 10","49.72","$68.07","$136.93","$205.00 (03/07/2026)","$159.62","$135.50","$205.00","0.00","3","$478.85"
"Jayson Tatum 2017 Prestige #153 Base","Raw","49.70","$2.24","$4.50","$6.74 (03/18/2026)","$6.23","$1.75","$14.99","66.67","25","$155.71"
"Scottie Barnes 2021 Prizm #320 Silver","PSA 10","49.62","$64.01","$128.98","$192.99 (03/18/2026)","$144.99","$123.09","$192.99","300.00","4","$579.94"
"Ace Bailey 2025 Topps Chrome Sapphire Edition #SS-5 Sapphire Selections","Raw","49.56","$19.33","$39.00","$58.33 (03/15/2026)","$48.66","$39.00","$58.33","0.00","2","$97.33"
"Anthony Edwards 2020 Select #61 Concourse","PSA 10","49.52","$21.79","$44.00","$65.79 (03/10/2026)","$54.90","$44.00","$65.79","100.00","2","$109.79"
"Neemias Queta 2021 Prizm #316 Green","Raw","49.50","$0.99","$2.00","$2.99 (03/13/2026)","$2.50","$2.00","$2.99","100.00","2","$4.99"
"Victor Wembanyama 2025 Topps Holiday #H156 Light Blue & White Glitter","Raw","49.50","$0.99","$2.00","$2.99 (03/16/2026)","$2.33","$1.00","$3.00","50.00","3","$6.99"
"Giannis Antetokounmpo 2024 Prizm #85 Red Sparkle","Raw","49.50","$0.99","$2.00","$2.99 (03/18/2026)","$2.50","$2.00","$2.99","0.00","2","$4.99"
"Khaman Maluach 2025 Topps #210 Base","Raw","49.49","$0.49","$0.99","$1.48 (03/18/2026)","$1.49","$0.99","$2.00","50.00","3","$4.47"
"Isaiah Collier 2024 Prizm #227 Silver","Raw","49.31","$1.80","$3.64","$5.44 (03/17/2026)","$4.62","$1.25","$7.71","62.50","26","$120.23"
"Stephon Castle 2024 Optic #14 Splash! - Purple","Raw","49.25","$0.98","$1.99","$2.97 (03/17/2026)","$2.43","$0.99","$6.00","4.17","25","$60.70"
"LaMelo Ball 2020 Prizm Draft Picks #98 Global Prospects","Raw","49.24","$0.49","$0.99","$1.48 (03/17/2026)","$1.47","$0.99","$2.00","0.00","8","$11.74"
"Ja Morant 2025 Topps Chrome #PX-20 Paradox","Raw","49.12","$8.23","$16.77","$25.00 (03/16/2026)","$19.43","$13.53","$25.00","-36.36","7","$136.03"
"Walter Clayton Jr. 2025 Topps Chrome #NS-WCJ Next Stop Signatures - Refractor","Raw","49.04","$5.10","$10.40","$15.50 (03/17/2026)","$14.08","$8.50","$22.50","300.00","8","$112.64"
"Kon Knueppel 2025 Topps #8B-34 8-Bit Ballers - Holo Foil","PSA 9","49.02","$25.00","$51.00","$76.00 (03/15/2026)","$64.67","$51.00","$76.00","0.00","3","$194.00"
"Luka Doncic 2018 Prizm #280 Ruby Wave","PSA 9","49.02","$125.00","$255.00","$380.00 (03/17/2026)","$317.50","$255.00","$380.00","0.00","2","$635.00"
"Caitlin Clark 2024 Prizm Draft Picks #22 Student Orientation","PSA 10","49.02","$24.67","$50.33","$75.00 (03/14/2026)","$62.66","$50.33","$75.00","0.00","2","$125.33"
"Dylan Harper 2024 Bowman Chrome University #22 Base (1st)","Raw","49.00","$0.49","$1.00","$1.49 (03/17/2026)","$1.27","$0.99","$2.00","125.00","9","$11.45"
"Donovan Clingan 2024 Prizm #221 Red White Blue","Raw","49.00","$0.98","$2.00","$2.98 (03/13/2026)","$2.40","$1.64","$3.00","300.00","4","$9.60"
"Victor Wembanyama 2023 Prizm #12 Emergent - Silver","PSA 10","49.00","$32.89","$67.11","$100.00 (03/15/2026)","$88.63","$62.23","$135.50","12.50","9","$797.71"
"Cooper Flagg 2025 Topps #LST-1 Limited Stock Legends","Raw","48.93","$14.67","$29.99","$44.66 (03/18/2026)","$30.47","$16.50","$55.00","-39.62","32","$974.95"
"Shai Gilgeous-Alexander 2022 Mosaic #14 Overdrive","Raw","48.89","$1.10","$2.25","$3.35 (03/16/2026)","$2.80","$2.25","$3.35","100.00","2","$5.60"
"Rickea Jackson 2024 Prizm WNBA #144 Rookie Variation - Orange Ice","Raw","48.89","$1.10","$2.25","$3.35 (03/18/2026)","$2.80","$2.25","$3.35","100.00","2","$5.60"
"VJ Edgecombe 2025 Topps Chrome #253 Skylight Refractor","Raw","48.84","$21.00","$43.00","$64.00 (03/17/2026)","$57.55","$36.01","$75.00","18.18","13","$748.14"
"LeBron James 2019 Mosaic Jam Masters","PSA 10","48.84","$10.50","$21.50","$32.00 (03/16/2026)","$26.75","$21.50","$32.00","100.00","2","$53.50"
"De'Andre Hunter 2019 Prizm #251 Base","PSA 9","48.75","$1.95","$4.00","$5.95 (03/17/2026)","$4.80","$0.99","$9.60","900.00","10","$47.99"
"Walter Clayton Jr. 2025 Topps Chrome #NS-WCJ Next Stop Signatures - Blue Refractor","Raw","48.72","$9.50","$19.50","$29.00 (03/17/2026)","$24.25","$19.50","$29.00","0.00","2","$48.50"
"Ace Bailey 2025 Topps Chrome #NS-AB Next Stop Signatures - Purple Refractor","Raw","48.65","$90.00","$185.00","$275.00 (03/18/2026)","$230.00","$185.00","$275.00","0.00","2","$460.00"
"Anthony Davis 2012 Panini #241 Base","Raw","48.50","$1.94","$4.00","$5.94 (03/16/2026)","$4.31","$2.99","$5.94","50.00","3","$12.93"
"Nique Clifford 2025 Topps Chrome #TCAR-NC Chrome Rookie Autographs - Refractor","Raw","48.48","$8.00","$16.50","$24.50 (03/08/2026)","$20.50","$16.50","$24.50","-33.33","2","$41.00"
"Victor Wembanyama 2023 Select #121 Premier Level Green Shock","Raw","48.43","$24.65","$50.90","$75.55 (03/10/2026)","$63.22","$50.90","$75.55","0.00","2","$126.45"
"Victor Wembanyama 2024 Prizm #2 Deep Space - Silver","Raw","48.42","$1.31","$2.69","$4.00 (03/18/2026)","$2.48","$0.99","$4.01","19.05","25","$61.89"
"Tre Johnson III 2025 Topps Chrome #256 Image Variation","Raw","48.42","$2.30","$4.75","$7.05 (03/17/2026)","$6.76","$0.99","$10.50","-33.33","4","$27.05"
"Kon Knueppel 2025 Topps Chrome #BD-23 Ball of Duty","Raw","48.41","$2.19","$4.53","$6.72 (03/18/2026)","$5.71","$0.99","$24.95","-38.26","213","$1216.37"
"Dylan Harper 2025 Topps Chrome #BD-22 Ball of Duty - Magenta Refractor","Raw","48.40","$6.52","$13.47","$19.99 (03/10/2026)","$15.64","$12.99","$19.99","-25.00","3","$46.93"
"Victor Wembanyama 2022 Bowman Best University #51 Aqua Lava Refractor","PSA 10","48.39","$90.00","$186.00","$276.00 (03/15/2026)","$216.00","$168.00","$276.00","0.00","3","$648.00"
"Caitlin Clark 2024 Prizm Draft Picks #8 Deep Space - Silver","PSA 10","48.35","$44.00","$91.00","$135.00 (03/14/2026)","$113.00","$91.00","$135.00","-33.33","2","$226.00"
