Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Tyrese Haliburton 2020 Donruss #231 Rated Rookie Signatures","Raw","-31.00","-$31.00","$100.00","$69.00 (03/24/2026)","$84.50","$69.00","$100.00","0.00","2","$169.00"
"Luka Doncic 2020 Optic #86 Fanatics Box Set","Raw","0.00","$0.00","$0.99","$0.99 (03/08/2026)","$0.99","$0.99","$0.99","-33.33","2","$1.98"
"Luka Doncic 2024 Optic #214 Pink Glitter","Raw","-45.82","-$9.16","$19.99","$10.83 (03/22/2026)","$15.41","$10.83","$19.99","100.00","2","$30.82"
"Bronny James Jr. 2024 Optic #282 Blue Velocity","Raw","-55.99","-$1.59","$2.84","$1.25 (03/29/2026)","$2.04","$1.25","$2.84","-50.00","2","$4.09"
"Kevin Durant 2024 Optic #10 Downtown","Raw","3.83","$31.00","$809.00","$840.00 (03/26/2026)","$824.50","$809.00","$840.00","-33.33","2","$1649.00"
"LeBron James 2024 Optic #9 Lights Out - Pink Velocity","Raw","6.38","$3.00","$47.00","$50.00 (03/08/2026)","$48.50","$47.00","$50.00","100.00","2","$97.00"
"LeBron James 2024 Optic #2 Express Lane - Green Shock","Raw","53.57","$7.50","$14.00","$21.50 (03/25/2026)","$17.75","$14.00","$21.50","100.00","2","$35.50"
"Nikola Jokic 2019 Prizm #SS-NJC Sensational Swatches - Orange Ice","Raw","-25.00","-$7.50","$30.00","$22.50 (03/19/2026)","$26.25","$22.50","$30.00","100.00","2","$52.50"
"Reed Sheppard 2024 Prizm #2 Fractal","Raw","1.01","$0.01","$0.99","$1.00 (03/27/2026)","$0.99","$0.99","$1.00","100.00","2","$1.99"
"Ryan Kalkbrenner 2025 Topps Chrome #284 Magenta Refractor","Raw","45.27","$2.49","$5.50","$7.99 (03/16/2026)","$6.75","$5.50","$7.99","-80.00","2","$13.49"
"Stephen Curry 2025 Topps Chrome #201 Gold Refractor","Raw","13.78","$551.00","$3999.00","$4550.00 (03/06/2026)","$4274.50","$3999.00","$4550.00","100.00","2","$8549.00"
"Shai Gilgeous-Alexander 2025 Topps Chrome #FIN-5 Finals - Gold Refractor","Raw","0.00","$0.00","$1350.00","$1350.00 (03/01/2026)","$1350.00","$1300.00","$1400.00","0.00","2","$2700.00"
"VJ Edgecombe 2025 Topps Chrome #AC-13 Activators - Blue Refractor","Raw","-0.04","-$0.01","$23.51","$23.50 (03/05/2026)","$23.51","$23.50","$23.51","-33.33","2","$47.01"
"Donovan Clingan 2024 Select #69 Concourse Light Blue Disco","Raw","43.75","$1.75","$4.00","$5.75 (03/22/2026)","$4.88","$4.00","$5.75","0.00","2","$9.75"
"Ryan Kalkbrenner 2025 Topps Chrome #284 Yellow Basketball Refractor","Raw","-32.96","-$2.95","$8.95","$6.00 (03/22/2026)","$7.47","$6.00","$8.95","-50.00","2","$14.95"
"Grayson Allen 2018 Prizm #123 Purple Wave","Raw","-86.80","-$6.51","$7.50","$0.99 (03/08/2026)","$4.25","$0.99","$7.50","0.00","2","$8.49"
"Ace Bailey 2025 Topps Chrome #PD-20 Patented","Raw","33.84","$22.25","$65.75","$88.00 (03/21/2026)","$76.88","$65.75","$88.00","-86.67","2","$153.75"
"Jase Richardson 2025 Topps Chrome #TCAR-JR Chrome Rookie Autographs - Geometric Refractor","Raw","22.81","$3.25","$14.25","$17.50 (03/25/2026)","$15.88","$14.25","$17.50","-33.33","2","$31.75"
"Tyrese Proctor 2025 Topps Chrome #TCAR-TP Chrome Rookie Autographs - Gold Geometric Refractor","Raw","-2.20","-$2.50","$113.50","$111.00 (03/19/2026)","$112.25","$111.00","$113.50","0.00","2","$224.50"
"Anfernee Simons 2018 Prizm #RS-ASM Rookie Signatures","Raw","-33.36","-$5.00","$14.99","$9.99 (03/29/2026)","$12.49","$9.99","$14.99","-33.33","2","$24.98"
"Ron Holland II 2024 Select #74 Concourse Blue Cracked Ice","Raw","19.20","$0.24","$1.25","$1.49 (03/21/2026)","$1.37","$1.25","$1.49","-33.33","2","$2.74"
"Victor Wembanyama 2024 Select #102 Premier Level White Scope","Raw","-0.85","-$1.07","$126.07","$125.00 (03/15/2026)","$125.53","$125.00","$126.07","0.00","2","$251.07"
"Stephon Castle 2024 Select #175 Premier Level Light Blue Disco","Raw","-23.73","-$14.00","$59.00","$45.00 (03/27/2026)","$52.00","$45.00","$59.00","0.00","2","$104.00"
"Rob Dillingham 2024 Select #84 Concourse Red","Raw","-50.75","-$1.02","$2.01","$0.99 (03/06/2026)","$1.50","$0.99","$2.01","0.00","2","$3.00"
"Larry Bird 2025 Topps Chrome #TCA-LB Chrome Autographs - Purple Refractor","Raw","-5.56","-$12.50","$225.00","$212.50 (03/10/2026)","$218.75","$212.50","$225.00","100.00","2","$437.50"
"Jeremiah Fears 2025 Topps Chrome #GR-7 Generation Rising - Purple Geometric Refractor","Raw","60.00","$6.00","$10.00","$16.00 (03/19/2026)","$13.00","$10.00","$16.00","-50.00","2","$26.00"
"Jeremiah Fears 2025 Topps Chrome #GR-7 Generation Rising - Purple Refractor","Raw","-12.46","-$2.49","$19.99","$17.50 (03/11/2026)","$18.74","$17.50","$19.99","-75.00","2","$37.49"
"Tre Johnson III 2025 Topps Chrome #256 Yellow Basketball Refractor","Raw","-18.73","-$2.81","$15.00","$12.19 (03/10/2026)","$13.59","$12.19","$15.00","100.00","2","$27.19"
"Bilal Coulibaly 2023 Donruss #225 Holo Green Laser","Raw","-10.71","-$0.15","$1.40","$1.25 (03/24/2026)","$1.32","$1.25","$1.40","0.00","2","$2.65"
"Keyonte George 2023 Donruss #244 Choice","Raw","-39.88","-$1.99","$4.99","$3.00 (03/27/2026)","$4.00","$3.00","$4.99","-50.00","2","$7.99"
"Tre Johnson III 2025 Topps Chrome #256 Purple RayWave Refractor","Raw","-8.58","-$4.12","$48.00","$43.88 (03/14/2026)","$45.94","$43.88","$48.00","100.00","2","$91.88"
"Drake Powell 2025 Topps Chrome #272 Teal Refractor","Raw","263.64","$2.61","$0.99","$3.60 (03/25/2026)","$2.29","$0.99","$3.60","100.00","2","$4.59"
"Drake Powell 2025 Topps Chrome #272 Yellow Refractor","Raw","-75.25","-$3.01","$4.00","$0.99 (03/14/2026)","$2.50","$0.99","$4.00","-50.00","2","$4.99"
"Drake Powell 2025 Topps Chrome #272 RayWave Refractor","Raw","-43.43","-$0.76","$1.75","$0.99 (03/25/2026)","$1.37","$0.99","$1.75","-60.00","2","$2.74"
"Dylan Harper 2025 Topps Chrome #252 Gold Basketball Refractor","Raw","18.64","$54.99","$295.00","$349.99 (03/09/2026)","$322.50","$295.00","$349.99","0.00","2","$644.99"
"Dylan Harper 2025 Topps Chrome #FAN-22 Fanatical - Orange Refractor","Raw","25.56","$115.00","$450.00","$565.00 (03/10/2026)","$507.50","$450.00","$565.00","0.00","2","$1015.00"
"Kevin Huerter 2018 Donruss #184 Base","Raw","29.03","$0.36","$1.24","$1.60 (03/28/2026)","$1.42","$1.24","$1.60","100.00","2","$2.84"
"Dylan Harper 2025 Topps Chrome #TCAR-DH Chrome Rookie Autographs - Orange Geometric Refractor","Raw","37.50","$600.00","$1600.00","$2200.00 (03/07/2026)","$1900.00","$1600.00","$2200.00","0.00","2","$3800.00"
"Noa Essengue 2025 Topps Chrome #TCAR-NE Chrome Rookie Autographs - Gold Geometric Refractor","Raw","0.00","$0.00","$150.00","$150.00 (03/14/2026)","$150.00","$125.00","$175.00","100.00","2","$300.00"
"Donovan Clingan 2024 Donruss #11 Animation","Raw","-6.25","-$12.50","$200.00","$187.50 (03/26/2026)","$193.75","$187.50","$200.00","0.00","2","$387.50"
"Zach Edey 2024 Select #192 Premier Level Light Blue","Raw","-38.10","-$2.00","$5.25","$3.25 (03/13/2026)","$4.25","$3.25","$5.25","100.00","2","$8.50"
"Zach Edey 2024 Select #192 Premier Level Red Wave","Raw","80.00","$1.00","$1.25","$2.25 (03/11/2026)","$1.75","$1.25","$2.25","0.00","2","$3.50"
"LeBron James 2024 Select #54 Concourse Blue Flash","Raw","0.00","$0.00","$30.00","$30.00 (03/23/2026)","$30.00","$30.00","$30.00","0.00","2","$60.00"
"Zach Edey 2024 Select #98 Concourse Disco","Raw","0.00","$0.00","$1.25","$1.25 (03/30/2026)","$1.25","$1.25","$1.25","0.00","2","$2.50"
"Tristan da Silva 2024 Select #83 Concourse Silver","Raw","24.04","$0.25","$1.04","$1.29 (03/30/2026)","$1.17","$1.04","$1.29","0.00","2","$2.33"
"Tristan da Silva 2024 Select #83 Concourse Neon Green","Raw","-70.59","-$3.00","$4.25","$1.25 (03/29/2026)","$2.75","$1.25","$4.25","100.00","2","$5.50"
"Tristan da Silva 2024 Donruss #203 Hyper","Raw","-50.00","-$2.75","$5.50","$2.75 (03/23/2026)","$4.13","$2.75","$5.50","0.00","2","$8.25"
"Reed Sheppard 2024 Select #68 Concourse White Disco","Raw","-18.00","-$4.50","$25.00","$20.50 (03/29/2026)","$22.75","$20.50","$25.00","0.00","2","$45.50"
"Donovan Clingan 2024 Select #199 Premier Level White Wave","Raw","76.47","$6.50","$8.50","$15.00 (03/21/2026)","$11.75","$8.50","$15.00","0.00","2","$23.50"
"Victor Wembanyama 2024 Select #9 Concourse White Disco","Raw","35.12","$38.99","$111.01","$150.00 (03/11/2026)","$130.50","$111.01","$150.00","0.00","2","$261.01"
"LeBron James 2024 Select #111 Premier Level Green Wave","Raw","51.21","$16.90","$33.00","$49.90 (03/30/2026)","$41.45","$33.00","$49.90","0.00","2","$82.90"
"Isaiah Collier 2024 Select #279 Courtside White Disco","Raw","0.00","$0.00","$15.00","$15.00 (03/14/2026)","$15.00","$15.00","$15.00","0.00","2","$30.00"
"Reed Sheppard 2024 Select #181 Premier Level White","Raw","-46.43","-$6.50","$14.00","$7.50 (03/29/2026)","$10.75","$7.50","$14.00","100.00","2","$21.50"
"Reed Sheppard 2024 Select #181 Premier Level White Wave","Raw","0.00","$0.00","$16.00","$16.00 (03/13/2026)","$16.00","$14.00","$18.00","0.00","2","$32.00"
"Bronny James Jr. 2024 Select #90 Concourse Green White Purple","Raw","-32.89","-$0.49","$1.49","$1.00 (03/19/2026)","$1.25","$1.00","$1.49","-50.00","2","$2.49"
"Kel'el Ware 2024 Select #191 Premier Level Light Blue","Raw","-59.32","-$4.74","$7.99","$3.25 (03/27/2026)","$5.62","$3.25","$7.99","100.00","2","$11.24"
"Donovan Clingan 2024 Select #270 Courtside Purple Cracked Ice","Raw","6.00","$0.60","$10.00","$10.60 (03/23/2026)","$10.30","$10.00","$10.60","100.00","2","$20.60"
"Bronny James Jr. 2024 Select #90 Concourse Red Cracked Ice","Raw","-20.80","-$0.26","$1.25","$0.99 (03/18/2026)","$1.12","$0.99","$1.25","-33.33","2","$2.24"
"Bub Carrington 2024 Select #81 Concourse Light Blue","Raw","0.00","$0.00","$0.99","$0.99 (03/15/2026)","$0.99","$0.99","$0.99","0.00","2","$1.98"
"LeBron James 2024 Select #241 Courtside Green White Purple","Raw","-4.89","-$0.36","$7.36","$7.00 (03/21/2026)","$7.18","$7.00","$7.36","100.00","2","$14.36"
"Stephen Curry 2024 Select #143 Premier Level White","Raw","34.42","$10.67","$31.00","$41.67 (03/12/2026)","$36.34","$31.00","$41.67","-33.33","2","$72.67"
"Dalton Knecht 2024 Select #186 Premier Level White","Raw","-82.38","-$8.23","$9.99","$1.76 (03/29/2026)","$5.88","$1.76","$9.99","100.00","2","$11.75"
"Jaylen Wells 2024 Select #188 Premier Level Maroon","Raw","0.17","$0.01","$5.99","$6.00 (03/10/2026)","$6.00","$5.99","$6.00","0.00","2","$11.99"
"Stephon Castle 2024 Select #175 Premier Level Orange","Raw","-18.77","-$14.45","$77.00","$62.55 (03/22/2026)","$69.78","$62.55","$77.00","100.00","2","$139.55"
"Dalton Knecht 2024 Select #186 Premier Level Red","Raw","44.44","$1.00","$2.25","$3.25 (03/29/2026)","$2.75","$2.25","$3.25","100.00","2","$5.50"
"Donovan Clingan 2024 Select #199 Premier Level Maroon","Raw","-37.44","-$3.74","$9.99","$6.25 (03/22/2026)","$8.12","$6.25","$9.99","0.00","2","$16.24"
"Dalton Knecht 2024 Prizm #238 Rookie Variation","Raw","300.00","$3.00","$1.00","$4.00 (03/17/2026)","$2.50","$1.00","$4.00","0.00","2","$5.00"
"Donovan Clingan 2024 Select #199 Premier Level Purple","Raw","3.98","$0.21","$5.28","$5.49 (03/18/2026)","$5.38","$5.28","$5.49","100.00","2","$10.77"
"Bronny James Jr. 2024 Select #290 Courtside Blue Prizm","Raw","1.01","$0.01","$0.99","$1.00 (03/18/2026)","$0.99","$0.99","$1.00","100.00","2","$1.99"
"Stephon Castle 2024 Select #175 Premier Level Blue Retail","Raw","-16.20","-$0.29","$1.79","$1.50 (03/15/2026)","$1.65","$1.50","$1.79","0.00","2","$3.29"
"Amen Thompson 2023 Donruss #7 Animation","Raw","-37.13","-$83.55","$225.00","$141.45 (03/29/2026)","$183.22","$141.45","$225.00","0.00","2","$366.45"
"Anthony Edwards 2024 Select #1 Visionary","Raw","-73.53","-$37.50","$51.00","$13.50 (03/09/2026)","$32.25","$13.50","$51.00","100.00","2","$64.50"
"Kyshawn George 2024 Select #374 Mezzanine Red Flash","Raw","-34.00","-$0.51","$1.50","$0.99 (03/26/2026)","$1.25","$0.99","$1.50","100.00","2","$2.49"
"LeBron James 2024 Select #310 Mezzanine Gold Tectonic","Raw","-52.63","-$250.00","$475.00","$225.00 (03/10/2026)","$350.00","$225.00","$475.00","0.00","2","$700.00"
"Reed Sheppard 2024 Select #366 Mezzanine Red Cracked Ice","Raw","105.76","$3.12","$2.95","$6.07 (03/07/2026)","$4.51","$2.95","$6.07","0.00","2","$9.02"
"Nikola Jokic 2025 Topps Chrome #LG-8 Let's Go","Raw","-4.40","-$13.58","$308.58","$295.00 (03/14/2026)","$301.79","$295.00","$308.58","-33.33","2","$603.58"
"VJ Edgecombe 2025 Topps Chrome #253 Aqua RayWave Refractor","Raw","-11.53","-$14.99","$129.99","$115.00 (03/21/2026)","$122.50","$115.00","$129.99","-66.67","2","$244.99"
"VJ Edgecombe 2025 Topps Chrome #253 Aqua Refractor","Raw","-8.77","-$12.50","$142.50","$130.00 (03/25/2026)","$136.25","$130.00","$142.50","-66.67","2","$272.50"
"Yang Hansen 2025 Topps Chrome #266 Green Refractor","Raw","-61.07","-$12.58","$20.60","$8.02 (03/12/2026)","$14.31","$8.02","$20.60","-50.00","2","$28.62"
"Cooper Flagg 2025 Topps Chrome #D-1 Destiny - Orange Refractor","Raw","-8.24","-$42.00","$510.00","$468.00 (03/25/2026)","$489.00","$468.00","$510.00","100.00","2","$978.00"
"Tre Johnson III 2025 Topps Chrome #D-6 Destiny - Orange Refractor","Raw","0.00","$0.00","$41.05","$41.05 (03/24/2026)","$41.05","$32.10","$50.00","-33.33","2","$82.10"
"Magic Johnson 2025 Topps Chrome #TCA-MJ Chrome Autographs - Purple Refractor","Raw","-5.33","-$10.00","$187.50","$177.50 (03/28/2026)","$182.50","$177.50","$187.50","0.00","2","$365.00"
"Magic Johnson 2025 Topps Chrome #TCA-MJ Chrome Autographs - Refractor","Raw","30.71","$37.00","$120.50","$157.50 (03/25/2026)","$139.00","$120.50","$157.50","0.00","2","$278.00"
"Paolo Banchero 2025 Topps Chrome #TCA-PB Chrome Autographs","Raw","-18.66","-$13.99","$74.99","$61.00 (03/21/2026)","$68.00","$61.00","$74.99","100.00","2","$135.99"
"Dylan Harper 2025 Topps Chrome #GT-17 Go Time - Purple Refractor","Raw","47.03","$15.99","$34.00","$49.99 (03/29/2026)","$42.00","$34.00","$49.99","0.00","2","$83.99"
"Jeremiah Fears 2025 Topps Chrome #257 Purple RayWave Refractor","Raw","-5.26","-$2.50","$47.50","$45.00 (03/07/2026)","$46.25","$45.00","$47.50","100.00","2","$92.50"
"Dylan Harper 2025 Topps Chrome #LD-12 Loading - Gold Refractor","Raw","-34.06","-$27.25","$80.00","$52.75 (03/18/2026)","$66.38","$52.75","$80.00","-50.00","2","$132.75"
"VJ Edgecombe 2025 Topps Chrome #RR-3 Radiating Rookies","Raw","18.42","$140.00","$760.00","$900.00 (03/07/2026)","$830.00","$760.00","$900.00","-60.00","2","$1660.00"
"LeBron James 2025 Topps Chrome #127 Aqua RayWave Refractor","Raw","57.87","$21.99","$38.00","$59.99 (03/20/2026)","$49.00","$38.00","$59.99","0.00","2","$97.99"
"Kon Knueppel 2025 Topps Chrome #D-4 Destiny - Gold Refractor","Raw","-33.00","-$82.50","$250.00","$167.50 (03/10/2026)","$208.75","$167.50","$250.00","-33.33","2","$417.50"
"Kyrie Irving 2025 Topps Chrome #LG-5 Let's Go","Raw","15.39","$20.00","$129.99","$149.99 (03/21/2026)","$139.99","$129.99","$149.99","0.00","2","$279.98"
"Dylan Harper 2025 Topps Chrome #YQ-2 Youthquake - Gold Refractor","Raw","17.37","$16.50","$94.99","$111.49 (03/30/2026)","$103.24","$94.99","$111.49","0.00","2","$206.48"
"Jeremiah Fears 2025 Topps Chrome #YQ-7 Youthquake - Blue Refractor","Raw","92.31","$6.00","$6.50","$12.50 (03/30/2026)","$9.50","$6.50","$12.50","100.00","2","$19.00"
"Ace Bailey 2025 Topps Chrome #SF-25 Sleek Finishers - Gold Geometric Refractor","Raw","-2.65","-$1.75","$66.00","$64.25 (03/25/2026)","$65.13","$64.25","$66.00","0.00","2","$130.25"
"Ace Bailey 2025 Topps Chrome #SF-25 Sleek Finishers - Gold Refractor","Raw","-60.00","-$30.00","$50.00","$20.00 (03/15/2026)","$35.00","$20.00","$50.00","-33.33","2","$70.00"
"Donovan Mitchell 2025 Topps Chrome #TCA-DM Chrome Autographs - Refractor","Raw","-2.80","-$2.77","$98.77","$96.00 (03/18/2026)","$97.38","$96.00","$98.77","0.00","2","$194.77"
"LeBron James 2025 Topps Chrome #127 Image Variation - Gold Speckle Refractor","Raw","5.17","$75.00","$1450.00","$1525.00 (03/29/2026)","$1487.50","$1450.00","$1525.00","0.00","2","$2975.00"
"Jeremiah Fears 2025 Topps Chrome #257 Image Variation - Gold Speckle Refractor","Raw","10.00","$30.00","$300.00","$330.00 (03/22/2026)","$315.00","$300.00","$330.00","0.00","2","$630.00"
"Tre Johnson III 2025 Topps Chrome #YQ-6 Youthquake - Gold Refractor","Raw","0.00","$0.00","$50.00","$50.00 (03/27/2026)","$50.00","$50.00","$50.00","-33.33","2","$100.00"
"Kon Knueppel 2025 Topps Chrome #YQ-4 Youthquake - Red Refractor","Raw","80.41","$780.00","$970.00","$1750.00 (03/07/2026)","$1360.00","$970.00","$1750.00","0.00","2","$2720.00"
"Anthony Edwards 2025 Topps Chrome #LG-2 Let's Go","Raw","26.47","$90.00","$340.00","$430.00 (03/16/2026)","$385.00","$340.00","$430.00","0.00","2","$770.00"
"Alexandre Sarr 2025 Topps Chrome #218 Image Variation - Green Speckle Refractor","Raw","24.42","$4.22","$17.28","$21.50 (03/27/2026)","$19.39","$17.28","$21.50","-33.33","2","$38.78"
"Ace Bailey 2025 Topps Chrome #TT-23 Tall Tales - Green Geometric Refractor","Raw","-4.83","-$0.99","$20.50","$19.51 (03/29/2026)","$20.01","$19.51","$20.50","-33.33","2","$40.01"
"Jeremiah Fears 2025 Topps Chrome #257 Green RayWave Refractor","Raw","43.33","$13.00","$30.00","$43.00 (03/06/2026)","$36.50","$30.00","$43.00","0.00","2","$73.00"
"Walter Clayton Jr. 2025 Topps Chrome #268 Aqua Refractor","Raw","-84.87","-$12.73","$15.00","$2.27 (03/26/2026)","$8.63","$2.27","$15.00","-33.33","2","$17.27"
"Kon Knueppel 2025 Topps Chrome #LD-13 Loading - Purple Geometric Refractor","Raw","36.92","$24.00","$65.00","$89.00 (03/25/2026)","$77.00","$65.00","$89.00","-50.00","2","$154.00"
"LeBron James 2025 Topps Chrome #127 Purple Wave Refractor","Raw","19.70","$52.00","$264.00","$316.00 (03/24/2026)","$290.00","$264.00","$316.00","0.00","2","$580.00"
"Sion James 2025 Topps Chrome #283 Blue Refractor","Raw","-22.73","-$1.25","$5.50","$4.25 (03/10/2026)","$4.88","$4.25","$5.50","0.00","2","$9.75"
"Kon Knueppel 2025 Topps Chrome #254 Gold Wave Refractor","Raw","-15.00","-$150.00","$1000.00","$850.00 (03/22/2026)","$925.00","$850.00","$1000.00","0.00","2","$1850.00"
"Victor Wembanyama 2025 Topps Chrome #221 Green Basketball Refractor","Raw","14.28","$24.99","$175.00","$199.99 (03/29/2026)","$187.50","$175.00","$199.99","0.00","2","$374.99"
"Kasparas Jakucionis 2025 Topps Chrome #270 Purple Pulsar Refractor","Raw","55.56","$12.50","$22.50","$35.00 (03/16/2026)","$28.75","$22.50","$35.00","0.00","2","$57.50"
"Kasparas Jakucionis 2025 Topps Chrome #270 Purple Refractor","Raw","-33.37","-$10.01","$30.00","$19.99 (03/28/2026)","$24.99","$19.99","$30.00","100.00","2","$49.99"
"Dylan Harper 2025 Topps Chrome #LD-12 Loading - Green Geometric Refractor","Raw","-10.58","-$3.55","$33.55","$30.00 (03/26/2026)","$31.77","$30.00","$33.55","-60.00","2","$63.55"
"Cooper Flagg 2025 Topps Chrome #GT-16 Go Time - Gold Refractor","Raw","16.76","$76.79","$458.21","$535.00 (03/09/2026)","$496.61","$458.21","$535.00","0.00","2","$993.21"
"LeBron James 2025 Topps Chrome #127 Blue Basketball Refractor","Raw","-5.56","-$5.00","$90.00","$85.00 (03/03/2026)","$87.50","$85.00","$90.00","100.00","2","$175.00"
"LeBron James 2025 Topps Chrome #127 Blue RayWave Refractor","Raw","15.38","$12.00","$78.00","$90.00 (03/25/2026)","$84.00","$78.00","$90.00","0.00","2","$168.00"
"Victor Wembanyama 2025 Topps Chrome #221 Purple RayWave Refractor","Raw","-24.25","-$48.49","$199.99","$151.50 (03/24/2026)","$175.75","$151.50","$199.99","0.00","2","$351.49"
"Noa Essengue 2025 Topps Chrome #262 Wave Refractor","Raw","-44.69","-$0.80","$1.79","$0.99 (03/24/2026)","$1.39","$0.99","$1.79","100.00","2","$2.78"
"Nique Clifford 2025 Topps Chrome #274 Magenta Refractor","Raw","-67.00","-$2.01","$3.00","$0.99 (03/22/2026)","$2.00","$0.99","$3.00","-50.00","2","$3.99"
"Noa Essengue 2025 Topps Chrome #262 Magenta Refractor","Raw","25.00","$1.50","$6.00","$7.50 (03/16/2026)","$6.75","$6.00","$7.50","0.00","2","$13.50"
"Jeremiah Fears 2025 Topps Chrome #YQ-7 Youthquake - Purple Refractor","Raw","17.35","$2.95","$17.00","$19.95 (03/10/2026)","$18.48","$17.00","$19.95","-50.00","2","$36.95"
"Tre Johnson III 2025 Topps Chrome #SF-26 Sleek Finishers - Purple Geometric Refractor","Raw","328.57","$11.50","$3.50","$15.00 (03/16/2026)","$9.25","$3.50","$15.00","-33.33","2","$18.50"
"Jeremiah Fears 2025 Topps Chrome #SF-27 Sleek Finishers - Green Geometric Refractor","Raw","23.08","$1.50","$6.50","$8.00 (03/28/2026)","$7.25","$6.50","$8.00","-75.00","2","$14.50"
"Dylan Harper 2025 Topps Chrome #XW-9 Xs & Whoas - Purple Geometric Refractor","Raw","67.74","$21.00","$31.00","$52.00 (03/10/2026)","$41.50","$31.00","$52.00","0.00","2","$83.00"
"Cedric Coward 2025 Topps Chrome #NS-CC Next Stop Signatures - Black Refractor","Raw","-8.10","-$24.66","$304.56","$279.90 (03/21/2026)","$292.23","$279.90","$304.56","0.00","2","$584.46"
"Kon Knueppel 2025 Topps Chrome #CHR-KK Chromographs Rookies - Gold Refractor","Raw","-5.44","-$83.00","$1525.00","$1442.00 (03/26/2026)","$1483.50","$1442.00","$1525.00","-33.33","2","$2967.00"
"Yang Hansen 2025 Topps Chrome #TCAR-YH Chrome Rookie Autographs - Blue Refractor","Raw","-18.73","-$13.31","$71.07","$57.76 (03/26/2026)","$64.41","$57.76","$71.07","-50.00","2","$128.83"
"Walter Clayton Jr. 2025 Topps Chrome #SMR-WCJ Stratospheric Signatures Rookies - Orange Refractor","Raw","-62.86","-$44.00","$70.00","$26.00 (03/24/2026)","$48.00","$26.00","$70.00","0.00","2","$96.00"
"Khaman Maluach 2025 Topps Chrome #260 Teal Refractor","Raw","119.23","$2.17","$1.82","$3.99 (03/08/2026)","$2.91","$1.82","$3.99","-33.33","2","$5.81"
"Cooper Flagg 2025 Topps Chrome #GR-1 Generation Rising - Orange Refractor","Raw","-9.45","-$60.00","$635.00","$575.00 (03/10/2026)","$605.00","$575.00","$635.00","0.00","2","$1210.00"
"LeBron James 2023 Optic #65 Purple Shock","Raw","-40.20","-$0.80","$1.99","$1.19 (03/17/2026)","$1.59","$1.19","$1.99","-60.00","2","$3.18"
"Ja Morant 2020 Prizm #115 Silver","Raw","0.00","$0.00","$1.50","$1.50 (03/08/2026)","$1.50","$0.99","$2.00","100.00","2","$2.99"
"Brandon Clarke 2019 Donruss #220 Base","Raw","27.27","$0.27","$0.99","$1.26 (03/30/2026)","$1.13","$0.99","$1.26","100.00","2","$2.25"
"Jarrett Allen 2017 Optic #179 Shock","Raw","-49.75","-$0.99","$1.99","$1.00 (03/30/2026)","$1.50","$1.00","$1.99","-81.82","2","$2.99"
"Stephen Curry 2023 Select #56 Concourse Purple Flash","Raw","-34.15","-$7.00","$20.50","$13.50 (03/22/2026)","$17.00","$13.50","$20.50","100.00","2","$34.00"
"Ausar Thompson 2023 Select #128 Premier Level Blue Die-Cut","Raw","-23.53","-$1.00","$4.25","$3.25 (03/09/2026)","$3.75","$3.25","$4.25","100.00","2","$7.50"
"Scoot Henderson 2023 Select #324 Mezzanine Zebra","Raw","-15.22","-$7.00","$46.00","$39.00 (03/30/2026)","$42.50","$39.00","$46.00","100.00","2","$85.00"
"Victor Wembanyama 2023 Select #3 Select Certified - Silver","Raw","-33.32","-$8.33","$25.00","$16.67 (03/28/2026)","$20.84","$16.67","$25.00","100.00","2","$41.67"
"Luka Doncic 2023 Select #251 Courtside Silver","Raw","119.80","$5.99","$5.00","$10.99 (03/30/2026)","$8.00","$5.00","$10.99","0.00","2","$15.99"
"Brandon Miller 2023 Select #332 Mezzanine Zebra","Raw","-7.67","-$11.50","$150.00","$138.50 (03/12/2026)","$144.25","$138.50","$150.00","0.00","2","$288.50"
"Julian Strawther 2023 Select #283 Courtside Green Wave","Raw","-2.00","-$0.24","$11.99","$11.75 (03/11/2026)","$11.87","$11.75","$11.99","100.00","2","$23.74"
"Chet Holmgren 2023 Select #41 Concourse Tiger","Raw","66.67","$20.00","$30.00","$50.00 (03/30/2026)","$40.00","$30.00","$50.00","0.00","2","$80.00"
"Trae Young 2023 Select #358 Mezzanine Zebra","Raw","0.00","$0.00","$31.00","$31.00 (03/30/2026)","$31.00","$30.00","$32.00","-50.00","2","$62.00"
"Tyrese Maxey 2023 Select #11 Starcade","Raw","-11.54","-$1.50","$13.00","$11.50 (03/26/2026)","$12.25","$11.50","$13.00","100.00","2","$24.50"
"Bilal Coulibaly 2023 Select #97 Concourse Cosmic","Raw","-10.87","-$5.00","$46.00","$41.00 (03/24/2026)","$43.50","$41.00","$46.00","0.00","2","$87.00"
"Zion Williamson 2023 Select #365 Mezzanine Tiger","Raw","16.63","$4.99","$30.00","$34.99 (03/23/2026)","$32.50","$30.00","$34.99","0.00","2","$64.99"
"Amen Thompson 2023 Select #322 Mezzanine Blue Prizm","Raw","0.00","$0.00","$2.00","$2.00 (03/20/2026)","$2.00","$0.99","$3.00","0.00","2","$3.99"
"Marcus Sasser 2023 Select #292 Courtside Blue Wave","Raw","0.00","$0.00","$1.25","$1.25 (03/25/2026)","$1.25","$1.25","$1.25","0.00","2","$2.50"
