Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Shai Gilgeous-Alexander 2024 Mosaic #21 NBA Cup","Raw","-36.59","-$7.50","$20.50","$13.00 (02/17/2026)","$15.63","$11.50","$20.50","0.00","4","$62.50"
"Victor Wembanyama 2024 Select #309 Mezzanine Tectonic","Raw","20.48","$0.51","$2.49","$3.00 (02/12/2026)","$3.87","$2.49","$5.00","0.00","4","$15.48"
"LeBron James 2022 Optic #15 Splash! - Holo","Raw","-33.33","-$0.50","$1.50","$1.00 (02/13/2026)","$1.52","$1.00","$2.25","100.00","4","$6.08"
"Luka Doncic 2018 Select #25 Concourse Silver","PSA 10","-43.43","-$304.00","$700.00","$396.00 (02/21/2026)","$536.50","$396.00","$700.00","300.00","4","$2145.99"
"Shai Gilgeous-Alexander 2018 Select Concourse Tri-Color","Raw","-20.00","-$15.00","$75.00","$60.00 (02/21/2026)","$76.50","$60.00","$89.99","300.00","4","$305.99"
"Kobe Bryant 2018 Prizm #15 Hyper","Raw","15.93","$6.87","$43.12","$49.99 (02/21/2026)","$46.27","$43.01","$49.99","33.33","4","$185.10"
"Kobe Bryant 2014 Prizm #136 Base","PSA 10","-34.06","-$54.50","$160.00","$105.50 (02/21/2026)","$132.72","$105.50","$160.00","100.00","4","$530.90"
"Kobe Bryant 2018 Prizm #15 Red White Blue","Raw","12.50","$5.00","$40.00","$45.00 (02/23/2026)","$40.00","$35.00","$45.00","100.00","4","$160.00"
"LeBron James 2021 Prizm #91 Red Ice","Raw","59.80","$2.99","$5.00","$7.99 (02/17/2026)","$7.06","$5.00","$7.99","-50.00","4","$28.23"
"Cade Cunningham 2021 Select #11 Concourse Blue Shimmer","PSA 9","2.02","$0.52","$25.48","$26.00 (02/10/2026)","$25.49","$21.97","$29.00","300.00","4","$101.97"
"Cade Cunningham 2021 Prizm #282 Purple Wave","PSA 9","21.57","$11.00","$51.00","$62.00 (02/16/2026)","$53.70","$46.80","$62.00","0.00","4","$214.79"
"Luka Doncic 2022 Prizm #196 Ice","Raw","-0.80","-$0.04","$4.99","$4.95 (02/18/2026)","$3.75","$2.00","$4.99","0.00","4","$15.00"
"Cade Cunningham 2021 Mosaic #203 Red","PSA 10","18.00","$15.30","$85.00","$100.30 (02/19/2026)","$88.83","$85.00","$100.30","300.00","4","$355.30"
"LeBron James 2018 Prizm #6 Ruby Wave","Raw","-15.01","-$1.42","$9.46","$8.04 (02/18/2026)","$15.75","$8.04","$28.00","0.00","4","$63.00"
"LeBron James 2018 Prizm #6 Red White Blue","PSA 10","26.07","$11.99","$46.00","$57.99 (02/21/2026)","$56.25","$46.00","$66.00","100.00","4","$224.99"
"Cade Cunningham 2021 Select #25 Rookie Revolution","Raw","-45.90","-$0.84","$1.83","$0.99 (02/22/2026)","$1.57","$0.99","$1.95","33.33","4","$6.27"
"LeBron James 2022 Optic #6 Lights Out","Raw","-33.11","-$0.99","$2.99","$2.00 (02/15/2026)","$2.37","$1.25","$3.25","-33.33","4","$9.49"
"LeBron James 2021 Mosaic #298 Finals MVPs - Red","Raw","-33.24","-$2.49","$7.49","$5.00 (02/05/2026)","$8.00","$5.00","$10.00","33.33","4","$31.99"
"Cade Cunningham 2021 Select #116 Premier Level Silver","PSA 10","37.36","$27.20","$72.80","$100.00 (02/20/2026)","$84.45","$72.80","$100.00","100.00","4","$337.79"
"Luka Doncic 2022 Optic #160 Holo","Raw","120.83","$3.63","$3.00","$6.63 (02/22/2026)","$4.31","$1.00","$12.00","300.00","4","$17.25"
"Victor Wembanyama 2023 Optic #6 My House","PSA 9","0.00","$0.00","$19.99","$19.99 (02/16/2026)","$19.99","$19.99","$20.00","-42.86","4","$79.97"
"Victor Wembanyama 2023 Optic #4 The Rookies - Holo","Raw","-17.15","-$7.45","$43.45","$36.00 (02/21/2026)","$41.97","$35.90","$51.00","100.00","4","$167.89"
"Victor Wembanyama 2023 Optic #225 International Red","Raw","14.49","$10.00","$69.00","$79.00 (02/17/2026)","$82.75","$69.00","$105.00","0.00","4","$331.00"
"LeBron James 2024 Prizm #130 Pink Ice","PSA 9","-9.12","-$3.01","$33.00","$29.99 (02/21/2026)","$34.00","$29.99","$40.00","300.00","4","$135.99"
"LeBron James 2023 Prizm #63 Red Sparkle","Raw","-16.67","-$6.00","$36.00","$30.00 (02/16/2026)","$32.75","$30.00","$36.00","-20.00","4","$131.00"
"Victor Wembanyama 2023 Prizm #136 Base","SGC 9.5","9.38","$3.00","$32.00","$35.00 (02/15/2026)","$34.50","$32.00","$36.00","100.00","4","$138.00"
"Anthony Edwards 2024 Prizm #7 Manga","Raw","20.69","$300.00","$1450.00","$1750.00 (02/23/2026)","$1693.75","$1450.00","$1825.00","300.00","4","$6775.00"
"LeBron James 2024 Prizm #3 Fractal - Fast Break","PSA 10","-39.59","-$38.81","$98.03","$59.22 (02/03/2026)","$68.12","$51.00","$98.03","0.00","4","$272.47"
"Victor Wembanyama 2023 Optic #18 Elite Dominators - Holo","Raw","-96.04","-$24.00","$24.99","$0.99 (02/15/2026)","$13.44","$0.99","$24.99","300.00","4","$53.77"
"LeBron James 2023 Select #66 Concourse Light Blue","Raw","-48.28","-$14.00","$29.00","$15.00 (02/18/2026)","$23.25","$15.00","$29.00","0.00","4","$93.00"
"Stephon Castle 2024 Select #72 Concourse Red Wave","Raw","-1.26","-$0.07","$5.57","$5.50 (02/16/2026)","$5.52","$4.00","$6.99","-50.00","4","$22.06"
"Victor Wembanyama 2023 Mosaic #8 Thunder Road","PSA 9","-1.63","-$0.41","$24.90","$24.49 (02/16/2026)","$25.97","$19.99","$29.99","300.00","4","$103.88"
"Victor Wembanyama 2023 Mosaic #17 Bank Shot","PSA 9","-35.71","-$12.50","$35.00","$22.50 (02/08/2026)","$32.13","$22.50","$40.00","33.33","4","$128.50"
"Shai Gilgeous-Alexander 2024 Prizm #2 Sublime","Raw","-3.29","-$1.81","$54.99","$53.18 (02/17/2026)","$53.34","$51.36","$55.00","-33.33","4","$213.35"
"LeBron James 2024 Prizm #130 Base","PSA 10","-16.64","-$13.73","$82.50","$68.77 (02/22/2026)","$80.25","$68.77","$87.24","-20.00","4","$321.01"
"Anthony Edwards 2024 Mosaic #279 City Edition - Blue Fluorescent","Raw","99.90","$19.98","$20.00","$39.98 (02/16/2026)","$27.49","$20.00","$39.98","300.00","4","$109.97"
"Victor Wembanyama 2023 Prizm #136 Blue Wave","PSA 10","9.09","$200.00","$2200.00","$2400.00 (02/15/2026)","$2252.50","$2200.00","$2400.00","100.00","4","$9010.00"
"Victor Wembanyama 2023 Prizm #136 Blue Wave","Raw","48.32","$154.75","$320.25","$475.00 (02/19/2026)","$390.63","$235.50","$475.00","0.00","4","$1562.50"
"LeBron James 2023 Mosaic #278 City Edition - Green","Raw","-80.00","-$8.00","$10.00","$2.00 (02/22/2026)","$3.84","$1.25","$10.00","-33.33","4","$15.35"
"LeBron James 2024 Select #111 Premier Level Maroon","Raw","10.73","$1.40","$13.09","$14.49 (02/04/2026)","$15.52","$12.00","$20.00","0.00","4","$62.08"
"Shai Gilgeous-Alexander 2024 Optic #7 Phazes","Raw","37.52","$16.37","$43.63","$60.00 (02/12/2026)","$54.91","$43.63","$65.00","-20.00","4","$219.63"
"Victor Wembanyama 2023 Mosaic #282 City Edition - Reactive Blue","PSA 9","14.40","$6.48","$45.00","$51.48 (02/18/2026)","$44.12","$40.00","$51.48","-42.86","4","$176.48"
"Anthony Edwards 2024 Prizm #22 Groovy","Raw","45.16","$17.11","$37.89","$55.00 (02/10/2026)","$51.22","$37.89","$70.00","-20.00","4","$204.89"
"Victor Wembanyama 2024 Prizm #172 Silver","PSA 9","0.00","$0.00","$30.00","$30.00 (02/13/2026)","$24.65","$11.61","$30.00","100.00","4","$98.61"
"Anthony Edwards 2020 Select #169 Premier Level Red White Green Ice","Raw","112.00","$11.20","$10.00","$21.20 (02/08/2026)","$16.05","$10.00","$21.20","100.00","4","$64.20"
"Kobe Bryant 2019 Prizm #8 Fast Break","Raw","-16.42","-$11.00","$67.00","$56.00 (02/05/2026)","$69.00","$56.00","$83.00","300.00","4","$276.00"
"LeBron James 2020 Prizm #6 Fearless - Silver","Raw","-47.08","-$5.65","$12.00","$6.35 (02/23/2026)","$5.90","$2.25","$12.00","0.00","4","$23.60"
"LeBron James 2020 Select #113 Premier Level Red White Orange Shimmer","Raw","130.46","$6.51","$4.99","$11.50 (02/15/2026)","$5.81","$3.24","$11.50","33.33","4","$23.22"
"Anthony Edwards 2020 Mosaic #252 National Pride - Red Wave","Raw","-38.71","-$6.00","$15.50","$9.50 (02/23/2026)","$13.38","$9.50","$17.50","-33.33","4","$53.50"
"LeBron James 2019 Mosaic #298 MVPs - Reactive Orange","Raw","-35.00","-$1.75","$5.00","$3.25 (02/21/2026)","$7.33","$3.25","$15.00","100.00","4","$29.30"
"Luka Doncic 2020 Mosaic #47 Base","Raw","-17.75","-$0.30","$1.69","$1.39 (02/19/2026)","$6.81","$1.39","$21.14","100.00","4","$27.22"
"Victor Wembanyama 2024 Mosaic #2 Heat Check","Raw","17.65","$1.50","$8.50","$10.00 (02/14/2026)","$7.94","$4.75","$10.00","-42.86","4","$31.75"
"Anthony Edwards 2020 Mosaic #201 Pink Camo","PSA 10","34.38","$27.50","$80.00","$107.50 (02/22/2026)","$82.63","$70.00","$107.50","-33.33","4","$330.50"
"Anthony Edwards 2024 Mosaic #2 Razzle Dazzle","PSA 10","6.06","$6.00","$99.00","$105.00 (02/21/2026)","$102.88","$99.00","$110.00","-50.00","4","$411.50"
"LeBron James 2021 Select #100 Concourse Blue Prizm","Raw","60.80","$1.21","$1.99","$3.20 (02/19/2026)","$2.07","$1.05","$3.20","33.33","4","$8.28"
"Shai Gilgeous-Alexander 2024 Mosaic #289 City Edition - Honeycomb","Raw","-3.51","-$2.00","$57.00","$55.00 (02/16/2026)","$56.94","$55.00","$59.75","0.00","4","$227.75"
"Victor Wembanyama 2023 Prizm #136 Rookie Variation - Fast Break","PSA 10","5.61","$30.52","$544.48","$575.00 (02/21/2026)","$597.37","$544.48","$660.00","300.00","4","$2389.48"
"Victor Wembanyama 2023 Select #288 Courtside Blue Retail","Raw","-8.04","-$2.01","$25.00","$22.99 (02/20/2026)","$23.75","$20.00","$27.00","100.00","4","$94.99"
"LeBron James 2022 Prizm #134 Ice","Raw","-43.75","-$1.75","$4.00","$2.25 (02/22/2026)","$4.39","$2.25","$5.84","-60.00","4","$17.58"
"LeBron James 2024 Prizm #130 Silver","PSA 10","1.50","$5.00","$333.00","$338.00 (02/21/2026)","$326.50","$310.00","$338.00","-33.33","4","$1306.00"
"LeBron James 2022 Mosaic #98 Reactive Blue","Raw","100.00","$1.00","$1.00","$2.00 (02/16/2026)","$1.87","$0.99","$3.50","100.00","4","$7.49"
"LeBron James 2017 Select #18 Concourse","Raw","-25.25","-$1.01","$4.00","$2.99 (02/19/2026)","$3.00","$2.50","$4.00","300.00","4","$11.99"
"LeBron James 2020 Mosaic #1 Stained Glass","PSA 10","3.66","$15.00","$410.00","$425.00 (02/12/2026)","$423.75","$410.00","$450.00","-20.00","4","$1695.00"
"Anthony Edwards 2020 Mosaic #261 NBA Debut - Reactive Yellow","PSA 10","1.41","$1.00","$71.00","$72.00 (02/22/2026)","$80.25","$71.00","$89.99","0.00","4","$320.99"
"Luka Doncic 2021 Mosaic #1 Epic Performers - Silver Mosaic","Raw","151.29","$5.28","$3.49","$8.77 (02/21/2026)","$4.81","$3.49","$8.77","0.00","4","$19.25"
"LeBron James 2016 Optic #15 Base","PSA 9","45.16","$14.00","$31.00","$45.00 (02/21/2026)","$37.63","$31.00","$45.00","100.00","4","$150.50"
"LeBron James 2016 Optic #15 Holo","PSA 10","14.10","$55.00","$390.00","$445.00 (02/20/2026)","$372.00","$293.00","$445.00","100.00","4","$1488.00"
"Luka Doncic 2018 Prizm #3 Emergent - Silver","Raw","70.09","$14.01","$19.99","$34.00 (02/20/2026)","$29.74","$19.99","$40.00","100.00","4","$118.98"
"LeBron James 2019 Optic #60 Hyper Pink","Raw","169.54","$8.46","$4.99","$13.45 (02/20/2026)","$11.36","$2.99","$23.99","-33.33","4","$45.42"
"Shai Gilgeous-Alexander 2018 Prizm Mosaic #89 Base","Raw","34.92","$33.00","$94.50","$127.50 (02/23/2026)","$100.75","$89.99","$127.50","100.00","4","$402.98"
"LeBron James 2019 Mosaic Jam Masters","PSA 10","-44.44","-$16.00","$36.00","$20.00 (02/21/2026)","$34.37","$20.00","$43.00","33.33","4","$137.47"
"Shai Gilgeous-Alexander 2018 Optic #162 Holo","Raw","-18.18","-$30.00","$165.00","$135.00 (02/22/2026)","$137.00","$113.00","$165.00","0.00","4","$548.00"
"Kobe Bryant 2018 Prizm #15 Green","Raw","118.75","$28.50","$24.00","$52.50 (02/14/2026)","$35.37","$24.00","$52.50","-33.33","4","$141.49"
"Anthony Edwards 2020 Prizm #258 Tmall Blue Wave","PSA 10","-5.77","-$41.00","$710.00","$669.00 (02/19/2026)","$707.25","$669.00","$750.00","33.33","4","$2829.00"
"LeBron James 2021 Mosaic #246 National Pride - Green","Raw","61.00","$1.22","$2.00","$3.22 (02/07/2026)","$2.93","$2.00","$3.50","0.00","4","$11.71"
"LeBron James 2022 Select #7 En Fuego","Raw","-71.73","-$10.76","$15.00","$4.24 (02/18/2026)","$10.31","$4.24","$15.00","100.00","4","$41.24"
"Cade Cunningham 2021 Mosaic #260 National Pride - Red","Raw","0.00","$0.00","$9.99","$9.99 (02/09/2026)","$8.31","$5.50","$9.99","-33.33","4","$33.25"
"Cade Cunningham 2021 Optic #21 75 Years of the NBA","PSA 10","3.45","$2.00","$58.00","$60.00 (02/16/2026)","$55.75","$45.00","$60.00","300.00","4","$223.00"
"Stephon Castle 2024 Prizm #234 Ice","PSA 10","5.71","$10.00","$175.00","$185.00 (02/20/2026)","$164.75","$115.00","$185.00","300.00","4","$659.00"
"Anthony Edwards 2024 Optic #14 Elite Dominators - Blue","Raw","-8.16","-$2.00","$24.50","$22.50 (02/04/2026)","$20.75","$15.50","$24.50","100.00","4","$83.00"
"Victor Wembanyama 2023 Optic #8 Express Lane - Holo","PSA 10","86.36","$38.00","$44.00","$82.00 (02/14/2026)","$69.25","$44.00","$84.00","-50.00","4","$277.00"
"Stephon Castle 2024 Mosaic #290 City Edition - Fast Break Red","Raw","-20.93","-$9.00","$43.00","$34.00 (02/22/2026)","$30.48","$18.53","$43.00","300.00","4","$121.94"
"Stephon Castle 2024 Mosaic #236 Fast Break","Raw","-3.06","-$0.49","$15.99","$15.50 (02/18/2026)","$11.50","$6.00","$15.99","-42.86","4","$45.99"
"Victor Wembanyama 2023 Prizm #12 Emergent - Green","PSA 10","28.33","$17.00","$60.00","$77.00 (02/07/2026)","$68.50","$60.00","$77.00","300.00","4","$274.00"
"Victor Wembanyama 2023 Prizm #136 Blue Wave","PSA 9","6.38","$30.00","$470.00","$500.00 (02/21/2026)","$509.00","$470.00","$550.00","0.00","4","$2036.00"
"LeBron James 2023 Optic #65 Blue Velocity","Raw","-35.00","-$1.75","$5.00","$3.25 (02/18/2026)","$4.00","$2.26","$5.50","100.00","4","$16.01"
"Victor Wembanyama 2023 Prizm #136 Red Ice","PSA 9","20.86","$40.39","$193.61","$234.00 (02/22/2026)","$212.75","$193.61","$234.00","-66.67","4","$850.99"
"LeBron James 2023 Mosaic #11 Storm Chasers","Raw","56.29","$9.00","$15.99","$24.99 (02/23/2026)","$22.59","$15.99","$25.00","100.00","4","$90.36"
"LeBron James 2024 Select #310 Mezzanine Silver","Raw","1.08","$0.02","$1.85","$1.87 (02/18/2026)","$2.21","$0.99","$3.25","-42.86","4","$8.84"
"Victor Wembanyama 2023 Mosaic #3 Storm Chasers","Raw","-17.02","-$8.00","$47.01","$39.01 (02/11/2026)","$46.00","$33.00","$65.00","0.00","4","$184.02"
"LeBron James 2023 Mosaic #92 Reactive Blue","Raw","-16.32","-$0.39","$2.39","$2.00 (02/21/2026)","$2.41","$0.99","$3.25","-33.33","4","$9.64"
"Victor Wembanyama 2023 Select #9 Rookie Revolution - Green","Raw","-30.00","-$7.50","$25.00","$17.50 (02/21/2026)","$18.87","$12.50","$25.00","100.00","4","$75.49"
"Stephon Castle 2024 Select #72 Concourse Scope","Raw","61.45","$3.38","$5.50","$8.88 (02/08/2026)","$7.47","$5.50","$9.99","-20.00","4","$29.87"
"Stephon Castle 2024 Prizm #13 Fireworks","Raw","-47.89","-$0.91","$1.90","$0.99 (02/22/2026)","$2.35","$0.99","$3.25","-50.00","4","$9.39"
"Victor Wembanyama 2023 Select #87 Concourse Blue Cracked Ice","PSA 9","1.14","$0.50","$44.00","$44.50 (02/16/2026)","$42.88","$38.00","$45.00","-66.67","4","$171.50"
"LeBron James 2023 Mosaic #92 Mosaic","Raw","0.00","$0.00","$3.00","$3.00 (02/19/2026)","$2.69","$1.77","$3.00","300.00","4","$10.76"
"Stephon Castle 2024 Prizm #234 Orange Ice","PSA 10","31.25","$40.48","$129.52","$170.00 (02/23/2026)","$154.88","$129.52","$170.00","-20.00","4","$619.52"
"Cade Cunningham 2021 Prizm #282 Orange Ice","PSA 9","19.90","$9.95","$50.00","$59.95 (02/21/2026)","$53.30","$49.95","$59.95","0.00","3","$159.90"
"Cade Cunningham 2021 Prizm #282 Blue Wave","Raw","8.11","$6.00","$74.00","$80.00 (02/06/2026)","$78.00","$74.00","$80.00","-50.00","3","$234.00"
"Cade Cunningham 2021 Prizm #22 Emergent - Green","Raw","-60.83","-$3.65","$6.00","$2.35 (02/14/2026)","$4.78","$2.35","$6.00","0.00","3","$14.35"
"LeBron James 2021 Select #100 Concourse Red","Raw","40.00","$3.00","$7.50","$10.50 (02/15/2026)","$9.50","$7.50","$10.50","0.00","3","$28.49"
"LeBron James 2024 Mosaic #286 City Edition - White","Raw","-4.68","-$4.91","$104.90","$99.99 (02/11/2026)","$118.63","$99.99","$151.00","0.00","3","$355.89"
"Cade Cunningham 2021 Select #11 Concourse Orange Flash","PSA 9","-33.33","-$10.00","$30.00","$20.00 (02/14/2026)","$26.66","$20.00","$30.00","0.00","3","$79.99"
"Anthony Edwards 2020 Prizm #258 Ruby Wave","PSA 10","-8.28","-$24.00","$290.00","$266.00 (02/17/2026)","$283.67","$266.00","$295.00","0.00","3","$851.00"
"Kobe Bryant 2017 Optic #6 The Champ is Here","PSA 10","32.89","$49.50","$150.50","$200.00 (02/14/2026)","$183.50","$150.50","$200.00","0.00","3","$550.50"
"LeBron James 2020 Prizm #1 Silver","PSA 8","-34.06","-$21.80","$64.00","$42.20 (02/13/2026)","$58.55","$42.20","$69.44","-50.00","3","$175.64"
"LeBron James 2019 Optic #60 Blue Velocity","Raw","185.71","$13.00","$7.00","$20.00 (02/20/2026)","$11.17","$6.50","$20.00","0.00","3","$33.50"
"Anthony Edwards 2020 Select #61 Concourse","PSA 10","-1.98","-$1.01","$51.00","$49.99 (02/20/2026)","$48.00","$43.00","$51.00","-50.00","3","$143.99"
"LeBron James 2020 Prizm #1 Orange Ice","PSA 10","-10.83","-$65.00","$600.00","$535.00 (02/08/2026)","$563.33","$535.00","$600.00","-57.14","3","$1690.00"
"LeBron James 2020 Prizm #1 Fast Break","PSA 10","1.09","$6.66","$610.00","$616.66 (02/22/2026)","$625.55","$610.00","$650.00","200.00","3","$1876.66"
"Luka Doncic 2018 Prizm #280 Purple Ice","PSA 10","6.59","$340.00","$5160.00","$5500.00 (02/19/2026)","$5273.33","$4920.00","$5500.00","200.00","3","$15820.00"
"Luka Doncic 2020 Mosaic #19 Center Stage","Raw","27.27","$3.00","$11.00","$14.00 (02/21/2026)","$9.92","$4.75","$14.00","200.00","3","$29.75"
"Luka Doncic 2018 Select #122 Premier Level","PSA 10","0.20","$0.24","$120.00","$120.24 (02/07/2026)","$139.25","$120.00","$177.50","50.00","3","$417.74"
"LeBron James 2020 Select #113 Premier Level Blue Retail","Raw","53.54","$0.53","$0.99","$1.52 (02/14/2026)","$1.48","$0.99","$1.94","0.00","3","$4.45"
"LeBron James 2017 Prizm Mosaic #80 Base","PSA 10","-38.26","-$30.99","$80.99","$50.00 (02/19/2026)","$65.66","$50.00","$80.99","-25.00","3","$196.99"
"Shai Gilgeous-Alexander 2019 Optic #113 Holo","Raw","480.81","$4.76","$0.99","$5.75 (02/08/2026)","$3.91","$0.99","$5.75","-25.00","3","$11.73"
"Kobe Bryant 2018 Prizm #15 Base","PSA 10","24.27","$22.46","$92.54","$115.00 (02/20/2026)","$106.01","$92.54","$115.00","-40.00","3","$318.04"
"LeBron James 2019 Select #47 Concourse","PSA 10","-10.00","-$2.50","$25.00","$22.50 (02/13/2026)","$23.33","$22.50","$25.00","0.00","3","$70.00"
"LeBron James 2019 Select #173 Premier Level","PSA 10","-17.80","-$4.45","$25.00","$20.55 (02/17/2026)","$23.02","$20.55","$25.00","0.00","3","$69.05"
"Luka Doncic 2019 Prizm #75 Red White Blue","Raw","304.04","$3.01","$0.99","$4.00 (02/21/2026)","$4.59","$0.99","$8.78","200.00","3","$13.77"
"Luka Doncic 2019 Mosaic #44 Reactive Orange","PSA 10","-9.70","-$2.91","$30.00","$27.09 (02/12/2026)","$29.03","$27.09","$30.01","50.00","3","$87.10"
"Anthony Edwards 2020 Mosaic #252 National Pride - Reactive Red","Raw","-36.36","-$6.00","$16.50","$10.50 (02/10/2026)","$14.00","$10.50","$16.50","200.00","3","$42.00"
"LeBron James 2019 Mosaic #298 MVPs - Green","PSA 10","19.20","$6.24","$32.50","$38.74 (02/19/2026)","$34.58","$25.00","$40.00","50.00","3","$103.74"
"LeBron James 2020 Mosaic #81 Reactive Yellow","Raw","73.53","$2.75","$3.74","$6.49 (01/31/2026)","$6.07","$3.74","$7.99","-40.00","3","$18.22"
"LeBron James 2019 Mosaic #8 Pink Camo","PSA 10","-20.00","-$10.00","$50.00","$40.00 (02/21/2026)","$46.66","$40.00","$50.00","-25.00","3","$139.99"
"LeBron James 2019 Mosaic #8 Red","PSA 9","50.08","$10.01","$19.99","$30.00 (02/20/2026)","$24.68","$19.99","$30.00","200.00","3","$74.04"
"Cade Cunningham 2021 Prizm #282 Red & Gold Wave","Raw","-28.76","-$52.49","$182.49","$130.00 (01/29/2026)","$166.66","$130.00","$187.50","200.00","3","$499.99"
"Anthony Edwards 2020 Mosaic #201 Fast Break","Raw","61.29","$19.00","$31.00","$50.00 (02/04/2026)","$37.33","$28.00","$50.00","0.00","3","$112.00"
"Cade Cunningham 2021 Select #40 Select Numbers - Red","Raw","-17.55","-$0.75","$4.25","$3.50 (02/21/2026)","$4.00","$2.50","$5.99","200.00","3","$11.99"
"Cade Cunningham 2021 Select #116 Premier Level Green White Purple","Raw","643.24","$11.90","$1.85","$13.75 (02/22/2026)","$9.78","$1.85","$17.50","0.00","3","$29.35"
"Anthony Edwards 2020 Mosaic #252 National Pride","PSA 9","97.78","$11.24","$11.50","$22.74 (02/03/2026)","$19.00","$11.50","$24.99","0.00","3","$56.99"
"LeBron James 2015 Select #47 Concourse","Raw","0.00","$0.00","$2.25","$2.25 (02/19/2026)","$4.50","$2.25","$8.99","200.00","3","$13.49"
"Kobe Bryant 2015 Select #186 Premier Level","Raw","-8.89","-$2.00","$22.50","$20.50 (02/12/2026)","$21.17","$11.00","$30.00","200.00","3","$63.50"
"LeBron James 2024 Prizm #130 Glitter","PSA 9","10.24","$65.00","$635.00","$700.00 (02/09/2026)","$641.67","$590.00","$700.00","0.00","3","$1925.00"
"Luka Doncic 2022 Optic #3 My House","Raw","-10.00","-$0.20","$2.00","$1.80 (02/22/2026)","$1.74","$1.41","$2.00","200.00","3","$5.21"
"Stephon Castle 2024 Optic #12 Net Marvels - Fast Break Gold","Raw","13.28","$109.00","$821.00","$930.00 (02/21/2026)","$917.00","$821.00","$1000.00","200.00","3","$2751.00"
"Shai Gilgeous-Alexander 2018 Prizm #11 Luck of the Lottery - Silver","Raw","-36.21","-$10.50","$29.00","$18.50 (02/23/2026)","$26.50","$18.50","$32.00","0.00","3","$79.50"
"Stephon Castle 2024 Select #388 Mezzanine Blue Cracked Ice","Raw","233.00","$6.99","$3.00","$9.99 (02/20/2026)","$7.33","$3.00","$9.99","0.00","3","$21.99"
"Stephon Castle 2024 Select #388 Mezzanine Tectonic","Raw","-43.33","-$3.25","$7.50","$4.25 (02/18/2026)","$6.18","$4.25","$7.50","-25.00","3","$18.55"
"LeBron James 2024 Prizm #130 Blue Wave","Raw","-27.92","-$49.38","$176.88","$127.50 (02/23/2026)","$154.79","$127.50","$176.88","0.00","3","$464.38"
"Anthony Edwards 2024 Prizm #100 Orange","Raw","0.00","$0.00","$44.67","$44.67 (02/01/2026)","$44.67","$39.00","$54.00","0.00","3","$134.00"
"Victor Wembanyama 2023 Optic #4 The Rookies - Holo","PSA 9","30.91","$17.00","$55.00","$72.00 (02/17/2026)","$57.23","$44.69","$72.00","-62.50","3","$171.69"
"Victor Wembanyama 2023 Optic #4 Lights Out","PSA 10","-2.17","-$1.00","$46.00","$45.00 (02/20/2026)","$55.67","$45.00","$76.00","-50.00","3","$167.00"
"Victor Wembanyama 2023 Mosaic #8 Introductions - Mosaic","Raw","0.05","$0.01","$19.99","$20.00 (02/12/2026)","$18.00","$14.00","$20.00","50.00","3","$53.99"
"LeBron James 2022 Optic #116 Purple","Raw","150.00","$3.00","$2.00","$5.00 (02/08/2026)","$3.16","$2.00","$5.00","50.00","3","$9.49"
"LeBron James 2023 Optic #65 Fast Break Pink","Raw","-11.43","-$8.00","$70.00","$62.00 (02/23/2026)","$56.00","$36.00","$70.00","200.00","3","$168.00"
"Victor Wembanyama 2023 Prizm #136 Choice Blue Yellow Green","PSA 9","-26.75","-$147.88","$552.88","$405.00 (02/01/2026)","$489.29","$405.00","$552.88","0.00","3","$1467.88"
"Victor Wembanyama 2023 Prizm #136 Red Sparkle","PSA 10","12.99","$230.00","$1770.00","$2000.00 (02/21/2026)","$1856.33","$1770.00","$2000.00","-57.14","3","$5569.00"
"Victor Wembanyama 2023 Prizm #136 Teal Ice","Raw","6.61","$122.50","$1852.50","$1975.00 (02/22/2026)","$2109.17","$1852.50","$2500.00","50.00","3","$6327.50"
"LeBron James 2024 Select #310 Mezzanine Red Flash","Raw","-24.59","-$3.26","$13.26","$10.00 (02/14/2026)","$12.25","$10.00","$13.50","0.00","3","$36.76"
"Stephon Castle 2024 Mosaic #267 NBA Debut - Blue","Raw","-30.43","-$6.13","$20.13","$14.00 (02/08/2026)","$18.08","$14.00","$25.00","50.00","3","$54.25"
"Stephon Castle 2024 Mosaic #236 Choice Red & Green","Raw","-24.92","-$2.49","$9.99","$7.50 (02/22/2026)","$7.58","$5.25","$9.99","-66.67","3","$22.74"
"LeBron James 2023 Select #7 Select Certified - Silver","Raw","-49.87","-$1.99","$3.99","$2.00 (02/15/2026)","$3.16","$2.00","$3.99","200.00","3","$9.49"
"Victor Wembanyama 2023 Select #87 Concourse Orange Flash","SGC 9.5","-31.52","-$29.00","$92.00","$63.00 (02/23/2026)","$76.67","$63.00","$92.00","200.00","3","$230.00"
"Victor Wembanyama 2023 Mosaic #18 Elevate - Mosaic","PSA 10","9.76","$8.00","$82.00","$90.00 (01/31/2026)","$90.67","$82.00","$100.00","200.00","3","$272.00"
"Victor Wembanyama 2024 Prizm #172 Blue Sparkle","Raw","-7.69","-$5.00","$65.00","$60.00 (02/23/2026)","$55.67","$42.00","$65.00","0.00","3","$167.00"
"Anthony Edwards 2024 Optic #10 Phazes","PSA 10","-22.56","-$38.35","$170.00","$131.65 (02/10/2026)","$144.43","$128.30","$170.00","200.00","3","$433.30"
