Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"LeBron James 2024 Prizm #19 Fireworks - Silver","Raw","0.00","$0.00","$8.93","$8.93 (04/20/2026)","$8.93","$8.93","$8.93","-66.67","1","$8.93"
"LeBron James 2024 Prizm #19 Fireworks - White Wave","Raw","0.00","$0.00","$102.50","$102.50 (04/25/2026)","$102.50","$102.50","$102.50","0.00","1","$102.50"
"Stephon Castle / Victor Wembanyama 2024 Prizm Black #8 Color Blast Duals","Raw","0.00","$0.00","$4700.00","$4700.00 (04/28/2026)","$4700.00","$4700.00","$4700.00","0.00","1","$4700.00"
"Victor Wembanyama 2024 Prizm Black #1 Basketballs","Raw","0.00","$0.00","$57.89","$57.89 (04/23/2026)","$57.89","$57.89","$57.89","0.00","1","$57.89"
"Giannis Antetokounmpo 2024 Prizm Black #159 Purple Ice","Raw","0.00","$0.00","$12.50","$12.50 (04/17/2026)","$12.50","$12.50","$12.50","0.00","1","$12.50"
"Victor Wembanyama 2024 Prizm Black #1 Red","Raw","0.00","$0.00","$55.00","$55.00 (04/27/2026)","$55.00","$55.00","$55.00","-50.00","1","$55.00"
"Victor Wembanyama 2024 Prizm Black #1 Blue Ice","Raw","0.00","$0.00","$140.50","$140.50 (04/23/2026)","$140.50","$140.50","$140.50","0.00","1","$140.50"
"Bub Carrington 2024 Prizm Black #92 Skewed","Raw","0.00","$0.00","$3.49","$3.49 (04/25/2026)","$3.49","$3.49","$3.49","0.00","1","$3.49"
"Donovan Clingan 2024 Prizm Black #131 Hyper","Raw","0.00","$0.00","$1.99","$1.99 (04/25/2026)","$1.99","$1.99","$1.99","0.00","1","$1.99"
"Scoot Henderson 2023 Prizm #141 Purple Ice","Raw","0.00","$0.00","$49.99","$49.99 (04/21/2026)","$49.99","$49.99","$49.99","0.00","1","$49.99"
"Michael Porter Jr. 2018 Prizm #SS-MPJ Sensational Signatures - Mojo","Raw","0.00","$0.00","$42.00","$42.00 (04/27/2026)","$42.00","$42.00","$42.00","0.00","1","$42.00"
"Brandon Miller 2023 Prizm #152 Green Wave","Raw","0.00","$0.00","$11.50","$11.50 (04/27/2026)","$11.50","$11.50","$11.50","0.00","1","$11.50"
"Bennedict Mathurin 2022 Prizm #254 Hyper","Raw","0.00","$0.00","$12.00","$12.00 (04/17/2026)","$12.00","$12.00","$12.00","0.00","1","$12.00"
"Cade Cunningham 2022 Prizm #89 Red","Raw","0.00","$0.00","$9.99","$9.99 (04/26/2026)","$9.99","$9.99","$9.99","0.00","1","$9.99"
"Anthony Edwards 2024 Prizm Black #6 Manga","Raw","0.00","$0.00","$4250.00","$4250.00 (04/26/2026)","$4250.00","$4250.00","$4250.00","0.00","1","$4250.00"
"Dalton Knecht 2024 Prizm Black #33 Pulsar","Raw","0.00","$0.00","$1.26","$1.26 (04/28/2026)","$1.26","$1.26","$1.26","0.00","1","$1.26"
"Bronny James Jr. 2024 Prizm Black #94 Basketballs","Raw","0.00","$0.00","$4.63","$4.63 (04/23/2026)","$4.63","$4.63","$4.63","0.00","1","$4.63"
"Donovan Clingan 2024 Prizm Black #131 Blue Shimmer","Raw","0.00","$0.00","$35.00","$35.00 (04/17/2026)","$35.00","$35.00","$35.00","0.00","1","$35.00"
"Bennedict Mathurin 2022 Prizm #254 Blue Wave","Raw","0.00","$0.00","$0.99","$0.99 (04/25/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Dariq Whitehead 2023 Prizm #175 White","Raw","0.00","$0.00","$6.58","$6.58 (04/18/2026)","$6.58","$6.58","$6.58","0.00","1","$6.58"
"Shai Gilgeous-Alexander 2018 Prizm #11 Luck of the Lottery - Fast Break","Raw","0.00","$0.00","$34.99","$34.99 (04/18/2026)","$34.99","$34.99","$34.99","0.00","1","$34.99"
"Scoot Henderson 2023 Prizm #16 Emergent - Green","Raw","0.00","$0.00","$1.06","$1.06 (04/21/2026)","$1.06","$1.06","$1.06","0.00","1","$1.06"
"Dereck Lively II 2023 Prizm #163 Pink Ice","Raw","0.00","$0.00","$15.00","$15.00 (04/28/2026)","$15.00","$15.00","$15.00","-66.67","1","$15.00"
"Jaden Hardy 2022 Prizm #SS-JE Sensational Signatures","Raw","0.00","$0.00","$2.78","$2.78 (04/22/2026)","$2.78","$2.78","$2.78","0.00","1","$2.78"
"Stephen Curry 2022 Prizm #101 Fast Break Blue","Raw","0.00","$0.00","$60.00","$60.00 (04/25/2026)","$60.00","$60.00","$60.00","0.00","1","$60.00"
"Caleb Houstan 2022 Prizm #RSI-CHO Rookie Signatures","Raw","0.00","$0.00","$0.99","$0.99 (04/19/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Luka Doncic 2022 Prizm Monopoly #19 Gold Money Shimmer","Raw","0.00","$0.00","$25.00","$25.00 (04/23/2026)","$25.00","$25.00","$25.00","0.00","1","$25.00"
"Blake Wesley 2022 Prizm #RSI-BWE Rookie Signatures","Raw","0.00","$0.00","$0.99","$0.99 (04/25/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"AJ Griffin 2022 Prizm #248 Hyper","Raw","0.00","$0.00","$0.99","$0.99 (04/17/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Victor Wembanyama 2024 Prizm Black #3 Manga","Raw","0.00","$0.00","$17171.00","$17171.00 (04/27/2026)","$17171.00","$17171.00","$17171.00","0.00","1","$17171.00"
"LeBron James 2022 Prizm #134 Ruby Wave","Raw","0.00","$0.00","$1.04","$1.04 (04/26/2026)","$1.04","$1.04","$1.04","0.00","1","$1.04"
"Cam Whitmore 2023 Prizm #129 Green","Raw","0.00","$0.00","$1.00","$1.00 (04/30/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Cason Wallace 2023 Prizm #139 Fast Break","Raw","0.00","$0.00","$2.07","$2.07 (04/29/2026)","$2.07","$2.07","$2.07","0.00","1","$2.07"
"Toumani Camara 2023 Prizm #164 Purple","Raw","0.00","$0.00","$30.00","$30.00 (04/29/2026)","$30.00","$30.00","$30.00","0.00","1","$30.00"
"Keyonte George 2023 Prizm #127 Teal Ice","Raw","0.00","$0.00","$75.00","$75.00 (04/22/2026)","$75.00","$75.00","$75.00","0.00","1","$75.00"
"Victor Wembanyama 2023 Prizm #136 Multi Wave","Raw","0.00","$0.00","$3499.00","$3499.00 (04/27/2026)","$3499.00","$3499.00","$3499.00","0.00","1","$3499.00"
"Dariq Whitehead 2023 Prizm #175 Red White Blue","Raw","0.00","$0.00","$1.05","$1.05 (04/18/2026)","$1.05","$1.05","$1.05","0.00","1","$1.05"
"Chris Paul 2021 Prizm Draft Picks #12 Stained Glass","Raw","0.00","$0.00","$45.00","$45.00 (04/27/2026)","$45.00","$45.00","$45.00","0.00","1","$45.00"
"Ja Morant 2019 Prizm Draft Picks #2 Red","Raw","0.00","$0.00","$2.25","$2.25 (04/27/2026)","$2.25","$2.25","$2.25","0.00","1","$2.25"
"Zion Williamson 2019 Prizm Draft Picks #1 Blue","Raw","0.00","$0.00","$1.76","$1.76 (04/17/2026)","$1.76","$1.76","$1.76","0.00","1","$1.76"
"LeBron James 2022 Prizm Monopoly #40 Teal Wave","Raw","0.00","$0.00","$9.00","$9.00 (04/30/2026)","$9.00","$9.00","$9.00","0.00","1","$9.00"
"Luka Doncic 2024 Prizm #89 Glitter","Raw","0.00","$0.00","$100.00","$100.00 (04/29/2026)","$100.00","$100.00","$100.00","0.00","1","$100.00"
"Terrence Shannon Jr. 2024 Prizm #224 Blue Pulsar","Raw","0.00","$0.00","$14.00","$14.00 (04/23/2026)","$14.00","$14.00","$14.00","0.00","1","$14.00"
"Terrence Shannon Jr. 2024 Prizm #224 Choice Red","Raw","0.00","$0.00","$9.50","$9.50 (04/25/2026)","$9.50","$9.50","$9.50","0.00","1","$9.50"
"Jayson Tatum 2021 Prizm #13 Fast Break Pink","Raw","0.00","$0.00","$8.27","$8.27 (04/26/2026)","$8.27","$8.27","$8.27","0.00","1","$8.27"
"Damian Lillard 2021 Prizm #116 Blue","Raw","0.00","$0.00","$1.50","$1.50 (04/27/2026)","$1.50","$1.50","$1.50","0.00","1","$1.50"
"Giannis Antetokounmpo 2021 Prizm #1 Orange Ice","Raw","0.00","$0.00","$1.00","$1.00 (04/30/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Tristan da Silva 2024 Prizm #256 Fast Break Purple","Raw","0.00","$0.00","$8.50","$8.50 (04/18/2026)","$8.50","$8.50","$8.50","0.00","1","$8.50"
"Victor Wembanyama 2023 Prizm Draft Picks #2 Blue Wave","Raw","0.00","$0.00","$99.00","$99.00 (04/27/2026)","$99.00","$99.00","$99.00","0.00","1","$99.00"
"Franz Wagner 2021 Prizm #310 Green","Raw","0.00","$0.00","$3.00","$3.00 (04/28/2026)","$3.00","$3.00","$3.00","-66.67","1","$3.00"
"Jalen Brunson 2023 Prizm Deca #107 Red","Raw","0.00","$0.00","$7.50","$7.50 (04/20/2026)","$7.50","$7.50","$7.50","0.00","1","$7.50"
"Brandon Miller 2023 Prizm Monopoly #15 Brown","Raw","0.00","$0.00","$3.25","$3.25 (04/24/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Keldon Johnson 2019 Prizm #FR-KJN Fast Break Rookie Autographs","Raw","0.00","$0.00","$15.00","$15.00 (04/27/2026)","$15.00","$15.00","$15.00","0.00","1","$15.00"
"LeBron James 2016 Prizm #1 Explosion - Silver","Raw","0.00","$0.00","$16.99","$16.99 (04/21/2026)","$16.99","$16.99","$16.99","0.00","1","$16.99"
"LeBron James 2016 Prizm #4 Sky's the Limit - Blue Wave","Raw","0.00","$0.00","$21.01","$21.01 (04/20/2026)","$21.01","$21.01","$21.01","0.00","1","$21.01"
"Stephen Curry 2016 Prizm #4 First Step - Green","Raw","0.00","$0.00","$14.70","$14.70 (04/27/2026)","$14.70","$14.70","$14.70","0.00","1","$14.70"
"Kamilla Cardoso 2024 Prizm Draft Picks #59 Purple Ice","Raw","0.00","$0.00","$3.95","$3.95 (04/28/2026)","$3.95","$3.95","$3.95","0.00","1","$3.95"
"Aaron Nesmith 2020 Prizm #RS-ANS Rookie Signatures","Raw","0.00","$0.00","$5.00","$5.00 (04/21/2026)","$5.00","$5.00","$5.00","0.00","1","$5.00"
"Nick Smith Jr. 2023 Prizm Monopoly #14 Orange","Raw","0.00","$0.00","$0.99","$0.99 (04/26/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Pascal Siakam 2016 Prizm #23 Rookie Signatures","Raw","0.00","$0.00","$15.49","$15.49 (04/18/2026)","$15.49","$15.49","$15.49","0.00","1","$15.49"
"Cade Cunningham 2022 Prizm #89 Fast Break Red","Raw","0.00","$0.00","$21.24","$21.24 (04/19/2026)","$21.24","$21.24","$21.24","0.00","1","$21.24"
"Luka Doncic 2023 Prizm #110 Ruby Wave","Raw","0.00","$0.00","$4.00","$4.00 (04/21/2026)","$4.00","$4.00","$4.00","0.00","1","$4.00"
"Gradey Dick 2023 Prizm Draft Picks #10 Manga","Raw","0.00","$0.00","$47.00","$47.00 (04/28/2026)","$47.00","$47.00","$47.00","0.00","1","$47.00"
"Keyonte George 2023 Prizm Draft Picks #12 Color Blast","Raw","0.00","$0.00","$140.50","$140.50 (04/18/2026)","$140.50","$140.50","$140.50","0.00","1","$140.50"
"Grayson Allen 2018 Prizm #123 Blue","Raw","0.00","$0.00","$10.00","$10.00 (04/27/2026)","$10.00","$10.00","$10.00","0.00","1","$10.00"
"Aaron Wiggins 2021 Prizm #286 Premium Factory Set","Raw","0.00","$0.00","$5.00","$5.00 (04/28/2026)","$5.00","$5.00","$5.00","0.00","1","$5.00"
"Austin Reaves 2021 Prizm #165 Orange Ice","Raw","0.00","$0.00","$25.00","$25.00 (04/30/2026)","$25.00","$25.00","$25.00","0.00","1","$25.00"
"Jaden Springer 2021 Prizm #317 Purple Wave","Raw","0.00","$0.00","$1.69","$1.69 (04/17/2026)","$1.69","$1.69","$1.69","0.00","1","$1.69"
"Dalano Banton 2021 Prizm #328 Red White Blue","Raw","0.00","$0.00","$1.39","$1.39 (04/22/2026)","$1.39","$1.39","$1.39","0.00","1","$1.39"
"Kevin Durant 2021 Prizm #120 Blue Wave","Raw","0.00","$0.00","$2.19","$2.19 (04/20/2026)","$2.19","$2.19","$2.19","0.00","1","$2.19"
"Anthony Edwards 2020 Prizm #RP-AEW Rookie Penmanship","Raw","0.00","$0.00","$450.00","$450.00 (04/18/2026)","$450.00","$450.00","$450.00","0.00","1","$450.00"
"Dwyane Wade 2023 Prizm Deca #1 Finalists - Mojo","Raw","0.00","$0.00","$23.50","$23.50 (04/26/2026)","$23.50","$23.50","$23.50","0.00","1","$23.50"
"Anthony Davis 2022 Prizm Monopoly #41 Light Blue","Raw","0.00","$0.00","$6.00","$6.00 (04/22/2026)","$6.00","$6.00","$6.00","0.00","1","$6.00"
"Chet Holmgren 2022 Prizm #16 Emergent - Green","Raw","0.00","$0.00","$17.50","$17.50 (04/28/2026)","$17.50","$17.50","$17.50","0.00","1","$17.50"
"Bones Hyland 2021 Prizm #302 Blue NBA 75th Anniversary","Raw","0.00","$0.00","$4.00","$4.00 (04/22/2026)","$4.00","$4.00","$4.00","0.00","1","$4.00"
"Kenneth Lofton Jr. 2022 Prizm #RSI-KLJ Rookie Signatures","Raw","0.00","$0.00","$1.25","$1.25 (04/29/2026)","$1.25","$1.25","$1.25","0.00","1","$1.25"
"Cade Cunningham 2021 Prizm Draft Picks #1 On Campus","Raw","0.00","$0.00","$90.00","$90.00 (04/22/2026)","$90.00","$90.00","$90.00","-75.00","1","$90.00"
"DeMar DeRozan 2016 Prizm #12 Explosion - Blue Wave","Raw","0.00","$0.00","$3.69","$3.69 (04/26/2026)","$3.69","$3.69","$3.69","0.00","1","$3.69"
"John Wall 2016 Prizm #20 Explosion - Purple","Raw","0.00","$0.00","$2.24","$2.24 (04/30/2026)","$2.24","$2.24","$2.24","0.00","1","$2.24"
"Jayson Tatum 2023 Prizm Monopoly #7 Monopoly Man Black & White","Raw","0.00","$0.00","$8.99","$8.99 (04/25/2026)","$8.99","$8.99","$8.99","0.00","1","$8.99"
"Jaden Ivey 2022 Prizm Monopoly #M22 Money - White","Raw","0.00","$0.00","$26.90","$26.90 (04/22/2026)","$26.90","$26.90","$26.90","0.00","1","$26.90"
"Stephen Curry 2021 Prizm Draft Picks #14 On Campus","Raw","0.00","$0.00","$160.74","$160.74 (04/26/2026)","$160.74","$160.74","$160.74","-66.67","1","$160.74"
"Devin Booker 2021 Prizm #12 Fearless - Fast Break","Raw","0.00","$0.00","$1.99","$1.99 (04/17/2026)","$1.99","$1.99","$1.99","0.00","1","$1.99"
"Jaden Springer 2021 Prizm #317 Red White Blue","Raw","0.00","$0.00","$0.99","$0.99 (04/28/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Miles McBride 2021 Prizm #283 Orange","Raw","0.00","$0.00","$21.50","$21.50 (04/21/2026)","$21.50","$21.50","$21.50","0.00","1","$21.50"
"Neemias Queta 2021 Prizm #316 Red & Gold Wave","Raw","0.00","$0.00","$9.99","$9.99 (04/19/2026)","$9.99","$9.99","$9.99","0.00","1","$9.99"
"Scoot Henderson 2023 Prizm Deca #213 Orange","Raw","0.00","$0.00","$40.00","$40.00 (04/19/2026)","$40.00","$40.00","$40.00","0.00","1","$40.00"
"James Harden 2022 Prizm Monopoly #68 Black Icons","Raw","0.00","$0.00","$1.25","$1.25 (04/21/2026)","$1.25","$1.25","$1.25","0.00","1","$1.25"
"Jayson Tatum 2022 Prizm Monopoly #4 Light Blue","Raw","0.00","$0.00","$5.50","$5.50 (04/18/2026)","$5.50","$5.50","$5.50","0.00","1","$5.50"
"Devin Booker 2022 Prizm Monopoly #71 Orange","Raw","0.00","$0.00","$5.50","$5.50 (04/21/2026)","$5.50","$5.50","$5.50","0.00","1","$5.50"
"Charles Barkley 2021 Prizm #9 USA Basketball","Raw","0.00","$0.00","$1.33","$1.33 (04/29/2026)","$1.33","$1.33","$1.33","0.00","1","$1.33"
"Stephen Curry 2021 Prizm #26 Prizmatic - Fast Break","Raw","0.00","$0.00","$3.00","$3.00 (04/17/2026)","$3.00","$3.00","$3.00","0.00","1","$3.00"
"Dyson Daniels 2022 Prizm Monopoly #57 Black Icons","Raw","0.00","$0.00","$20.00","$20.00 (04/19/2026)","$20.00","$20.00","$20.00","0.00","1","$20.00"
"LeBron James 2021 Prizm #10 Widescreen - Silver","Raw","0.00","$0.00","$8.49","$8.49 (04/19/2026)","$8.49","$8.49","$8.49","0.00","1","$8.49"
"Julian Strawther 2023 Prizm #133 Blue Ice","Raw","0.00","$0.00","$3.25","$3.25 (04/18/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Julian Strawther 2023 Prizm #133 White","Raw","0.00","$0.00","$2.00","$2.00 (04/17/2026)","$2.00","$2.00","$2.00","0.00","1","$2.00"
"Jaime Jaquez Jr. 2023 Prizm #137 Multi Wave","Raw","0.00","$0.00","$6.50","$6.50 (04/22/2026)","$6.50","$6.50","$6.50","0.00","1","$6.50"
"Malaki Branham 2022 Prizm Monopoly #81 Red Dice","Raw","0.00","$0.00","$1.99","$1.99 (04/26/2026)","$1.99","$1.99","$1.99","0.00","1","$1.99"
"Stephen Curry 2022 Prizm Monopoly #28 Brown","Raw","0.00","$0.00","$20.00","$20.00 (04/19/2026)","$20.00","$20.00","$20.00","0.00","1","$20.00"
"Luka Doncic 2022 Prizm #196 Choice Red","Raw","0.00","$0.00","$20.26","$20.26 (04/27/2026)","$20.26","$20.26","$20.26","0.00","1","$20.26"
"Johnny Davis 2022 Prizm #SS-JD Sensational Signatures","Raw","0.00","$0.00","$5.00","$5.00 (04/26/2026)","$5.00","$5.00","$5.00","0.00","1","$5.00"
"Jimmy Butler 2022 Prizm Monopoly #CB-13 Color Blast","Raw","0.00","$0.00","$120.00","$120.00 (04/20/2026)","$120.00","$120.00","$120.00","0.00","1","$120.00"
"Jalen Wilson 2023 Prizm #128 Silver","Raw","0.00","$0.00","$0.99","$0.99 (04/19/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Jayson Tatum 2021 Prizm #4 Prizmatic - Fast Break","Raw","0.00","$0.00","$9.95","$9.95 (04/27/2026)","$9.95","$9.95","$9.95","-50.00","1","$9.95"
"Jalen Williams 2022 Prizm #246 Red Power","Raw","0.00","$0.00","$107.50","$107.50 (04/20/2026)","$107.50","$107.50","$107.50","0.00","1","$107.50"
"Jaylin Williams 2022 Prizm #247 Red Ice","Raw","0.00","$0.00","$1.00","$1.00 (04/25/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Chris Paul 2021 Prizm #18 Prizmatic - Fast Break","Raw","0.00","$0.00","$1.00","$1.00 (04/20/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Jayson Tatum 2022 Prizm Monopoly #4 Brown","Raw","0.00","$0.00","$2.25","$2.25 (04/21/2026)","$2.25","$2.25","$2.25","0.00","1","$2.25"
"Jaylin Williams 2022 Prizm #247 Ice","Raw","0.00","$0.00","$1.00","$1.00 (04/19/2026)","$1.00","$1.00","$1.00","0.00","1","$1.00"
"Jabari Smith Jr. 2022 Prizm Monopoly #32 Gold Money Shimmer","Raw","0.00","$0.00","$3.25","$3.25 (04/19/2026)","$3.25","$3.25","$3.25","0.00","1","$3.25"
"Jaylin Williams 2022 Prizm #247 Hyper","Raw","0.00","$0.00","$2.27","$2.27 (04/19/2026)","$2.27","$2.27","$2.27","0.00","1","$2.27"
"Donovan Clingan 2024 Prizm #221 China Variation","Raw","0.00","$0.00","$2.00","$2.00 (04/18/2026)","$2.00","$2.00","$2.00","-50.00","1","$2.00"
"Kel'el Ware 2024 Prizm #248 Pink","Raw","0.00","$0.00","$10.00","$10.00 (04/30/2026)","$10.00","$10.00","$10.00","0.00","1","$10.00"
"Kyshawn George 2024 Prizm #257 Red Seismic","Raw","0.00","$0.00","$5.50","$5.50 (04/28/2026)","$5.50","$5.50","$5.50","0.00","1","$5.50"
"LeBron James 2016 Prizm #1 Explosion - Green","Raw","0.00","$0.00","$13.00","$13.00 (04/17/2026)","$13.00","$13.00","$13.00","0.00","1","$13.00"
"LaMarcus Aldridge 2016 Prizm #14 Explosion - Purple","Raw","0.00","$0.00","$0.99","$0.99 (04/30/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"Jaime Jaquez Jr. 2023 Prizm Monopoly #48 Pink","Raw","0.00","$0.00","$2.25","$2.25 (04/20/2026)","$2.25","$2.25","$2.25","0.00","1","$2.25"
"Amen Thompson 2023 Prizm Monopoly #33 Purple Wave","Raw","0.00","$0.00","$0.99","$0.99 (04/27/2026)","$0.99","$0.99","$0.99","-83.33","1","$0.99"
"Amen Thompson 2023 Prizm Monopoly #33 Brown","Raw","0.00","$0.00","$12.50","$12.50 (04/20/2026)","$12.50","$12.50","$12.50","0.00","1","$12.50"
"Kyrie Irving 2023 Prizm Monopoly #23 Brown","Raw","0.00","$0.00","$5.99","$5.99 (04/30/2026)","$5.99","$5.99","$5.99","0.00","1","$5.99"
"Reed Sheppard 2024 Prizm #268 Green Ice","Raw","0.00","$0.00","$9.99","$9.99 (04/24/2026)","$9.99","$9.99","$9.99","-50.00","1","$9.99"
"Nikola Topic 2024 Prizm #230 Ice","Raw","0.00","$0.00","$1.50","$1.50 (04/28/2026)","$1.50","$1.50","$1.50","-75.00","1","$1.50"
"Stephon Castle 2024 Prizm #234 China Variation","Raw","0.00","$0.00","$33.00","$33.00 (04/20/2026)","$33.00","$33.00","$33.00","-80.00","1","$33.00"
"Terrence Shannon Jr. 2024 Prizm #224 Blue Ice","Raw","0.00","$0.00","$24.99","$24.99 (04/30/2026)","$24.99","$24.99","$24.99","0.00","1","$24.99"
"Matas Buzelis 2024 Prizm #252 Wave","Raw","0.00","$0.00","$6.50","$6.50 (04/30/2026)","$6.50","$6.50","$6.50","-66.67","1","$6.50"
"Cameron Brink 2024 Prizm Draft Picks #89 Red Wave","Raw","0.00","$0.00","$0.99","$0.99 (04/18/2026)","$0.99","$0.99","$0.99","-50.00","1","$0.99"
"Nikola Topic 2024 Prizm #230 Hyper","Raw","0.00","$0.00","$7.44","$7.44 (04/19/2026)","$7.44","$7.44","$7.44","0.00","1","$7.44"
"Stephen Curry 2024 Prizm #134 Red Seismic","Raw","0.00","$0.00","$18.00","$18.00 (04/17/2026)","$18.00","$18.00","$18.00","0.00","1","$18.00"
"Terrence Shannon Jr. 2024 Prizm #224 Green Ice","Raw","0.00","$0.00","$14.63","$14.63 (04/24/2026)","$14.63","$14.63","$14.63","-50.00","1","$14.63"
"Terrence Shannon Jr. 2024 Prizm #224 Red Ice","Raw","0.00","$0.00","$1.99","$1.99 (04/17/2026)","$1.99","$1.99","$1.99","-80.00","1","$1.99"
"Shai Gilgeous-Alexander 2024 Prizm #113 Gold Lazer","Raw","0.00","$0.00","$900.00","$900.00 (04/27/2026)","$900.00","$900.00","$900.00","0.00","1","$900.00"
"Nikola Topic 2024 Prizm #230 Fast Break Blue","Raw","0.00","$0.00","$12.50","$12.50 (04/27/2026)","$12.50","$12.50","$12.50","0.00","1","$12.50"
"Nikola Topic 2024 Prizm #230 Green Wave","Raw","0.00","$0.00","$8.00","$8.00 (04/26/2026)","$8.00","$8.00","$8.00","0.00","1","$8.00"
"Luka Doncic 2024 Prizm #89 Green Ice","Raw","0.00","$0.00","$11.99","$11.99 (04/24/2026)","$11.99","$11.99","$11.99","0.00","1","$11.99"
"Luka Doncic 2024 Prizm #89 Red Sparkle","Raw","0.00","$0.00","$13.50","$13.50 (04/23/2026)","$13.50","$13.50","$13.50","0.00","1","$13.50"
"Nikola Topic 2024 Prizm #230 White Tiger Stripe","Raw","0.00","$0.00","$241.50","$241.50 (04/29/2026)","$241.50","$241.50","$241.50","0.00","1","$241.50"
"Shai Gilgeous-Alexander 2024 Prizm #113 Glitter","Raw","0.00","$0.00","$110.00","$110.00 (04/18/2026)","$110.00","$110.00","$110.00","0.00","1","$110.00"
"Tristan da Silva 2024 Prizm #256 Dragon Year","Raw","0.00","$0.00","$15.00","$15.00 (04/26/2026)","$15.00","$15.00","$15.00","0.00","1","$15.00"
"Tristan da Silva 2024 Prizm #256 Green Wave","Raw","0.00","$0.00","$6.00","$6.00 (04/26/2026)","$6.00","$6.00","$6.00","0.00","1","$6.00"
"Angel Reese 2024 Prizm Draft Picks #38 Variation - Orange Ice","Raw","0.00","$0.00","$2.49","$2.49 (04/21/2026)","$2.49","$2.49","$2.49","0.00","1","$2.49"
"Bronny James Jr. 2024 Prizm Draft Picks #86 Variation - Purple Wave","Raw","0.00","$0.00","$1.99","$1.99 (04/26/2026)","$1.99","$1.99","$1.99","0.00","1","$1.99"
"Donovan Clingan 2024 Prizm Draft Picks #95 Variation - Purple","Raw","0.00","$0.00","$4.99","$4.99 (04/17/2026)","$4.99","$4.99","$4.99","0.00","1","$4.99"
"Caitlin Clark 2024 Prizm Draft Picks #2 Brilliance","Raw","0.00","$0.00","$20.00","$20.00 (04/17/2026)","$20.00","$20.00","$20.00","0.00","1","$20.00"
"Reed Sheppard 2024 Prizm Draft Picks #21 Variation - Green","Raw","0.00","$0.00","$4.50","$4.50 (04/22/2026)","$4.50","$4.50","$4.50","0.00","1","$4.50"
"Caitlin Clark 2024 Prizm Draft Picks #57 Green Wave","Raw","0.00","$0.00","$26.00","$26.00 (04/17/2026)","$26.00","$26.00","$26.00","0.00","1","$26.00"
"Jarace Walker 2023 Prizm Monopoly #36 Gold Millionaire Shimmer","Raw","0.00","$0.00","$2.00","$2.00 (04/21/2026)","$2.00","$2.00","$2.00","0.00","1","$2.00"
"Keyonte George 2023 Prizm Monopoly #87 Brown","Raw","0.00","$0.00","$15.00","$15.00 (04/25/2026)","$15.00","$15.00","$15.00","0.00","1","$15.00"
"Jayson Tatum 2023 Prizm Monopoly #MB-2 Money Blast","Raw","0.00","$0.00","$340.99","$340.99 (04/26/2026)","$340.99","$340.99","$340.99","0.00","1","$340.99"
"Kamilla Cardoso 2024 Prizm Draft Picks #59 Tiger Stripe","Raw","0.00","$0.00","$14.00","$14.00 (04/22/2026)","$14.00","$14.00","$14.00","0.00","1","$14.00"
"Bones Hyland 2021 Prizm #302 Hyper","Raw","0.00","$0.00","$2.50","$2.50 (04/22/2026)","$2.50","$2.50","$2.50","0.00","1","$2.50"
"Anthony Edwards 2021 Prizm #37 Pink Ice","Raw","0.00","$0.00","$4.00","$4.00 (04/23/2026)","$4.00","$4.00","$4.00","0.00","1","$4.00"
"LaMelo Ball 2021 Prizm #185 Blue Ice","Raw","0.00","$0.00","$5.50","$5.50 (04/24/2026)","$5.50","$5.50","$5.50","0.00","1","$5.50"
"LaMelo Ball 2021 Prizm #185 Blue Shimmer","Raw","0.00","$0.00","$18.50","$18.50 (04/24/2026)","$18.50","$18.50","$18.50","0.00","1","$18.50"
"Cade Cunningham 2021 Prizm #282 Green Ice","Raw","0.00","$0.00","$100.00","$100.00 (04/28/2026)","$100.00","$100.00","$100.00","0.00","1","$100.00"
"Anthony Black 2023 Prizm #170 Green Wave","Raw","0.00","$0.00","$2.26","$2.26 (04/29/2026)","$2.26","$2.26","$2.26","0.00","1","$2.26"
"Kris Murray 2023 Prizm #142 Pink Ice","Raw","0.00","$0.00","$0.99","$0.99 (04/28/2026)","$0.99","$0.99","$0.99","0.00","1","$0.99"
"LeBron James 2023 Prizm #63 Fast Break","Raw","0.00","$0.00","$9.00","$9.00 (04/24/2026)","$9.00","$9.00","$9.00","0.00","1","$9.00"
"Dominique Wilkins 2021 Prizm #252 Purple Ice","Raw","0.00","$0.00","$5.99","$5.99 (04/24/2026)","$5.99","$5.99","$5.99","0.00","1","$5.99"
