Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"Victor Wembanyama 2024 Mosaic #31 Blue","Raw","-36.00","-$4.14","$11.50","$7.36 (01/30/2026)","$17.43","$7.36","$33.00","0.00","41","$714.80"
"Anthony Edwards 2020 Mosaic #261 NBA Debut - Reactive Orange","PSA 10","4.84","$3.00","$62.00","$65.00 (02/23/2026)","$66.23","$43.60","$102.50","-55.43","41","$2715.55"
"Victor Wembanyama 2023 Prizm #12 Emergent - Green","PSA 10","120.00","$42.00","$35.00","$77.00 (02/07/2026)","$49.36","$27.00","$77.00","-75.74","41","$2023.65"
"Victor Wembanyama 2023 Prizm #136 Hyper","PSA 9","37.34","$74.69","$200.00","$274.69 (02/12/2026)","$228.04","$133.50","$350.00","-62.39","41","$9349.77"
"Luka Doncic 2023 Mosaic #285 City Edition - Reactive Blue","Raw","60.00","$0.75","$1.25","$2.00 (02/22/2026)","$3.19","$0.99","$15.00","17.14","41","$130.69"
"LeBron James 2020 Prizm #1 Red White Blue","PSA 10","76.38","$127.75","$167.25","$295.00 (02/20/2026)","$210.84","$120.00","$304.00","-30.51","41","$8644.46"
"LeBron James 2020 Optic #13 Hyper Pink","Raw","-20.06","-$0.69","$3.44","$2.75 (02/08/2026)","$3.62","$1.00","$17.00","24.24","41","$148.53"
"Anthony Edwards 2020 Mosaic #10 Introductions","Raw","-8.00","-$0.26","$3.25","$2.99 (02/22/2026)","$3.30","$0.99","$14.99","-56.84","41","$135.40"
"Anthony Edwards 2020 Mosaic #201 Green","PSA 9","4.52","$1.40","$31.00","$32.40 (02/22/2026)","$28.99","$16.50","$46.00","-40.58","41","$1188.42"
"Cade Cunningham 2021 Prizm #282 Red White Blue","PSA 9","104.55","$23.00","$22.00","$45.00 (02/22/2026)","$35.49","$18.00","$50.40","-14.58","41","$1455.17"
"LeBron James 2020 Optic #13 Target Box Set","Raw","-33.39","-$2.00","$5.99","$3.99 (02/23/2026)","$3.03","$0.99","$6.50","-25.45","41","$124.11"
"Anthony Edwards 2024 Optic #7 Mythical","Raw","-70.37","-$180.85","$257.00","$76.15 (02/19/2026)","$134.68","$60.00","$257.00","0.00","41","$5521.72"
"Kobe Bryant 2018 Prizm #15 Red White Blue","Raw","12.50","$5.00","$40.00","$45.00 (02/23/2026)","$34.20","$14.00","$53.13","2.50","41","$1402.34"
"Cade Cunningham 2021 Select #25 Rookie Revolution","Raw","-50.25","-$1.00","$1.99","$0.99 (02/22/2026)","$2.01","$0.99","$10.41","127.78","41","$82.55"
"Luka Doncic 2020 Optic #13 My House! - Holo","Raw","-81.01","-$6.18","$7.63","$1.45 (02/19/2026)","$4.48","$1.25","$24.00","-36.92","41","$183.68"
"LeBron James 2024 Prizm #130 Red Sparkle","Raw","-52.24","-$87.50","$167.50","$80.00 (02/18/2026)","$98.69","$62.00","$167.50","0.00","41","$4046.21"
"Shai Gilgeous-Alexander 2018 Prizm #184 Silver","PSA 8","45.45","$50.00","$110.00","$160.00 (02/15/2026)","$165.38","$108.99","$259.99","46.43","41","$6780.59"
"Stephon Castle 2024 Select #175 Premier Level Red Scope","Raw","-22.41","-$6.50","$29.00","$22.50 (02/22/2026)","$21.86","$3.50","$60.00","0.00","41","$896.08"
"Luka Doncic 2018 Prizm #280 Ruby Wave","PSA 10","-17.54","-$151.00","$861.00","$710.00 (02/16/2026)","$679.83","$538.87","$949.99","-21.57","40","$27193.37"
"Stephon Castle 2024 Optic #254 Fast Break","Raw","-7.61","-$1.26","$16.50","$15.24 (02/21/2026)","$12.97","$5.50","$21.50","0.00","40","$518.71"
"Shai Gilgeous-Alexander 2024 Optic #8 Mythical","Raw","-50.00","-$75.00","$150.00","$75.00 (02/18/2026)","$97.89","$69.00","$150.00","0.00","40","$3915.62"
"Cade Cunningham 2021 Prizm #282 Green","PSA 9","20.35","$5.50","$27.00","$32.50 (02/20/2026)","$24.55","$12.50","$39.99","17.65","40","$982.01"
"LeBron James 2019 Optic #60 Hyper Pink","Raw","237.09","$9.46","$3.99","$13.45 (02/20/2026)","$5.90","$0.99","$23.99","33.33","40","$236.05"
"LeBron James 2020 Prizm #1 Orange Ice","Raw","36.59","$37.50","$102.50","$140.00 (02/16/2026)","$107.51","$36.74","$190.00","-24.53","40","$4300.35"
"LeBron James 2024 Select #111 Premier Level Red Scope","Raw","97.73","$9.88","$10.11","$19.99 (02/15/2026)","$15.07","$5.67","$29.00","0.00","40","$602.81"
"Anthony Edwards 2020 Select #169 Premier Level Green White Purple","Raw","-98.15","-$189.80","$193.38","$3.58 (02/01/2026)","$24.83","$3.58","$370.77","-50.62","40","$993.04"
"Victor Wembanyama 2023 Mosaic #238 Green","PSA 9","41.67","$15.00","$36.00","$51.00 (02/21/2026)","$29.93","$18.13","$61.00","-27.27","40","$1197.37"
"Victor Wembanyama 2023 Optic #11 Rising Suns","PSA 10","98.69","$31.58","$32.00","$63.58 (02/15/2026)","$46.53","$23.51","$94.99","-63.64","40","$1861.20"
"Victor Wembanyama 2024 Mosaic #288 City Edition - Pink","Raw","-32.90","-$8.09","$24.59","$16.50 (12/26/2025)","$16.04","$6.78","$25.00","0.00","40","$641.76"
"Victor Wembanyama 2024 Optic #15 Mythical","Raw","-25.33","-$76.00","$300.00","$224.00 (02/19/2026)","$232.10","$135.00","$349.99","0.00","40","$9283.93"
"Victor Wembanyama 2023 Select #7 Sensations","Raw","0.07","$0.01","$14.99","$15.00 (02/01/2026)","$11.91","$4.26","$29.00","-84.06","40","$476.33"
"Kobe Bryant 2014 Prizm #2 Fireworks","Raw","56.12","$23.01","$41.00","$64.01 (02/14/2026)","$63.83","$27.89","$145.00","5.26","40","$2553.19"
"Anthony Edwards 2020 Select #61 Concourse Red White Orange Shimmer","PSA 9","19.46","$6.19","$31.81","$38.00 (02/04/2026)","$31.94","$12.50","$46.00","-48.72","40","$1277.54"
"Anthony Edwards 2020 Mosaic #201 Reactive Orange","PSA 10","26.19","$18.33","$70.00","$88.33 (02/16/2026)","$81.77","$50.00","$115.00","-44.44","40","$3270.82"
"Stephon Castle 2024 Prizm #234 Fast Break Blue","Raw","-36.71","-$72.50","$197.50","$125.00 (02/18/2026)","$143.33","$60.55","$233.50","0.00","40","$5733.29"
"Victor Wembanyama 2023 Optic #6 My House","PSA 9","28.97","$4.49","$15.50","$19.99 (02/16/2026)","$17.18","$9.99","$32.50","-56.04","40","$687.05"
"Stephon Castle 2024 Select #72 Concourse Red Wave","Raw","-15.38","-$1.00","$6.50","$5.50 (02/16/2026)","$5.18","$0.99","$13.98","0.00","40","$207.05"
"Victor Wembanyama 2023 Prizm #136 Rookie Variation - Fast Break","Raw","25.77","$45.75","$177.50","$223.25 (02/22/2026)","$170.16","$78.00","$300.00","-87.30","40","$6806.38"
"LeBron James 2021 Prizm #91 Orange Ice","Raw","-59.96","-$5.99","$9.99","$4.00 (02/16/2026)","$8.09","$2.26","$16.64","-4.76","40","$323.41"
"Victor Wembanyama 2023 Select #9 Lodestars - Silver","PSA 10","52.13","$23.98","$46.00","$69.98 (02/21/2026)","$80.77","$22.50","$150.00","-40.30","40","$3230.90"
"Stephon Castle 2024 Mosaic #290 City Edition - Pink","Raw","37.04","$5.00","$13.50","$18.50 (02/23/2026)","$12.79","$4.25","$22.50","0.00","40","$511.63"
"LeBron James 2023 Select #8 Thunder Lane - Silver","Raw","12.50","$0.50","$4.00","$4.50 (02/12/2026)","$4.61","$0.99","$12.99","-66.67","40","$184.29"
"Luka Doncic 2018 Prizm #23 Freshman Phenoms - Silver","PSA 10","-3.34","-$5.50","$164.50","$159.00 (02/20/2026)","$118.62","$61.00","$180.00","-18.75","39","$4626.27"
"LeBron James 2022 Select #26 Concourse Blue Cracked Ice","Raw","-83.50","-$5.01","$6.00","$0.99 (02/15/2026)","$2.74","$0.99","$8.50","-45.83","39","$106.71"
"Stephon Castle 2024 Select #388 Mezzanine Blue Cracked Ice","Raw","-0.10","-$0.01","$10.00","$9.99 (02/20/2026)","$6.60","$2.00","$15.00","0.00","39","$257.46"
"Kobe Bryant 2019 Prizm #8 Red White Blue","Raw","300.00","$19.50","$6.50","$26.00 (02/15/2026)","$25.83","$6.50","$43.00","0.00","39","$1007.52"
"Victor Wembanyama 2023 Prizm #7 Luck of the Lottery - Blue Wave","Raw","-21.62","-$8.00","$37.00","$29.00 (02/09/2026)","$28.25","$13.50","$51.00","62.50","39","$1101.72"
"Victor Wembanyama 2024 Prizm #10 Fractal - Blue Ice","Raw","-69.16","-$50.49","$73.00","$22.51 (02/10/2026)","$26.66","$11.50","$86.00","0.00","39","$1039.83"
"LeBron James 2024 Select #54 Concourse Red","Raw","-52.91","-$11.23","$21.23","$10.00 (02/23/2026)","$13.13","$2.25","$26.00","0.00","39","$511.93"
"Stephon Castle 2024 Select #72 Concourse Green Mojo","Raw","-37.53","-$12.01","$32.00","$19.99 (02/20/2026)","$11.87","$0.99","$32.00","0.00","39","$462.76"
"LeBron James 2021 Mosaic #286 All-NBA - Green","Raw","100.00","$2.50","$2.50","$5.00 (02/23/2026)","$2.65","$0.99","$10.00","14.71","39","$103.23"
"Anthony Edwards 2020 Prizm #258 Purple Wave","Raw","0.66","$1.00","$152.50","$153.50 (02/18/2026)","$123.64","$51.00","$210.00","-45.83","39","$4822.05"
"Anthony Edwards 2020 Prizm #258 Pink Ice","PSA 10","21.62","$80.00","$370.00","$450.00 (02/19/2026)","$390.97","$318.00","$629.99","-59.79","39","$15248.00"
"Anthony Edwards 2020 Prizm #258 Base","SGC 10","50.00","$20.00","$40.00","$60.00 (02/19/2026)","$47.36","$20.50","$70.00","-58.06","39","$1846.86"
"LeBron James 2020 Mosaic #1 Stained Glass","Raw","10.37","$15.50","$149.50","$165.00 (02/22/2026)","$153.90","$80.00","$260.00","-17.02","39","$6002.26"
"LeBron James 2024 Mosaic #286 City Edition - Red","Raw","207.69","$6.75","$3.25","$10.00 (02/03/2026)","$6.57","$0.99","$22.50","3800.00","39","$256.17"
"Anthony Edwards 2024 Mosaic #279 City Edition - Pink","Raw","43.75","$3.50","$8.00","$11.50 (01/04/2026)","$8.19","$0.99","$19.95","0.00","39","$319.48"
"Shai Gilgeous-Alexander 2018 Prizm #184 Red Ice","PSA 9","5.50","$8.84","$160.66","$169.50 (02/15/2026)","$157.55","$110.00","$216.00","25.81","39","$6144.57"
"LeBron James 2021 Prizm #91 Red White Blue","Raw","-54.17","-$3.25","$6.00","$2.75 (02/10/2026)","$3.78","$0.99","$17.72","-51.25","39","$147.54"
"Luka Doncic 2024 Mosaic #2 Overdrive","Raw","-33.33","-$3.50","$10.50","$7.00 (02/08/2026)","$8.41","$1.25","$20.50","0.00","39","$328.09"
"LeBron James 2018 Prizm #6 Base","PSA 9","44.23","$2.30","$5.20","$7.50 (02/20/2026)","$10.85","$3.25","$20.00","-25.00","39","$423.01"
"Anthony Edwards 2020 Optic #151 Base","PSA 8","-23.02","-$2.99","$12.99","$10.00 (01/23/2026)","$12.51","$4.65","$20.00","-40.00","39","$487.84"
"LeBron James 2020 Mosaic #81 Green","Raw","202.02","$2.00","$0.99","$2.99 (02/18/2026)","$2.21","$0.73","$9.99","-13.33","39","$86.32"
"Victor Wembanyama 2023 Select #311 Mezzanine Blue Prizm","Raw","6.74","$2.36","$35.00","$37.36 (01/25/2026)","$23.99","$1.79","$45.00","-82.03","39","$935.68"
"Victor Wembanyama 2023 Prizm #2 Global Reach - Green","PSA 10","33.72","$17.40","$51.60","$69.00 (02/21/2026)","$56.33","$28.72","$125.00","-62.14","39","$2197.01"
"Victor Wembanyama 2023 Select #5 Thunder Lane - Green","Raw","112.12","$18.50","$16.50","$35.00 (02/21/2026)","$23.44","$10.00","$39.00","-61.39","39","$914.22"
"Shai Gilgeous-Alexander 2023 Mosaic #16 NBA In-Season Tournament","Raw","-68.79","-$20.94","$30.44","$9.50 (02/23/2026)","$12.95","$1.00","$30.44","-33.90","39","$504.97"
"Victor Wembanyama 2024 Prizm #10 Talismen - Blue Ice","Raw","-58.33","-$38.50","$66.00","$27.50 (02/13/2026)","$26.36","$7.50","$66.00","0.00","39","$1027.95"
"Anthony Edwards 2020 Select #61 Concourse Blue Prizm","PSA 9","8.22","$2.05","$24.95","$27.00 (02/14/2026)","$22.79","$10.50","$40.00","-45.71","38","$866.03"
"Stephon Castle 2024 Prizm #14 Talismen - Blue Ice","Raw","-73.16","-$84.50","$115.50","$31.00 (01/30/2026)","$35.71","$11.50","$115.50","0.00","38","$1357.07"
"LeBron James 2020 Mosaic #247 National Pride - Reactive Blue","Raw","433.33","$9.75","$2.25","$12.00 (02/01/2026)","$6.14","$0.99","$24.00","-9.52","38","$233.21"
"LeBron James 2024 Prizm #130 Red","Raw","-40.18","-$89.00","$221.50","$132.50 (02/15/2026)","$101.74","$53.00","$221.50","0.00","38","$3865.96"
"Stephon Castle 2024 Prizm #234 Purple Ice","Raw","-73.13","-$245.00","$335.00","$90.00 (01/23/2026)","$158.34","$41.00","$355.00","0.00","38","$6017.04"
"LeBron James 2022 Select #26 Concourse Green White Purple","Raw","-70.86","-$7.27","$10.26","$2.99 (02/20/2026)","$2.71","$0.99","$10.26","-39.68","38","$103.07"
"LeBron James 2019 Prizm #129 Pink Ice","PSA 10","104.00","$41.60","$40.00","$81.60 (02/15/2026)","$62.34","$35.00","$102.50","-22.45","38","$2368.96"
"Stephon Castle 2024 Prizm #234 Premium Factory Set","Raw","-73.33","-$220.00","$300.00","$80.00 (02/19/2026)","$130.57","$54.55","$300.00","0.00","38","$4961.55"
"LeBron James 2024 Prizm #29 Kaleidoscopic - Blue Wave","Raw","108.00","$13.50","$12.50","$26.00 (02/21/2026)","$20.01","$10.50","$39.00","0.00","38","$760.49"
"Luka Doncic 2024 Select #56 Concourse Blue Scope","Raw","90.91","$5.00","$5.50","$10.50 (02/11/2026)","$8.98","$1.25","$18.43","0.00","38","$341.22"
"Stephon Castle 2024 Select #72 Concourse Maroon","Raw","-54.17","-$19.50","$36.00","$16.50 (01/20/2026)","$21.66","$6.50","$51.00","0.00","38","$823.17"
"Kobe Bryant 2019 Optic #12 Winner Stays - Holo","PSA 10","312.27","$115.51","$36.99","$152.50 (02/01/2026)","$106.91","$36.99","$217.50","-19.15","38","$4062.52"
"Victor Wembanyama 2024 Mosaic #31 Orange","Raw","-28.20","-$7.66","$27.16","$19.50 (02/21/2026)","$15.61","$0.99","$29.99","0.00","38","$593.05"
"Anthony Edwards 2024 Mosaic #36 Orange","Raw","29.60","$2.17","$7.33","$9.50 (02/09/2026)","$7.44","$1.25","$12.50","0.00","38","$282.81"
"LeBron James 2024 Mosaic #286 City Edition - Pink","Raw","-15.00","-$3.00","$20.00","$17.00 (01/09/2026)","$14.15","$1.25","$22.50","0.00","38","$537.61"
"Stephon Castle 2024 Select #175 Premier Level Orange Flash","Raw","-80.00","-$24.00","$30.00","$6.00 (02/22/2026)","$8.22","$0.99","$30.00","0.00","37","$304.01"
"Stephon Castle 2024 Select #15 Visionary","Raw","-80.39","-$205.00","$255.00","$50.00 (02/22/2026)","$85.86","$31.00","$255.00","0.00","37","$3176.89"
"Luka Doncic 2019 Mosaic #44 Green","PSA 10","-15.25","-$4.50","$29.50","$25.00 (02/08/2026)","$27.05","$18.00","$36.99","-73.76","37","$1001.02"
"Luka Doncic 2022 Prizm #196 Silver","Raw","-17.11","-$0.51","$3.01","$2.50 (02/21/2026)","$2.57","$0.99","$6.50","-63.73","37","$94.97"
"LeBron James 2020 Mosaic #1 Stained Glass","PSA 10","36.22","$113.00","$312.00","$425.00 (02/12/2026)","$346.68","$270.00","$450.00","19.35","37","$12827.07"
"Anthony Edwards 2020 Mosaic #261 NBA Debut - Reactive Blue","PSA 10","7.10","$5.30","$74.65","$79.95 (01/09/2026)","$69.10","$40.00","$100.00","-48.61","37","$2556.81"
"LeBron James 2017 Prizm #191 Silver","Raw","55.34","$5.70","$10.30","$16.00 (02/16/2026)","$17.64","$0.99","$36.00","27.59","37","$652.63"
"Kobe Bryant 2018 Prizm #15 Red White Blue","PSA 10","21.75","$30.01","$137.99","$168.00 (01/23/2026)","$146.11","$77.83","$214.90","-47.14","37","$5406.18"
"LeBron James 2022 Optic #116 Holo","Raw","18.00","$0.27","$1.50","$1.77 (02/21/2026)","$3.62","$0.99","$15.00","-32.73","37","$134.06"
"Cade Cunningham 2021 Optic #161 Target Box Set","Raw","11.04","$1.49","$13.50","$14.99 (02/20/2026)","$10.55","$4.25","$20.00","54.17","37","$390.42"
"Stephon Castle 2024 Mosaic #236 Fast Break","Raw","50.63","$5.21","$10.29","$15.50 (02/18/2026)","$9.44","$0.99","$18.00","0.00","37","$349.29"
"LeBron James 2023 Optic #65 Blue Velocity","Raw","-6.88","-$0.24","$3.49","$3.25 (02/18/2026)","$3.06","$0.99","$10.50","-33.93","37","$113.05"
"Luka Doncic 2019 Optic #1 My House! - Holo","PSA 10","28.61","$10.01","$34.99","$45.00 (02/22/2026)","$33.54","$15.27","$55.00","-30.19","37","$1241.08"
"Cade Cunningham 2021 Optic #161 Target Box Set","PSA 10","39.09","$21.50","$55.00","$76.50 (02/20/2026)","$57.69","$36.00","$85.00","76.19","37","$2134.36"
"Cade Cunningham 2021 Prizm #282 Red Ice","PSA 9","21.21","$7.00","$33.00","$40.00 (02/19/2026)","$35.83","$20.00","$60.00","27.59","37","$1325.82"
"LeBron James 2022 Mosaic #2 Stained Glass","PSA 10","49.57","$171.00","$345.00","$516.00 (02/22/2026)","$393.80","$297.80","$620.00","-36.21","37","$14570.70"
"Victor Wembanyama 2023 Mosaic #257 NBA Debut - Reactive Blue","PSA 10","69.88","$58.00","$83.00","$141.00 (02/16/2026)","$102.81","$51.98","$205.00","68.18","37","$3803.96"
"Shai Gilgeous-Alexander 2018 Select Concourse Silver","PSA 10","15.96","$49.01","$306.99","$356.00 (01/12/2026)","$315.33","$201.00","$499.99","15.63","37","$11667.14"
"Victor Wembanyama 2023 Mosaic #282 City Edition - Green","PSA 9","-6.63","-$1.67","$25.17","$23.50 (02/01/2026)","$22.40","$12.00","$39.00","-7.50","37","$828.87"
"Victor Wembanyama 2024 Prizm #10 Talismen - Orange","Raw","-71.93","-$102.50","$142.50","$40.00 (01/17/2026)","$42.11","$20.10","$142.50","0.00","37","$1558.15"
"Luka Doncic 2024 Select #56 Concourse Light Blue","Raw","-12.50","-$1.50","$12.00","$10.50 (02/16/2026)","$7.90","$2.60","$12.51","0.00","37","$292.17"
"Anthony Edwards 2020 Optic #151 Hyper Pink","PSA 9","-20.73","-$9.95","$48.00","$38.05 (02/08/2026)","$44.96","$25.00","$86.00","-40.32","37","$1663.50"
"Anthony Edwards 2020 Mosaic #201 Reactive Yellow","Raw","6.42","$1.75","$27.24","$28.99 (02/21/2026)","$20.90","$8.50","$35.00","-62.63","37","$773.28"
"Luka Doncic 2020 Mosaic #9 Stained Glass","PSA 10","0.00","$0.01","$279.99","$280.00 (02/01/2026)","$274.30","$190.00","$399.99","-24.49","37","$10148.95"
"Victor Wembanyama 2023 Select #3 Select Certified - Silver","PSA 10","47.80","$33.15","$69.35","$102.50 (02/08/2026)","$83.02","$56.00","$174.99","-68.91","37","$3071.80"
"Stephon Castle 2024 Mosaic #290 City Edition - Purple","Raw","5.39","$1.10","$20.40","$21.50 (12/15/2025)","$17.10","$9.50","$29.75","0.00","37","$632.73"
"LeBron James 2023 Mosaic #7 NBA In-Season Tournament","Raw","69.38","$20.48","$29.52","$50.00 (02/04/2026)","$30.29","$10.49","$59.99","-53.75","37","$1120.87"
"Luka Doncic 2024 Select #141 Premier Level Light Blue","Raw","-41.80","-$3.95","$9.45","$5.50 (02/01/2026)","$10.90","$4.00","$20.88","0.00","37","$403.17"
"LeBron James 2020 Prizm #1 Silver","PSA 8","-3.41","-$1.49","$43.69","$42.20 (02/13/2026)","$48.84","$26.00","$85.00","2.86","36","$1758.08"
"Anthony Edwards 2020 Mosaic #252 National Pride - Reactive Orange","PSA 10","104.80","$55.01","$52.49","$107.50 (02/20/2026)","$71.50","$36.50","$109.00","-44.62","36","$2573.93"
"Victor Wembanyama 2023 Optic #4 The Rookies - Holo","PSA 9","140.00","$42.00","$30.00","$72.00 (02/17/2026)","$54.92","$29.00","$100.00","-10.00","36","$1976.97"
"Anthony Edwards 2024 Mosaic #14 Heat Check","Raw","-62.50","-$5.00","$8.00","$3.00 (02/14/2026)","$5.71","$0.99","$16.50","0.00","36","$205.70"
"LeBron James 2020 Select #113 Premier Level Red White Orange Shimmer","Raw","102.70","$5.83","$5.67","$11.50 (02/15/2026)","$5.71","$0.99","$17.99","33.33","36","$205.51"
"Shai Gilgeous-Alexander 2018 Optic #162 Blue Velocity","Raw","-24.08","-$29.50","$122.50","$93.00 (02/17/2026)","$96.18","$56.00","$140.00","-38.98","36","$3462.62"
"Stephon Castle 2024 Prizm #234 Blue Wave","Raw","-34.90","-$63.00","$180.50","$117.50 (02/05/2026)","$112.08","$35.00","$180.50","0.00","36","$4034.92"
"Victor Wembanyama 2024 Mosaic #288 City Edition - Genesis","Raw","-55.36","-$155.00","$280.00","$125.00 (02/23/2026)","$141.55","$71.00","$380.00","0.00","36","$5095.75"
"LeBron James 2024 Select #111 Premier Level Purple","Raw","-6.28","-$3.55","$56.55","$53.00 (02/13/2026)","$48.46","$12.50","$83.32","0.00","36","$1744.61"
"Shai Gilgeous-Alexander 2018 Prizm Mosaic #89 Base","PSA 9","23.71","$23.00","$96.99","$119.99 (02/16/2026)","$83.36","$41.00","$125.00","24.14","36","$3001.01"
"LeBron James 2020 Prizm #1 Orange Ice","PSA 9","18.56","$25.13","$135.37","$160.50 (02/22/2026)","$165.91","$68.00","$280.00","-18.18","36","$5972.87"
"Victor Wembanyama 2023 Optic #6 Splash! - Holo","PSA 10","81.82","$45.00","$55.00","$100.00 (02/18/2026)","$73.13","$33.00","$139.00","-36.84","36","$2632.76"
"Victor Wembanyama 2023 Optic #8 Express Lane","PSA 9","-4.76","-$0.75","$15.75","$15.00 (02/21/2026)","$15.06","$5.50","$22.00","-50.68","36","$542.22"
"LeBron James 2017 Prizm #191 Base","PSA 9","-18.97","-$2.75","$14.50","$11.75 (02/20/2026)","$13.51","$5.50","$21.59","9.09","36","$486.21"
"LeBron James 2024 Prizm #130 Choice Blue Yellow Green","Raw","-41.92","-$36.09","$86.09","$50.00 (11/13/2025)","$56.93","$21.50","$105.50","0.00","36","$2049.60"
"Victor Wembanyama 2023 Optic #8 Express Lane - Purple","PSA 9","16.90","$2.89","$17.10","$19.99 (02/10/2026)","$15.66","$5.17","$26.89","-40.00","36","$563.81"
"Anthony Edwards 2024 Mosaic #5 Stained Glass","Raw","-24.07","-$130.00","$540.00","$410.00 (01/20/2026)","$442.11","$305.00","$576.00","0.00","36","$15916.01"
"Anthony Edwards 2020 Mosaic #252 National Pride - Red Wave","PSA 10","43.44","$26.50","$61.00","$87.50 (02/19/2026)","$74.47","$48.00","$99.99","-16.28","36","$2680.83"
"LeBron James 2021 Select #100 Concourse Blue Retail","Raw","14.21","$0.28","$1.97","$2.25 (02/23/2026)","$1.51","$0.94","$4.24","125.00","36","$54.32"
"Cade Cunningham 2021 Select #11 Concourse Red Wave","Raw","-55.67","-$5.01","$9.00","$3.99 (01/17/2026)","$8.39","$1.00","$21.00","100.00","36","$302.15"
"Victor Wembanyama 2023 Prizm #1 Deep Space","PSA 8","150.25","$15.01","$9.99","$25.00 (02/22/2026)","$12.69","$0.99","$32.50","-65.38","36","$456.82"
"Victor Wembanyama 2023 Select #121 Premier Level Blue Retail","PSA 9","113.21","$11.31","$9.99","$21.30 (02/12/2026)","$19.49","$9.50","$41.77","-69.75","36","$701.75"
"Luka Doncic 2024 Prizm #89 China Variation","Raw","-87.98","-$43.99","$50.00","$6.01 (02/16/2026)","$10.59","$1.11","$50.00","0.00","36","$381.37"
"Shai Gilgeous-Alexander 2018 Prizm #184 Red","PSA 9","65.95","$408.26","$619.00","$1027.26 (02/17/2026)","$727.93","$405.00","$1200.00","75.00","35","$25477.68"
"Victor Wembanyama 2023 Mosaic #8 Introductions - Mosaic","Raw","100.00","$10.00","$10.00","$20.00 (02/12/2026)","$16.30","$8.00","$30.00","-89.55","35","$570.39"
"Victor Wembanyama 2023 Mosaic #16 Stare Masters - Mosaic","Raw","80.60","$12.05","$14.95","$27.00 (02/15/2026)","$14.72","$5.00","$29.99","-86.43","35","$515.17"
"Anthony Edwards 2024 Mosaic #279 City Edition - Orange","Raw","-34.87","-$4.55","$13.05","$8.50 (02/23/2026)","$7.84","$0.99","$13.25","0.00","35","$274.38"
"Victor Wembanyama 2024 Prizm #172 Wave","Raw","-76.20","-$18.67","$24.50","$5.83 (02/16/2026)","$7.01","$0.99","$30.00","0.00","35","$245.21"
"Shai Gilgeous-Alexander 2024 Mosaic #289 City Edition - Pink","Raw","138.82","$5.90","$4.25","$10.15 (01/04/2026)","$7.98","$2.78","$17.09","0.00","35","$279.17"
"LeBron James 2019 Mosaic Jam Masters - Green","PSA 10","33.34","$10.00","$29.99","$39.99 (02/18/2026)","$35.00","$11.00","$53.50","-10.26","35","$1224.90"
"Shai Gilgeous-Alexander 2018 Optic #162 Hyper Pink","Raw","3.88","$2.99","$77.01","$80.00 (02/14/2026)","$89.17","$52.00","$139.99","-30.00","35","$3120.99"
"LeBron James 2021 Mosaic #246 National Pride - Green","Raw","-0.92","-$0.03","$3.25","$3.22 (02/07/2026)","$2.91","$0.99","$7.30","0.00","35","$101.95"
"LeBron James 2024 Prizm #130 Skewed","Raw","-18.92","-$14.00","$74.00","$60.00 (01/19/2026)","$77.82","$20.50","$149.99","0.00","35","$2723.87"
"Anthony Edwards 2023 Mosaic #18 Storm Chasers","Raw","137.94","$8.98","$6.51","$15.49 (02/23/2026)","$10.78","$3.56","$20.00","-60.23","35","$377.39"
"LeBron James 2023 Mosaic #11 Storm Chasers","Raw","66.60","$9.99","$15.00","$24.99 (02/23/2026)","$19.61","$9.50","$36.00","-59.77","35","$686.18"
"Victor Wembanyama 2023 Select #121 Premier Level Orange Flash","PSA 10","80.41","$78.00","$97.00","$175.00 (02/06/2026)","$120.16","$62.00","$181.88","-57.83","35","$4205.60"
"Victor Wembanyama 2023 Mosaic #17 Bank Shot","PSA 10","16.07","$9.00","$56.00","$65.00 (02/09/2026)","$74.10","$35.00","$132.50","-18.60","35","$2593.55"
"Stephon Castle 2024 Prizm #12 Luck of the Lottery - Blue Ice","Raw","-84.44","-$94.99","$112.49","$17.50 (01/23/2026)","$39.10","$5.50","$124.99","0.00","35","$1368.55"
"Kobe Bryant 2014 Select #20 Concourse","Raw","25.63","$2.55","$9.95","$12.50 (02/12/2026)","$9.18","$4.25","$18.00","45.83","35","$321.15"
"Cade Cunningham 2021 Prizm #282 Pink Ice","PSA 10","90.48","$95.00","$105.00","$200.00 (02/21/2026)","$142.89","$89.99","$202.50","66.67","35","$5001.08"
"Shai Gilgeous-Alexander 2024 Select #9 Crown Jewels","Raw","14.26","$4.99","$35.00","$39.99 (02/06/2026)","$39.51","$14.00","$95.00","0.00","35","$1382.70"
"Stephon Castle 2024 Prizm #4 Instant Impact - Silver","PSA 10","16.17","$5.66","$35.00","$40.66 (02/10/2026)","$36.43","$21.50","$50.00","0.00","35","$1274.92"
"LeBron James 2024 Mosaic #180 Blue","Raw","-22.50","-$4.50","$20.00","$15.50 (01/27/2026)","$14.82","$4.00","$27.00","0.00","35","$518.59"
"Stephon Castle 2024 Select #175 Premier Level White","Raw","-49.44","-$44.00","$89.00","$45.00 (02/11/2026)","$44.79","$10.50","$90.00","0.00","35","$1567.54"
