Card,Grade,Price Change %,Price Change $,Starting Price,Last Sale,Avg,Min Sale,Max Sale,Volume Change %,# of Sales,Total Sales $
"LeBron James 2022 Select #126 Premier Level Orange Flash","Raw","-4.81","-$0.24","$4.99","$4.75 (02/12/2026)","$4.24","$2.99","$4.99","0.00","3","$12.73"
"Luka Doncic 2022 Select #51 Concourse Red","Raw","158.82","$6.75","$4.25","$11.00 (12/14/2025)","$8.58","$4.25","$11.00","0.00","3","$25.75"
"LeBron James 2021 Prizm #6 Fearless - Silver","PSA 10","-21.82","-$12.00","$55.00","$43.00 (02/18/2026)","$49.33","$43.00","$55.00","0.00","3","$148.00"
"LeBron James 2021 Prizm #91 Red","Raw","48.57","$8.50","$17.50","$26.00 (02/02/2026)","$20.67","$17.50","$26.00","-25.00","3","$62.00"
"LeBron James 2021 Prizm #91 Red Ice","PSA 10","4.00","$2.00","$50.00","$52.00 (02/03/2026)","$52.67","$50.00","$56.00","200.00","3","$158.00"
"LeBron James 2017 Select #18 Concourse Blue","PSA 10","-5.21","-$5.00","$96.00","$91.00 (02/10/2026)","$105.67","$91.00","$130.00","0.00","3","$317.00"
"LeBron James 2019 Prizm #2 Fireworks - Fast Break","Raw","176.47","$7.50","$4.25","$11.75 (02/03/2026)","$8.00","$4.25","$11.75","50.00","3","$24.00"
"Cade Cunningham 2021 Select #288 Courtside","Raw","22.64","$0.60","$2.65","$3.25 (01/28/2026)","$2.85","$2.55","$3.25","0.00","3","$8.55"
"Cade Cunningham 2021 Prizm #282 Choice Red","Raw","11.67","$35.00","$300.00","$335.00 (01/28/2026)","$286.66","$224.99","$335.00","200.00","3","$859.99"
"Anthony Edwards 2024 Mosaic #36 Genesis","Raw","22.95","$14.00","$61.00","$75.00 (01/05/2026)","$83.17","$61.00","$113.50","-57.14","3","$249.50"
"Shai Gilgeous-Alexander 2024 Mosaic #289 City Edition - Blue Fluorescent","Raw","14.57","$3.18","$21.82","$25.00 (11/28/2025)","$22.88","$15.64","$28.00","50.00","3","$68.64"
"LeBron James 2024 Mosaic #286 City Edition - Fast Break Purple","Raw","76.32","$29.00","$38.00","$67.00 (01/08/2026)","$50.67","$38.00","$67.00","0.00","3","$152.00"
"Luka Doncic 2023 Select #251 Courtside Green Wave","Raw","33.14","$11.20","$33.80","$45.00 (12/21/2025)","$38.93","$33.80","$45.00","0.00","3","$116.80"
"Stephon Castle 2024 Mosaic #290 City Edition - Blue","PSA 10","89.34","$54.50","$61.00","$115.50 (01/06/2026)","$76.17","$52.00","$115.50","0.00","3","$228.50"
"Victor Wembanyama 2023 Mosaic #238 Base","SGC 10","-40.41","-$23.73","$58.73","$35.00 (01/23/2026)","$37.91","$20.00","$58.73","50.00","3","$113.73"
"Victor Wembanyama 2023 Optic #225 Blue Seismic","Raw","22.85","$46.50","$203.50","$250.00 (01/15/2026)","$234.50","$203.50","$250.00","0.00","3","$703.50"
"Shai Gilgeous-Alexander 2018 Optic #162 Base","PSA 8","-20.37","-$5.50","$27.00","$21.50 (01/18/2026)","$23.94","$21.50","$27.00","-25.00","3","$71.81"
"LeBron James 2024 Select #111 Premier Level Neon Green","Raw","14.73","$6.42","$43.58","$50.00 (02/04/2026)","$41.20","$30.03","$50.00","-25.00","3","$123.61"
"LeBron James 2024 Mosaic #180 Blue Seismic","Raw","0.00","$0.00","$20.00","$20.00 (02/16/2026)","$23.33","$20.00","$30.00","0.00","3","$70.00"
"LeBron James 2023 Optic #65 Purple","PSA 10","46.04","$24.40","$53.00","$77.40 (02/05/2026)","$61.13","$52.99","$77.40","0.00","3","$183.39"
"Victor Wembanyama 2023 Prizm #136 Fast Break Bronze","PSA 10","-11.24","-$2810.00","$25010.00","$22200.00 (01/25/2026)","$25070.00","$22200.00","$28000.00","0.00","3","$75210.00"
"Victor Wembanyama 2023 Prizm #7 Luck of the Lottery - Silver","PSA 9","141.50","$31.98","$22.60","$54.58 (02/21/2026)","$35.44","$22.60","$54.58","0.00","3","$106.31"
"Shai Gilgeous-Alexander 2024 Prizm #113 Image Variation","Raw","-86.51","-$27.25","$31.50","$4.25 (02/16/2026)","$20.25","$4.25","$31.50","0.00","3","$60.75"
"Victor Wembanyama 2023 Prizm #7 Luck of the Lottery","PSA 10","-16.99","-$11.30","$66.50","$55.20 (02/22/2026)","$62.73","$54.00","$79.00","-25.00","3","$188.20"
"Victor Wembanyama 2023 Prizm #136 Teal Ice","PSA 9","5.53","$97.00","$1753.00","$1850.00 (01/11/2026)","$1726.00","$1575.00","$1850.00","200.00","3","$5178.00"
"Victor Wembanyama 2023 Prizm #136 Blue Sparkle","PSA 10","-4.30","-$200.00","$4650.00","$4450.00 (02/18/2026)","$4266.67","$3700.00","$4650.00","-40.00","3","$12800.00"
"Victor Wembanyama 2023 Prizm #136 Green","PSA 8","-17.39","-$20.00","$115.00","$95.00 (12/31/2025)","$96.00","$78.00","$115.00","-25.00","3","$288.00"
"Victor Wembanyama 2023 Prizm #136 Purple Ice","PSA 10","1.84","$108.00","$5880.00","$5988.00 (02/09/2026)","$5889.67","$5801.00","$5988.00","0.00","3","$17669.00"
"Victor Wembanyama 2023 Prizm #136 Red Power","PSA 10","-16.34","-$1430.00","$8750.00","$7320.00 (02/05/2026)","$8073.33","$7320.00","$8750.00","50.00","3","$24220.00"
"Anthony Edwards 2024 Optic #14 Elite Dominators - Pink Velocity","Raw","-17.59","-$2.99","$17.00","$14.01 (02/06/2026)","$15.84","$14.01","$17.00","-76.92","3","$47.51"
"LeBron James 2024 Optic #148 Choice Blue","Raw","-0.99","-$0.57","$57.57","$57.00 (01/20/2026)","$56.57","$55.15","$57.57","0.00","3","$169.72"
"LeBron James 2024 Optic #148 Copper Glitter","Raw","-23.90","-$10.99","$45.99","$35.00 (02/05/2026)","$41.33","$35.00","$45.99","-40.00","3","$123.99"
"Shai Gilgeous-Alexander 2024 Optic #10 Rising Suns - Pink Velocity","Raw","0.00","$0.00","$15.00","$15.00 (01/04/2026)","$16.50","$15.00","$19.50","-66.67","3","$49.50"
"Shai Gilgeous-Alexander 2024 Optic #10 Rising Suns - Blue","Raw","24.00","$6.00","$25.00","$31.00 (02/05/2026)","$23.00","$12.99","$31.00","-50.00","3","$68.99"
"Luka Doncic 2024 Prizm #89 White Tiger Stripe","Raw","17.92","$95.00","$530.00","$625.00 (02/05/2026)","$561.67","$530.00","$625.00","0.00","3","$1685.00"
"LeBron James 2024 Prizm #130 Blue Sparkle","Raw","-5.45","-$15.00","$275.00","$260.00 (01/03/2026)","$238.33","$180.00","$275.00","-72.73","3","$715.00"
"LeBron James 2024 Prizm #130 China Variation","PSA 8","34.62","$9.00","$26.00","$35.00 (01/18/2026)","$31.00","$26.00","$35.00","200.00","3","$93.00"
"LeBron James 2024 Prizm #130 Blue Wave","Raw","-27.92","-$49.38","$176.88","$127.50 (02/23/2026)","$154.79","$127.50","$176.88","-50.00","3","$464.38"
"LeBron James 2024 Prizm #130 Fast Break","PSA 9","658.62","$191.00","$29.00","$220.00 (02/12/2026)","$101.33","$29.00","$220.00","200.00","3","$304.00"
"Luka Doncic 2024 Optic #1 Slammy!","PSA 9","35.92","$149.31","$415.69","$565.00 (02/23/2026)","$460.23","$400.00","$565.00","0.00","3","$1380.69"
"Stephon Castle 2024 Prizm #234 Choice Red","Raw","66.67","$80.00","$120.00","$200.00 (12/16/2025)","$146.67","$120.00","$200.00","0.00","3","$440.00"
"Stephon Castle 2024 Prizm #234 Dragon Year","PSA 9","-2.78","-$11.00","$395.00","$384.00 (02/15/2026)","$376.33","$350.00","$395.00","0.00","3","$1129.00"
"LeBron James 2023 Optic #9 Alter Ego","Raw","-34.00","-$169.99","$499.99","$330.00 (01/04/2026)","$418.33","$330.00","$499.99","0.00","3","$1254.99"
"LeBron James 2024 Optic #2 Elite Dominators - Pink Velocity","Raw","23.08","$6.00","$26.00","$32.00 (01/24/2026)","$30.85","$26.00","$34.55","-76.92","3","$92.55"
"LeBron James 2023 Prizm #63 Ice","PSA 9","-66.18","-$22.50","$34.00","$11.50 (01/11/2026)","$21.83","$11.50","$34.00","50.00","3","$65.50"
"Luka Doncic 2024 Select #265 Courtside Purple Cracked Ice","Raw","-62.47","-$20.82","$33.33","$12.51 (02/04/2026)","$20.11","$12.51","$33.33","50.00","3","$60.34"
"Victor Wembanyama 2023 Select #288 Courtside Green White Purple","PSA 10","28.09","$84.26","$300.00","$384.26 (02/17/2026)","$356.18","$300.00","$420.00","0.00","3","$1068.53"
"Victor Wembanyama 2023 Select #288 Courtside Light Blue Disco","PSA 9","-34.11","-$238.11","$698.00","$459.89 (01/19/2026)","$539.26","$458.78","$698.00","0.00","3","$1617.78"
"Stephon Castle 2024 Select #388 Mezzanine Purple Flash","Raw","-14.53","-$2.55","$17.55","$15.00 (02/02/2026)","$17.52","$15.00","$20.00","200.00","3","$52.55"
"Shai Gilgeous-Alexander 2024 Prizm #113 Jade Dragon Scale","Raw","12.33","$18.50","$150.00","$168.50 (01/27/2026)","$163.50","$150.00","$172.00","0.00","3","$490.50"
"Shai Gilgeous-Alexander 2024 Prizm #113 Blue Pulsar","Raw","128.57","$22.50","$17.50","$40.00 (02/13/2026)","$24.33","$15.50","$40.00","-25.00","3","$73.00"
"LeBron James 2022 Optic #116 Purple Shock","Raw","-62.63","-$5.01","$8.00","$2.99 (02/10/2026)","$4.99","$2.99","$8.00","50.00","3","$14.98"
"LeBron James 2022 Optic #22 Elite Dominators - Holo","Raw","202.02","$2.00","$0.99","$2.99 (02/12/2026)","$1.66","$0.99","$2.99","-40.00","3","$4.97"
"Victor Wembanyama 2023 Mosaic #7 Montage","PSA 9","179.29","$23.11","$12.89","$36.00 (02/04/2026)","$27.63","$12.89","$36.00","-40.00","3","$82.89"
"LeBron James 2022 Optic #12 Star Gazing - Red Wave","Raw","44.44","$1.00","$2.25","$3.25 (01/28/2026)","$3.35","$2.25","$4.54","0.00","3","$10.04"
"LeBron James 2022 Mosaic #2 Stained Glass","PSA 9","-6.52","-$15.00","$230.00","$215.00 (02/18/2026)","$213.33","$195.00","$230.00","200.00","3","$640.00"
"Victor Wembanyama 2023 Mosaic #257 NBA Debut - Red","PSA 9","-53.83","-$69.95","$129.95","$60.00 (02/16/2026)","$96.65","$60.00","$129.95","0.00","3","$289.95"
"Victor Wembanyama 2023 Mosaic #257 NBA Debut - Green","PSA 8","38.10","$4.00","$10.50","$14.50 (01/24/2026)","$15.00","$10.50","$19.99","50.00","3","$44.99"
"LeBron James 2024 Mosaic #180 Purple Fluorescent","PSA 9","56.00","$28.00","$50.00","$78.00 (01/31/2026)","$59.33","$50.00","$78.00","0.00","3","$178.00"
"Shai Gilgeous-Alexander 2024 Mosaic #38 Fast Break Red","Raw","14.29","$2.50","$17.50","$20.00 (01/06/2026)","$17.17","$14.00","$20.00","-40.00","3","$51.50"
"Shai Gilgeous-Alexander 2024 Mosaic #38 Honeycomb","PSA 9","11.11","$9.00","$81.00","$90.00 (02/04/2026)","$79.00","$66.00","$90.00","50.00","3","$237.00"
"LeBron James 2024 Prizm #19 Fireworks - Fast Break","PSA 10","-35.06","-$40.50","$115.50","$75.00 (01/07/2026)","$96.83","$75.00","$115.50","0.00","3","$290.50"
"Victor Wembanyama 2024 Prizm #9 Manga","PSA 9","-19.17","-$842.00","$4392.00","$3550.00 (02/15/2026)","$4347.33","$3550.00","$5100.00","0.00","3","$13042.00"
"Luka Doncic 2023 Prizm #110 Red","Raw","-52.38","-$5.50","$10.50","$5.00 (01/23/2026)","$8.63","$5.00","$10.50","0.00","3","$25.90"
"LeBron James 2023 Prizm #63 Red Sparkle","PSA 10","14.89","$17.50","$117.50","$135.00 (02/22/2026)","$137.50","$117.50","$160.00","50.00","3","$412.50"
"Luka Doncic 2018 Prizm #87 Sensational Swatches","Raw","19.71","$21.19","$107.50","$128.69 (01/06/2026)","$112.06","$100.00","$128.69","0.00","3","$336.19"
"Shai Gilgeous-Alexander 2023 Select #16 Color Wheel","Raw","26.56","$42.50","$160.00","$202.50 (01/04/2026)","$188.33","$160.00","$205.00","-25.00","3","$565.00"
"LeBron James 2024 Prizm #15 Prizmania","PSA 9","-26.72","-$541.12","$2025.00","$1483.88 (01/13/2026)","$1936.29","$1483.88","$2300.00","200.00","3","$5808.88"
"LeBron James 2023 Select #66 Concourse Purple Flash","Raw","15.38","$4.00","$26.00","$30.00 (02/11/2026)","$30.00","$26.00","$34.00","0.00","3","$90.00"
"Victor Wembanyama 2023 Select #121 Premier Level Blue Cracked Ice","SGC 10","-46.00","-$46.00","$100.00","$54.00 (12/14/2025)","$69.33","$48.00","$100.00","-50.00","3","$208.00"
"Victor Wembanyama 2023 Select #13 Neon Icon - Silver","PSA 10","-27.27","-$30.00","$110.00","$80.00 (12/01/2025)","$100.17","$80.00","$110.50","-70.00","3","$300.50"
"Victor Wembanyama 2024 Optic #19 Rising Suns - Pink Velocity","Raw","19.19","$4.99","$26.00","$30.99 (02/01/2026)","$27.66","$26.00","$30.99","-78.57","3","$82.99"
"Luka Doncic 2023 Mosaic #9 Stained Glass","Raw","149.18","$227.50","$152.50","$380.00 (02/01/2026)","$225.83","$145.00","$380.00","50.00","3","$677.50"
"Stephon Castle 2024 Optic #254 Jazz","Raw","1.11","$0.50","$45.00","$45.50 (01/22/2026)","$47.83","$45.00","$53.00","-62.50","3","$143.50"
"Stephon Castle 2024 Optic #254 Fast Break Blue","Raw","42.50","$48.16","$113.33","$161.49 (02/07/2026)","$119.20","$82.77","$161.49","-25.00","3","$357.59"
"Victor Wembanyama 2023 Mosaic #257 NBA Debut","SGC 9","-3.23","-$0.50","$15.50","$15.00 (02/06/2026)","$17.48","$15.00","$21.95","200.00","3","$52.45"
"LeBron James 2024 Optic #148 Red Seismic","Raw","-36.14","-$8.49","$23.49","$15.00 (02/15/2026)","$17.83","$15.00","$23.49","0.00","3","$53.49"
"Anthony Edwards 2024 Optic #31 Pink Glitter","Raw","-31.82","-$3.50","$11.00","$7.50 (02/21/2026)","$9.00","$7.50","$11.00","-40.00","3","$27.00"
"Victor Wembanyama 2024 Optic #19 My House - Hyper Blue","Raw","-40.00","-$8.00","$20.00","$12.00 (02/23/2026)","$16.10","$12.00","$20.00","0.00","3","$48.29"
"Stephon Castle 2024 Optic #16 My House - Red Shimmer","Raw","-33.68","-$19.20","$57.00","$37.80 (01/24/2026)","$44.60","$37.80","$57.00","0.00","3","$133.80"
"Victor Wembanyama 2024 Optic #19 My House - Red Shimmer","Raw","-42.40","-$26.50","$62.50","$36.00 (01/24/2026)","$53.67","$36.00","$69.00","-57.14","3","$161.01"
"LeBron James 2023 Select #335 Mezzanine Tectonic","Raw","-3.28","-$0.28","$8.53","$8.25 (01/22/2026)","$7.43","$5.50","$8.53","200.00","3","$22.28"
"Victor Wembanyama 2023 Select #87 Concourse Blue Cracked Ice","SGC 9.5","-21.36","-$19.01","$89.00","$69.99 (01/20/2026)","$66.33","$40.00","$89.00","-25.00","3","$198.99"
"Stephon Castle 2024 Select #292 Courtside Purple Cracked Ice","Raw","35.37","$14.50","$41.00","$55.50 (02/17/2026)","$57.16","$41.00","$74.99","-25.00","3","$171.49"
"Victor Wembanyama 2024 Select #229 Courtside Red Wave","Raw","140.00","$10.50","$7.50","$18.00 (02/04/2026)","$12.83","$7.50","$18.00","-40.00","3","$38.49"
"Stephon Castle 2024 Mosaic #290 City Edition","PSA 10","-34.81","-$14.95","$42.95","$28.00 (01/25/2026)","$37.97","$28.00","$42.95","0.00","3","$113.90"
"LeBron James 2024 Mosaic #286 City Edition - Blue Fluorescent","Raw","-29.90","-$10.45","$34.95","$24.50 (01/09/2026)","$34.82","$24.50","$45.00","-50.00","3","$104.45"
"Anthony Edwards 2024 Mosaic #279 City Edition - Orange","Raw","-19.05","-$2.00","$10.50","$8.50 (02/23/2026)","$9.00","$8.00","$10.50","-82.35","3","$27.00"
"Stephon Castle 2024 Mosaic #267 NBA Debut - Red Seismic","Raw","-33.07","-$6.61","$19.99","$13.38 (01/09/2026)","$17.12","$13.38","$19.99","-70.00","3","$51.37"
"LeBron James 2024 Select #310 Mezzanine Orange Cracked Ice","Raw","1.69","$0.50","$29.50","$30.00 (02/15/2026)","$30.17","$29.50","$31.00","-25.00","3","$90.50"
"Anthony Edwards 2024 Optic #7 Splash! - Red Shimmer","Raw","12.78","$5.10","$39.90","$45.00 (02/17/2026)","$32.05","$11.26","$45.00","-40.00","3","$96.16"
"Victor Wembanyama 2023 Select #87 Concourse Red Wave","PSA 9","-5.66","-$3.00","$53.00","$50.00 (01/10/2026)","$53.00","$50.00","$56.00","-50.00","3","$159.00"
"Stephon Castle 2024 Optic #254 Hyper Orange","Raw","51.09","$14.05","$27.50","$41.55 (12/24/2025)","$35.02","$27.50","$41.55","-25.00","3","$105.06"
"Stephon Castle 2024 Optic #254 Hyper Pink","PSA 10","-19.62","-$25.50","$130.00","$104.50 (02/04/2026)","$124.83","$104.50","$139.99","0.00","3","$374.49"
"Luka Doncic 2024 Prizm #14 Kaleidoscopic - Blue Ice","Raw","145.00","$14.50","$10.00","$24.50 (01/17/2026)","$16.33","$10.00","$24.50","-25.00","3","$49.00"
"Stephon Castle 2024 Optic #1 Express Lane - Green Shock","Raw","3.27","$0.49","$15.00","$15.49 (01/02/2026)","$14.78","$13.85","$15.49","-62.50","3","$44.34"
"Victor Wembanyama 2024 Optic #45 Cracked Ice","PSA 9","-40.00","-$80.00","$200.00","$120.00 (01/04/2026)","$141.17","$103.50","$200.00","0.00","3","$423.50"
"Luka Doncic 2024 Optic #6 Express Lane - Green Shock","PSA 9","28.97","$4.49","$15.50","$19.99 (02/13/2026)","$19.66","$15.50","$23.50","0.00","3","$58.99"
"Luka Doncic 2024 Optic #1 Lights Out - Pink Velocity","Raw","42.80","$7.49","$17.50","$24.99 (01/11/2026)","$20.33","$17.50","$24.99","-76.92","3","$61.00"
"Stephon Castle 2024 Select #72 Concourse Orange Cracked Ice","Raw","22.22","$3.00","$13.50","$16.50 (02/15/2026)","$13.51","$10.52","$16.50","200.00","3","$40.52"
"Stephon Castle 2024 Select #72 Concourse Orange Tectonic","Raw","0.00","$0.00","$5.00","$5.00 (02/07/2026)","$4.41","$3.23","$5.00","0.00","3","$13.23"
"Stephon Castle 2024 Mosaic #236 Rookie Variation - Fast Break Gold","Raw","-31.86","-$111.50","$350.00","$238.50 (01/25/2026)","$264.33","$204.50","$350.00","0.00","3","$793.00"
"LeBron James 2024 Select #241 Courtside Pink Cracked Ice","Raw","2.04","$0.50","$24.50","$25.00 (12/22/2025)","$25.83","$24.50","$28.00","200.00","3","$77.50"
"Victor Wembanyama 2024 Select #9 Concourse Maroon","Raw","200.00","$11.00","$5.50","$16.50 (02/16/2026)","$14.00","$5.50","$20.00","-70.00","3","$42.00"
"Luka Doncic 2024 Select #56 Concourse White","Raw","5.00","$0.50","$10.00","$10.50 (02/22/2026)","$9.67","$8.50","$10.50","-70.00","3","$29.00"
"Stephon Castle 2024 Select #72 Concourse Blue Camo","PSA 10","253.71","$290.50","$114.50","$405.00 (02/15/2026)","$233.00","$114.50","$405.00","0.00","3","$699.00"
"Stephon Castle 2024 Prizm #234 Green","PSA 10","-6.25","-$7.50","$120.00","$112.50 (02/12/2026)","$101.17","$71.00","$120.00","-76.92","3","$303.50"
"LeBron James 2019 Mosaic #8 Base","PSA 8","-44.47","-$8.00","$17.99","$9.99 (01/29/2026)","$12.66","$9.99","$17.99","200.00","3","$37.98"
"LeBron James 2019 Mosaic #298 MVPs - Silver","BGS 9.5","32.41","$4.70","$14.50","$19.20 (02/08/2026)","$19.23","$14.50","$24.00","50.00","3","$57.70"
"Anthony Edwards 2020 Optic #151 Base","SGC 10","50.93","$11.81","$23.19","$35.00 (02/01/2026)","$26.23","$20.50","$35.00","0.00","3","$78.69"
"LeBron James 2021 Mosaic #286 All-NBA - Fast Break","Raw","23.32","$1.04","$4.46","$5.50 (12/14/2025)","$4.65","$4.00","$5.50","50.00","3","$13.96"
"Anthony Edwards 2020 Mosaic #261 NBA Debut - Red","PSA 10","-13.26","-$9.94","$74.94","$65.00 (12/27/2025)","$68.65","$65.00","$74.94","0.00","3","$205.94"
"Anthony Edwards 2020 Mosaic #261 NBA Debut - Red","PSA 9","-33.93","-$9.50","$28.00","$18.50 (02/09/2026)","$22.49","$18.50","$28.00","0.00","3","$67.46"
"Kobe Bryant 2013 Select #3 Red Hot","Raw","-6.59","-$6.00","$91.00","$85.00 (02/20/2026)","$80.67","$66.00","$91.00","0.00","3","$242.00"
"Luka Doncic 2019 Mosaic #44 Red","PSA 10","2.22","$1.00","$45.00","$46.00 (02/06/2026)","$41.67","$34.00","$46.00","200.00","3","$125.00"
"Kobe Bryant 2019 Prizm #8 Fast Break Blue","PSA 9","-1.01","-$2.50","$247.50","$245.00 (02/02/2026)","$247.83","$245.00","$251.00","200.00","3","$743.50"
"Luka Doncic 2019 Optic #16 Fanatics Silver Wave","Raw","186.87","$1.85","$0.99","$2.84 (02/15/2026)","$2.57","$0.99","$3.88","50.00","3","$7.71"
"LeBron James 2021 Mosaic #1 Stained Glass","Raw","4.00","$10.00","$250.00","$260.00 (01/17/2026)","$285.00","$250.00","$345.00","0.00","3","$855.00"
"Luka Doncic 2021 Mosaic #13 Straight Fire","Raw","300.00","$9.75","$3.25","$13.00 (01/20/2026)","$6.75","$3.25","$13.00","-25.00","3","$20.25"
"LeBron James 2018 Prizm #6 Pink Pulsar","PSA 10","0.84","$5.00","$595.00","$600.00 (12/25/2025)","$598.33","$595.00","$600.00","0.00","3","$1795.00"
"Cade Cunningham 2021 Mosaic #261 NBA Debut - Lucky Envelopes","PSA 8","16.01","$34.50","$215.50","$250.00 (01/02/2026)","$223.00","$203.50","$250.00","0.00","3","$669.00"
"LeBron James 2022 Select #126 Premier Level Blue Die-Cut","PSA 10","-36.64","-$66.63","$181.83","$115.20 (01/31/2026)","$132.34","$100.00","$181.83","50.00","3","$397.03"
"LeBron James 2020 Mosaic #81 Silver","Raw","3.09","$0.06","$1.94","$2.00 (02/22/2026)","$1.65","$1.00","$2.00","-25.00","3","$4.94"
"Luka Doncic 2020 Mosaic #47 Fast Break","Raw","-89.84","-$8.75","$9.74","$0.99 (01/28/2026)","$6.82","$0.99","$9.74","0.00","3","$20.47"
"LeBron James 2021 Prizm #1 Fireworks - Fast Break","PSA 10","3.72","$2.69","$72.31","$75.00 (01/28/2026)","$70.77","$64.99","$75.00","0.00","3","$212.30"
"Luka Doncic 2021 Prizm #10 Fearless - Fast Break","Raw","221.10","$7.23","$3.27","$10.50 (02/03/2026)","$6.42","$3.27","$10.50","0.00","3","$19.27"
"LeBron James 2020 Optic #13 Black Velocity","PSA 10","-33.83","-$363.00","$1073.00","$710.00 (01/28/2026)","$820.67","$679.00","$1073.00","0.00","3","$2462.00"
"Luka Doncic 2020 Optic #86 Fast Break Red","Raw","-12.50","-$1.75","$14.00","$12.25 (01/11/2026)","$12.83","$12.00","$14.00","0.00","3","$38.50"
"LeBron James 2018 Select #11 Concourse Tri-Color","Raw","-15.79","-$1.50","$9.50","$8.00 (02/22/2026)","$9.83","$8.00","$12.00","200.00","3","$29.50"
"Cade Cunningham 2021 Optic #161 Purple","SGC 9.5","-30.54","-$10.99","$35.99","$25.00 (01/11/2026)","$29.00","$25.00","$35.99","200.00","3","$86.99"
"LeBron James 2020 Prizm #1 Ruby Wave","PSA 8","-16.67","-$10.00","$60.00","$50.00 (01/30/2026)","$53.33","$50.00","$60.00","200.00","3","$160.00"
"Luka Doncic 2018 Prizm #23 Freshman Phenoms - Green","PSA 9","-25.49","-$13.00","$51.00","$38.00 (02/11/2026)","$39.67","$30.01","$51.00","200.00","3","$119.01"
"Luka Doncic 2018 Prizm #280 Base","PSA 7","-45.21","-$33.00","$73.00","$40.00 (01/29/2026)","$52.26","$40.00","$73.00","200.00","3","$156.77"
"LeBron James 2016 Prizm #31 Base","PSA 9","-54.99","-$32.99","$59.99","$27.00 (02/02/2026)","$34.89","$17.67","$59.99","200.00","3","$104.66"
"LeBron James 2016 Optic #15 Holo","BGS 9.5","35.59","$52.50","$147.50","$200.00 (02/03/2026)","$170.00","$147.50","$200.00","200.00","3","$510.00"
"LeBron James 2019 Prizm #129 Green","PSA 9","18.52","$2.50","$13.50","$16.00 (01/27/2026)","$17.30","$13.50","$22.39","-40.00","3","$51.89"
"Shai Gilgeous-Alexander 2018 Prizm #184 Purple Wave","PSA 9","-20.86","-$63.62","$305.00","$241.38 (02/09/2026)","$259.25","$231.37","$305.00","0.00","3","$777.75"
"Luka Doncic 2018 Prizm Mosaic #68 Red","PSA 10","14.04","$64.00","$456.00","$520.00 (01/31/2026)","$487.00","$456.00","$520.00","0.00","3","$1461.00"
"Kobe Bryant 2012 Select Silver","PSA 10","-54.17","-$1300.00","$2400.00","$1100.00 (11/30/2025)","$1833.33","$1100.00","$2400.00","50.00","3","$5500.00"
"Kobe Bryant 2019 Prizm #8 Red","PSA 10","25.11","$118.00","$470.00","$588.00 (01/25/2026)","$544.33","$470.00","$588.00","-40.00","3","$1633.00"
"LeBron James 2017 Optic #27 Holo","PSA 9","-87.38","-$87.34","$99.95","$12.61 (01/22/2026)","$43.61","$12.61","$99.95","-57.14","3","$130.82"
"LeBron James 2014 Select #57 Concourse Silver","PSA 10","4.73","$10.50","$222.00","$232.50 (02/22/2026)","$262.17","$222.00","$332.00","50.00","3","$786.50"
"Anthony Edwards 2020 Select #169 Premier Level Blue Retail","PSA 10","81.76","$30.25","$37.00","$67.25 (02/07/2026)","$52.42","$37.00","$67.25","50.00","3","$157.25"
"LeBron James 2020 Select #113 Premier Level Blue White Purple Ice","Raw","62.81","$4.24","$6.75","$10.99 (12/31/2025)","$7.75","$5.50","$10.99","50.00","3","$23.24"
"Kobe Bryant 2014 Prizm #10 Representatives - Gold Pulsar","BGS 9.5","8.90","$233.00","$2617.00","$2850.00 (12/09/2025)","$2772.33","$2617.00","$2850.00","200.00","3","$8317.00"
"LeBron James 2020 Prizm #1 Red White Blue","SGC 9","46.67","$15.91","$34.09","$50.00 (01/21/2026)","$38.03","$30.01","$50.00","0.00","3","$114.10"
"Luka Doncic 2020 Select #150 Premier Level Blue Retail","Raw","198.01","$3.98","$2.01","$5.99 (01/05/2026)","$3.00","$0.99","$5.99","0.00","3","$8.99"
"Luka Doncic 2020 Select #15 Concourse Green White Purple","PSA 10","25.00","$10.00","$40.00","$50.00 (02/13/2026)","$45.00","$40.00","$50.00","200.00","3","$135.00"
"LeBron James 2020 Prizm #1 Fast Break Red","PSA 9","6.87","$45.00","$655.00","$700.00 (02/22/2026)","$638.33","$560.00","$700.00","0.00","3","$1915.00"
"Anthony Edwards 2020 Select #169 Premier Level Red White Orange Shimmer","PSA 9","85.96","$19.60","$22.80","$42.40 (01/27/2026)","$34.07","$22.80","$42.40","-25.00","3","$102.20"
"LeBron James 2017 Optic #27 Blue Velocity","Raw","-75.13","-$6.01","$8.00","$1.99 (02/22/2026)","$5.00","$1.99","$8.00","-25.00","3","$14.99"
"Kobe Bryant 2014 Prizm #2 Fireworks","PSA 9","-16.97","-$25.54","$150.54","$125.00 (01/30/2026)","$142.03","$125.00","$161.08","200.00","3","$426.08"
"LeBron James 2019 Mosaic #8 Genesis","PSA 10","0.00","$0.00","$550.00","$550.00 (02/19/2026)","$522.67","$468.00","$550.00","50.00","3","$1568.00"
"Luka Doncic 2018 Optic #3 The Rookies - Holo","PSA 10","-20.45","-$45.00","$220.00","$175.00 (02/21/2026)","$189.50","$173.50","$220.00","0.00","3","$568.50"
"Anthony Edwards 2020 Prizm #258 Red","PSA 9","31.73","$179.45","$565.55","$745.00 (02/06/2026)","$586.85","$450.00","$745.00","-25.00","3","$1760.55"
